TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20110807,15.68,1.0,422.94,159.727,1.0,349.905,1.0,4.426,1.0,95.053,1.0,1.2,1.0,3.86,1.0,0.696639473684,0.791666666667,95.4247916667,1.0,322.263333333,1.0,-9999,0.0,-9999,0.0,75.6960416667,1.0,22.2895833333,1.0,391.918333333,1.0,388.322,1.0,15.456,15.093,15.102,13.754,12.707,1.0,1.0,1.0,1.0,1.0,21.737,21.094,34.144,1.0,1.0,1.0,0.054375,1.0,-2.1835,0.0,-2.38193,-9999,-9999,-9999,14.5568,1.0,15.8797,-9999,-9999,3.76464,-4.75393,1.0,0.411841,-4.77263,-4.74621,-4.71046,1.0,1.0,0.979167,3.89097,3.80236,3.86352,3.96677,8.6449,8.49023,8.61683,8.74572,3.77642,2.73267,3.3854,4.3715,8.70757,8.14882,8.43763,8.99384,5.13673,1.0
20110808,13.04,1.0,420.408,180.856,1.0,324.335,1.0,3.975,1.0,95.107,1.0,5.4,1.0,4.412,1.0,0.859423684211,0.791666666667,98.9739583333,1.0,365.25875,1.0,-9999,0.0,-9999,0.0,72.8414583333,1.0,27.643125,1.0,378.573125,1.0,386.671,1.0,13.666,13.53,14.069,13.472,12.805,1.0,1.0,1.0,1.0,1.0,21.683,23.831,35.145,1.0,1.0,1.0,-2.9025,1.0,0.525639,0.0,0.57738,-9999,-9999,-9999,20.1525,0.979167,22.1362,-9999,-9999,3.84188,-5.70377,1.0,0.413223,-5.75522,-5.70615,-5.70377,1.0,1.0,1.0,3.52253,3.43931,3.46229,3.48984,9.2263,9.13327,9.18643,9.2263,3.64412,3.23231,3.45894,3.86027,9.54967,9.33131,9.43527,9.67022,4.33596,1.0
20110809,11.753,1.0,417.838,134.216,1.0,338.56,1.0,2.986,1.0,95.866,1.0,1.2,1.0,4.875,1.0,0.946002702703,0.770833333333,81.24625,1.0,268.2325,1.0,-9999,0.0,-9999,0.0,67.663125,1.0,19.3977083333,1.0,372.132916667,1.0,385.604,1.0,12.65,12.577,13.225,12.977,12.702,1.0,1.0,1.0,1.0,1.0,21.599,22.302,35.319,1.0,1.0,1.0,-3.11187,1.0,1.33947,0.0,1.48174,-9999,-9999,-9999,7.27597,1.0,8.04876,-9999,-9999,3.47044,-5.33677,1.0,0.394795,-5.34288,-5.34212,-5.33677,1.0,1.0,1.0,3.23035,3.15136,3.17563,3.21017,8.56711,8.48725,8.52092,8.55141,3.56378,3.39331,3.53638,3.5745,8.71001,8.67118,8.69025,8.71864,3.93904,1.0
20110810,12.219,1.0,415.231,178.253,1.0,336.932,1.0,5.353,1.0,96.514,1.0,0.0,1.0,4.021,1.0,0.777734090909,0.916666666667,112.855416667,1.0,356.515,1.0,-9999,0.0,-9999,0.0,83.7895833333,1.0,26.575,1.0,375.754583333,1.0,383.1,1.0,12.076,11.986,12.629,12.52,12.51,1.0,1.0,1.0,1.0,1.0,21.383,20.824,34.718,1.0,1.0,1.0,-2.21417,1.0,-2.1835,0.0,-2.43013,-9999,-9999,-9999,35.6811,1.0,39.7115,-9999,-9999,3.94307,-6.47469,1.0,0.400205,-6.47469,-6.46751,-6.40884,1.0,1.0,1.0,3.13578,3.13328,3.16595,3.16843,9.61047,9.56948,9.58657,9.64101,3.64001,3.53505,3.59074,3.64001,10.0214,9.98698,10.0215,10.044,3.7343,1.0
20110811,16.909,0.5625,412.588,228.958,0.604167,341.69,0.5625,9.135,0.5625,95.785,0.4375,0.0,1.0,5.2,0.4375,0.9708,0.729166666667,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,117.131666667,1.0,-9999,0.0,-9999,0.0,375.253,0.958333,12.54,12.315,12.748,12.442,12.423,0.5625,0.5625,0.5625,0.5625,0.5625,21.436,20.569,34.474,0.5625,0.5625,0.5625,-0.32574,0.5625,0.525639,0.0,0.587408,-9999,-9999,-9999,34.0163,0.9375,38.0136,-9999,-9999,3.61656,-5.5069,0.895833,0.415484,-5.6853,-5.50834,-5.50624,0.875,0.895833,0.895833,3.60197,3.69765,3.84522,3.86437,9.10887,9.3334,9.3665,9.40422,4.51597,4.41064,4.47737,4.81529,11.3244,11.2988,11.3244,11.4028,3.90487,1.0
20110812,16.156,0.0,409.908,165.098,0.0,343.203,0.0,5.029,0.0,95.534,0.0,2.7,1.0,3.39,0.0,0.683447727273,0.916666666667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,80.0704166667,1.0,-9999,-9999,-9999,-9999,374.805,1.0,12.356,12.134,12.592,12.356,12.411,0.0,0.0,0.0,0.0,0.0,21.402,20.47,34.463,0.0,0.0,0.0,-0.34751,0.0,1.33947,0.0,1.50126,-9999,-9999,-9999,-2.42743,1.0,-2.72063,-9999,-9999,2.73156,-3.30191,1.0,0.358501,-3.83737,-3.30191,-3.27971,0.916667,1.0,1.0,3.56732,3.59287,3.75377,3.78606,6.86923,7.03433,7.06412,7.40625,4.48758,4.35099,4.44587,4.65016,10.2428,10.1334,10.225,10.2505,3.83122,1.0
20110813,15.967,0.0,407.193,147.274,0.0,357.676,0.0,3.783,0.0,95.503,0.0,5.3,1.0,2.131,0.0,0.500109756098,0.854166666667,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,92.7483333333,1.0,-9999,0.0,-9999,0.0,377.471,1.0,12.356,12.134,12.592,12.356,12.411,0.0,0.0,0.0,0.0,0.0,21.402,20.47,34.463,0.0,0.0,0.0,-0.34751,0.0,-2.1835,0.0,-2.45108,-9999,-9999,-9999,12.2633,1.0,13.7661,-9999,-9999,2.9256,-4.70757,0.520833,0.384856,-4.85253,-4.70757,-4.18086,0.458333,0.520833,0.75,3.58169,3.57322,3.74876,3.79523,8.28926,7.85268,8.44994,8.68138,4.57239,4.35012,4.53968,4.64171,9.36452,9.23163,9.32723,9.37147,3.83122,1.0
20110814,16.771,0.0,404.446,112.141,0.0,362.511,0.0,2.651,0.0,95.31,0.0,5.0,1.0,2.809,0.0,0.53894,0.833333333333,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,97.9922916667,1.0,-9999,0.0,-9999,0.0,375.822,1.0,12.596,12.418,12.915,12.61,12.509,0.0,0.0,0.0,0.0,0.0,21.492,21.495,34.777,0.0,0.0,0.0,-1.30076,0.0,0.525639,0.0,0.589768,-9999,-9999,-9999,5.25651,1.0,5.89781,-9999,-9999,3.00864,-4.66376,0.520833,0.387865,-4.71734,-4.66376,-4.55037,0.791667,0.520833,0.583333,3.69045,3.66514,3.88421,3.94728,8.3542,8.34737,8.53141,8.67602,4.84289,4.57689,4.80245,4.89391,8.20718,8.011,8.12098,8.21805,3.92044,1.0
20110815,16.025,0.0,401.663,160.178,0.0,346.966,0.0,5.032,0.0,95.855,0.0,0.0,1.0,1.714,0.0,0.40122,0.833333333333,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,123.321666667,1.0,-9999,0.0,-9999,0.0,379.38,1.0,12.38,12.266,12.864,12.662,12.561,0.0,0.0,0.0,0.0,0.0,21.482,21.314,34.89,0.0,0.0,0.0,-2.15465,0.0,1.33947,0.0,1.49499,-9999,-9999,-9999,26.5617,1.0,29.6457,-9999,-9999,3.61947,-6.37998,0.3125,0.428338,-6.55423,-6.41837,-6.357,0.4375,0.3125,0.25,3.65172,3.55803,3.7988,3.87364,10.0317,9.95916,10.1857,10.3648,4.81627,4.29742,4.79509,4.88787,9.7878,9.58806,9.77992,9.81346,3.84036,1.0
20110816,15.097,0.0,398.848,133.512,0.0,346.081,0.0,4.421,0.0,96.309,0.0,1.0,1.0,0.963,0.0,0.2118,0.6875,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,96.97,1.0,-9999,0.0,-9999,0.0,368.489,1.0,12.211,12.057,12.61,12.44,12.462,0.0,0.0,0.0,0.0,0.0,21.395,20.652,34.594,0.0,0.0,0.0,-1.30885,0.0,-2.1835,0.0,-2.41671,-9999,-9999,-9999,22.661,1.0,25.0813,-9999,-9999,3.40659,-5.47395,0.0,0.419827,-5.69304,-5.60253,-5.46746,0.0208333,0.0208333,0.0,3.59345,3.42608,3.68558,3.77223,9.0674,9.13142,9.30938,9.39325,4.74814,4.10867,4.74116,4.82505,9.09609,8.85348,9.05089,9.12472,3.7803,1.0
20110817,17.313,0.0,396.002,191.649,0.0,339.648,0.0,7.1,0.0,96.179,0.0,0.1,1.0,1.384,0.0,0.396633333333,0.9375,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,157.25375,1.0,-9999,0.0,-9999,0.0,371.402,1.0,12.596,12.418,12.915,12.61,12.509,0.0,0.0,0.0,0.0,0.0,21.492,21.495,34.777,0.0,0.0,0.0,-1.30076,0.0,0.525639,0.0,0.578682,-9999,-9999,-9999,49.6386,1.0,54.6477,-9999,-9999,3.456,-5.07664,0.375,0.389336,-5.07664,-4.981,-4.83365,0.375,0.5,0.375,3.83972,3.69894,4.03413,4.14149,8.91636,8.62344,8.96686,9.11251,5.32723,4.67039,5.29298,5.42867,10.5347,10.3611,10.5396,10.5816,3.92044,1.0
20110818,19.944,0.0,393.124,223.46,0.0,356.291,0.0,9.293,0.0,95.948,0.0,0.3,1.0,1.571,0.0,0.352370588235,0.708333333333,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,132.335208333,1.0,-9999,0.0,-9999,0.0,378.577,1.0,12.38,12.266,12.864,12.662,12.561,0.0,0.0,0.0,0.0,0.0,21.482,21.314,34.89,0.0,0.0,0.0,-2.15465,0.0,1.33947,0.0,1.46675,-9999,-9999,-9999,37.3466,1.0,40.8952,-9999,-9999,3.87035,-4.73126,0.125,0.410831,-4.87848,-4.72746,-4.61369,0.125,0.125,0.25,4.12676,4.02429,4.44995,4.58185,8.85802,8.85802,9.06075,9.22378,6.02251,5.53642,5.96989,6.15621,10.7134,10.4996,10.7332,10.7784,3.84036,1.0
20110819,18.149,0.0,390.216,155.902,0.0,350.823,0.0,5.435,0.0,95.947,0.0,6.2,1.0,3.682,0.0,0.650494594595,0.770833333333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,62.6872916667,1.0,-9999,-9999,-9999,-9999,378.877,1.0,12.211,12.057,12.61,12.44,12.462,0.0,0.0,0.0,0.0,0.0,21.395,20.652,34.594,0.0,0.0,0.0,-1.30885,0.0,-2.1835,0.0,-2.37066,-9999,-9999,-9999,-6.28434,1.0,-6.82302,-9999,-9999,4.11289,-4.79108,0.645833,0.320617,-4.95218,-4.78727,-4.72135,0.666667,0.645833,0.6875,3.99163,3.77807,4.19736,4.33738,8.78271,8.87643,8.97358,9.08562,5.74051,4.77238,5.70681,5.87568,9.76409,9.44984,9.75098,9.81246,3.7803,1.0
20110820,16.109,0.0,387.278,238.311,0.0,317.62,0.0,7.361,0.0,96.584,0.0,0.0,1.0,1.298,0.0,0.416822222222,0.9375,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,29.5604166667,1.0,-9999,0.0,-9999,0.0,371.171,1.0,12.667,12.447,12.885,12.564,12.53,0.0,0.0,0.0,0.0,0.0,21.346,21.04,34.404,0.0,0.0,0.0,-0.759483,0.0,0.525639,0.0,0.567481,-9999,-9999,-9999,66.9143,1.0,72.2408,-9999,-9999,4.51951,-5.60874,0.416667,0.303554,-5.58208,-5.50566,-5.34311,0.333333,0.4375,0.5,3.81948,3.55078,3.92034,4.06781,9.42822,9.01237,9.40977,9.49119,5.42955,4.20938,5.42783,5.5868,11.1019,10.8811,11.1089,11.1987,3.94814,1.0
20110821,19.931,0.0,384.312,194.796,0.0,356.991,0.0,8.159,0.0,96.241,0.0,0.3,1.0,2.103,0.0,0.4602625,0.833333333333,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,53.31375,1.0,-9999,0.0,-9999,0.0,371.455,1.0,12.783,12.527,12.937,12.622,12.63,0.0,0.0,0.0,0.0,0.0,21.057,20.415,33.846,0.0,0.0,0.0,-0.478042,0.0,1.33947,0.0,1.43699,-9999,-9999,-9999,-14.1188,1.0,-15.1467,-9999,-9999,3.67655,-4.35881,0.4375,0.310334,-4.76704,-4.63204,-4.34094,0.5,0.4375,0.4375,4.23171,3.98088,4.521,4.7018,8.59052,8.72288,8.88243,9.28996,6.4297,5.36877,6.3613,6.56405,10.1631,10.0158,10.1744,10.2163,3.99447,1.0
20110822,20.636,0.0,381.318,207.667,0.0,362.178,0.0,7.191,0.0,96.247,0.0,0.0,1.0,1.804,0.0,0.379717073171,0.854166666667,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,88.840625,1.0,-9999,0.0,-9999,0.0,376.919,1.0,13.533,13.072,13.175,12.592,12.623,0.0,0.0,0.0,0.0,0.0,20.702,19.523,32.97,0.0,0.0,0.0,2.08461,0.0,-2.1835,0.0,-2.3296,-9999,-9999,-9999,11.0326,1.0,11.7416,-9999,-9999,6.25554,-3.74402,0.208333,0.315226,-4.75286,-3.86464,-3.74402,0.6875,0.25,0.208333,4.34364,4.05388,4.64606,4.84683,8.08767,8.24425,8.51283,9.14901,6.71272,5.43213,6.64314,6.86993,10.2813,10.0226,10.2894,10.4164,4.2954,1.0
20110823,21.782,0.0,378.296,205.597,0.0,370.084,0.0,9.116,0.0,95.999,0.0,0.0,1.0,2.44,0.0,0.518403125,0.666666666667,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,73.59625,1.0,-9999,0.0,-9999,0.0,384.488,1.0,13.512,13.068,13.177,12.617,12.728,0.0,0.0,0.0,0.0,0.0,20.5,19.14,32.445,0.0,0.0,0.0,1.72191,0.0,0.525639,0.0,0.557769,-9999,-9999,-9999,30.4055,1.0,32.1035,-9999,-9999,5.06981,-3.57792,0.5625,0.303174,-3.66494,-3.5968,-3.55664,0.583333,0.5625,0.3125,4.49022,4.18546,4.85089,5.07584,8.06813,7.77978,8.41569,8.67268,7.14171,5.83039,7.04466,7.28959,9.94748,9.70882,9.96028,10.0564,4.27451,1.0
20110824,21.743,0.0,375.248,194.051,0.0,375.578,0.0,7.685,0.0,95.984,0.0,10.9,1.0,1.356,0.0,0.532682857143,0.729166666667,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,50.3422916667,1.0,-9999,0.0,-9999,0.0,381.699,1.0,13.193,12.786,12.997,12.558,12.738,0.0,0.0,0.0,0.0,0.0,20.391,18.97,32.21,0.0,0.0,0.0,1.24144,0.0,1.33947,0.0,1.41563,-9999,-9999,-9999,21.4874,1.0,22.5956,-9999,-9999,3.63193,-2.52044,0.4375,0.356979,-3.04918,-2.52044,-2.46493,0.291667,0.4375,0.708333,4.52681,4.16514,4.86769,5.10944,7.04725,6.90771,7.388,7.76245,7.26775,5.69628,7.18219,7.45411,9.73664,9.49092,9.74816,9.82004,4.16289,1.0
20110825,20.294,0.0,372.174,200.185,0.0,364.148,0.0,7.142,0.0,95.968,0.0,0.7,1.0,1.328,0.0,0.333510810811,0.770833333333,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,74.5358333333,1.0,-9999,0.0,-9999,0.0,387.481,1.0,14.168,13.563,13.454,12.668,12.711,0.0,0.0,0.0,0.0,0.0,20.306,18.879,32.056,0.0,0.0,0.0,3.68177,0.0,-2.1835,0.0,-2.30336,-9999,-9999,-9999,26.1836,1.0,27.4828,-9999,-9999,4.23545,-3.20023,0.104167,0.332909,-3.4623,-3.21627,-3.03592,0.3125,0.0833333,0.0208333,4.41614,3.96794,4.66784,4.91628,7.61637,7.12163,7.87032,8.14159,7.04874,5.16293,6.99733,7.3027,9.7686,9.47208,9.77903,9.90421,4.5604,1.0
20110826,23.251,0.0,369.075,207.687,0.0,372.836,0.0,10.927,0.0,95.26,0.0,3.0,1.0,2.556,0.0,0.42169,0.625,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,40.739375,1.0,-9999,-9999,-9999,-9999,392.404,1.0,13.717,13.245,13.304,12.676,12.765,0.0,0.0,0.0,0.0,0.0,20.375,18.983,32.197,0.0,0.0,0.0,1.98897,0.0,0.525639,0.0,0.554494,-9999,-9999,-9999,36.9064,1.0,38.7375,-9999,-9999,4.48246,-2.49196,0.25,0.273332,-2.64224,-2.50801,-2.38155,0.208333,0.25,0.3125,4.75164,4.32469,5.15707,5.44546,7.2436,7.23763,7.65268,7.84675,7.9534,6.11508,7.83706,8.17799,9.30307,8.47219,9.3342,9.55183,4.36056,1.0
20110827,13.658,0.0,365.953,42.316,0.0,351.536,0.0,2.807,0.0,95.624,0.0,7.6,1.0,3.912,0.0,0.773446875,0.666666666667,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,49.526875,1.0,-9999,0.0,-9999,0.0,380.099,0.854167,13.193,12.786,12.997,12.558,12.738,0.0,0.0,0.0,0.0,0.0,20.391,18.97,32.21,0.0,0.0,0.0,1.24144,0.0,1.33947,0.0,1.41403,-9999,-9999,-9999,-8.7214,0.8125,-9.1608,-9999,-9999,4.3172,-3.45152,0.770833,0.285373,-3.45152,-3.45152,-3.37894,0.770833,0.770833,0.770833,3.78671,3.52534,3.67887,3.90179,7.23823,6.98975,7.13038,7.35331,5.61135,3.72596,5.61135,5.73083,4.04157,3.64489,4.00375,4.06327,4.16289,1.0
20110828,13.8,0.0,362.807,146.903,0.0,335.38,0.0,5.315,0.0,96.192,0.0,0.0,1.0,3.955,0.0,0.693714285714,0.875,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,64.2429166667,1.0,-9999,0.0,-9999,0.0,375.479,1.0,14.168,13.563,13.454,12.668,12.711,0.0,0.0,0.0,0.0,0.0,20.306,18.879,32.056,0.0,0.0,0.0,3.68177,0.0,-2.1835,0.0,-2.29348,-9999,-9999,-9999,11.3847,1.0,11.898,-9999,-9999,3.88865,-3.75624,0.729167,0.325223,-3.78528,-3.75647,-3.75004,0.791667,0.729167,0.770833,3.83359,3.55552,3.71923,3.95666,7.58983,7.40305,7.48014,7.71305,5.75475,3.73214,5.75475,5.87863,8.72689,8.20988,8.70263,8.79193,4.5604,1.0
20110829,13.301,0.0,359.639,166.594,0.0,315.367,0.0,5.295,0.0,95.912,0.0,0.0,1.0,3.741,0.0,0.701491891892,0.770833333333,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,67.834375,1.0,-9999,0.0,-9999,0.0,376.687,1.0,13.717,13.245,13.304,12.676,12.765,0.0,0.0,0.0,0.0,0.0,20.375,18.983,32.197,0.0,0.0,0.0,1.98897,0.0,0.525639,0.0,0.549333,-9999,-9999,-9999,31.4912,1.0,32.7444,-9999,-9999,3.7644,-5.76551,0.520833,0.284378,-6.03474,-5.80194,-5.76551,0.625,0.5,0.520833,3.80922,3.53605,3.66448,3.90473,9.57474,9.42999,9.70403,9.79731,5.72969,3.64356,5.71041,5.87095,9.22582,8.68437,9.19831,9.30859,4.36056,1.0
20110830,11.82,0.0,356.448,138.269,0.0,318.744,0.0,4.678,0.0,95.926,0.0,0.0,1.0,2.794,0.0,0.469984444444,0.9375,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,71.0777083333,1.0,-9999,0.0,-9999,0.0,379.583,1.0,12.864,12.558,12.891,12.554,12.773,0.0,0.0,0.0,0.0,0.0,20.432,19.052,32.317,0.0,0.0,0.0,-0.0702708,0.0,1.33947,0.0,1.40088,-9999,-9999,-9999,32.7081,1.0,34.0348,-9999,-9999,4.16507,-5.89858,0.375,0.295781,-5.92395,-5.85772,-5.78774,0.375,0.604167,0.375,3.67471,3.3851,3.45832,3.69177,9.57329,9.12905,9.35512,9.53113,5.45082,3.41246,5.29425,5.62435,8.46099,7.89094,8.43286,8.52266,4.02749,1.0
20110831,12.692,0.0416667,353.237,174.478,0.0625,315.544,0.0416667,5.197,0.0416667,95.885,0.0,0.0,1.0,1.427,0.0,0.377468181818,0.916666666667,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,49.5308333333,1.0,-9999,0.0,-9999,0.0,376.243,1.0,12.941,12.626,12.943,12.585,12.782,0.0416667,0.0416667,0.0416667,0.0416667,0.0416667,20.445,19.184,32.401,0.0416667,0.0416667,0.0416667,0.0627919,0.0416667,-2.1835,0.0,-2.29223,-9999,-9999,-9999,56.7235,1.0,59.2486,-9999,-9999,3.8749,-5.92917,0.395833,0.280012,-5.94672,-5.86789,-5.70023,0.395833,0.270833,0.4375,3.79988,3.52217,3.61287,3.8709,9.72906,9.02895,9.51171,9.58134,5.78927,3.53327,5.74898,5.95238,9.23134,8.65207,9.19986,9.34254,4.05913,1.0
20110901,15.027,0.8125,350.006,212.743,0.833333,317.458,0.8125,6.649,0.8125,95.912,0.5625,0.0,1.0,1.478,0.5625,0.26693902439,0.854166666667,164.296666667,0.5625,574.312222222,0.5625,-9999,0.0,-9999,0.0,51.0075,1.0,39.1822222222,0.5625,395.793703704,0.5625,376.578,1.0,13.393,13.01,13.205,12.719,12.826,0.8125,0.8125,0.8125,0.8125,0.8125,20.495,19.813,32.812,0.8125,0.8125,0.8125,0.974827,0.8125,0.525639,0.0,0.553891,-9999,-9999,-9999,57.955,1.0,60.764,-9999,-9999,4.21141,-5.76952,0.791667,0.289567,-5.78416,-5.76848,-5.71618,0.791667,0.791667,0.791667,4.0915,3.72246,3.99007,4.29303,9.86102,9.22636,9.6787,9.86102,6.51832,3.86468,6.52205,6.74324,9.55821,9.19232,9.54379,9.79514,4.23896,1.0
20110902,16.805,1.0,346.756,240.294,1.0,315.594,1.0,8.172,1.0,95.864,1.0,0.0,1.0,2.515,1.0,0.400874418605,0.895833333333,122.161875,1.0,479.170625,1.0,-9999,-9999,-9999,-9999,37.701875,1.0,34.4914583333,1.0,399.234791667,1.0,373.786,1.0,13.518,13.012,13.102,12.561,12.705,1.0,1.0,1.0,1.0,1.0,20.353,18.892,32.109,1.0,1.0,1.0,2.51208,1.0,1.33947,0.0,1.42159,-9999,-9999,-9999,46.4259,1.0,49.1495,-9999,-9999,4.33488,-4.41134,1.0,0.348714,-4.77834,-4.49579,-4.41029,1.0,1.0,1.0,4.31882,3.87168,4.30249,4.64136,8.73015,8.44113,8.71428,9.05023,6.60632,4.4385,6.64781,7.07825,9.65944,9.14008,9.4912,9.66418,4.30497,1.0
20110903,21.826,1.0,343.487,233.105,1.0,344.997,1.0,12.663,1.0,95.847,1.0,0.0,1.0,2.483,1.0,0.384453658537,0.854166666667,118.34875,1.0,469.152083333,1.0,-9999,0.0,-9999,0.0,42.7497916667,1.0,33.369375,1.0,426.385208333,1.0,374.04,1.0,15.652,14.759,14.176,12.854,12.674,1.0,1.0,1.0,1.0,1.0,20.18,18.736,31.816,1.0,1.0,1.0,7.14458,1.0,-2.1835,0.0,-2.33387,-9999,-9999,-9999,42.7184,1.0,45.6602,-9999,-9999,3.44904,-3.10245,1.0,0.383726,-4.07102,-3.17377,-3.08599,1.0,1.0,1.0,4.89442,4.15009,5.12252,5.50662,7.99687,8.15488,8.44752,9.01856,6.86647,5.87333,6.91817,8.21005,9.29002,8.27645,8.69546,9.29002,5.262,1.0
20110904,21.252,1.0,340.201,154.533,1.0,389.963,1.0,8.87,1.0,95.577,1.0,13.2,1.0,3.002,1.0,0.425691176471,0.708333333333,99.2433333333,1.0,321.245208333,1.0,-9999,0.0,-9999,0.0,72.6991666667,1.0,21.165,1.0,424.088125,1.0,381.157,1.0,16.955,16.045,15.283,13.484,12.835,1.0,1.0,1.0,1.0,1.0,20.276,19.95,32.692,1.0,1.0,1.0,7.00208,1.0,0.525639,0.0,0.565811,-9999,-9999,-9999,16.0873,1.0,17.3167,-9999,-9999,2.90188,-0.993199,1.0,0.338018,-1.73359,-1.5186,-1.13484,1.0,1.0,1.0,4.5794,3.94861,4.81028,5.08043,5.5726,5.80347,6.21563,6.92683,5.95764,4.95123,5.95764,7.27983,7.33249,6.41138,6.78631,7.32067,5.92486,1.0
20110905,15.707,1.0,336.898,119.531,1.0,354.441,1.0,3.999,1.0,95.839,1.0,0.5,1.0,3.684,1.0,0.775096666667,0.625,64.3020833333,1.0,244.342916667,1.0,-9999,0.0,-9999,0.0,75.006875,1.0,17.0035416667,1.0,392.667916667,1.0,382.06,1.0,15.805,15.506,15.492,14.074,13.162,1.0,1.0,1.0,1.0,1.0,21.261,27.64,37.314,1.0,1.0,1.0,-0.852708,1.0,1.33947,0.0,1.45413,-9999,-9999,-9999,-7.01478,1.0,-7.61527,-9999,-9999,2.84931,-3.50052,0.979167,0.32791,-3.50052,-3.49683,-3.39357,0.979167,0.979167,0.958333,3.68494,3.38947,3.70023,3.85532,7.18546,6.95442,7.20124,7.62274,4.41393,3.74925,4.3941,4.85003,7.12407,6.66076,6.90137,7.11581,5.32189,1.0
20110906,14.318,1.0,333.579,196.658,1.0,318.08,1.0,6.469,1.0,96.161,1.0,0.0,1.0,4.762,1.0,0.9431625,0.833333333333,97.7333333333,1.0,390.876041667,1.0,-9999,0.0,-9999,0.0,69.3795833333,1.0,30.8560416667,1.0,386.146875,1.0,375.765,1.0,13.652,13.582,14.134,13.749,13.304,1.0,1.0,1.0,1.0,1.0,20.804,23.079,35.642,1.0,1.0,1.0,-2.42542,1.0,-2.1835,0.0,-2.38692,-9999,-9999,-9999,22.9732,1.0,25.1134,-9999,-9999,3.91619,-4.99477,1.0,0.330089,-5.06411,-4.99477,-4.94566,0.9375,1.0,1.0,3.23111,3.09973,3.25277,3.32902,8.22588,8.17025,8.24736,8.30576,3.55054,3.05135,3.55132,3.65426,8.5003,8.32172,8.50066,8.55373,4.33545,1.0
