TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
19990208,2.991,1.0,226.639,142.876,1.0,290.842,1.0,2.12,1.0,98.192,1.0,0.0,1.0,3.148,1.0,0.450782608696,0.958333333333,75.9375,1.0,273.394583333,1.0,-9999,0.0,15.83875,1.0,341.941666667,1.0,371.272,1.0,5.815,1.0,49.0,1.0,-0.0275833,1.0,24.5047,1.0,32.6906,28.6953,36.9417,1.75681,44.0935,1.0,58.8232,51.6342,66.4726,6.69514,1.37917,1.0,0.128695,1.32498,1.36843,1.37917,1.0,1.0,1.0,1.2519,1.22613,1.23631,1.24985,-0.116535,-0.14234,-0.129157,-0.11242,1.36689,1.36689,1.43034,1.45031,0.0,0.0,0.0,0.0,-9999,-9999
19990209,6.878,1.0,229.095,154.635,1.0,276.938,1.0,5.513,1.0,98.396,1.0,0.0,1.0,3.867,1.0,0.343833333333,1.0,61.5556521739,0.958333333333,294.627958333,1.0,-9999,0.0,17.3816666667,1.0,359.441666667,1.0,368.857,1.0,6.533,1.0,47.375,1.0,1.31542,1.0,16.1053,1.0,21.4854,18.8596,24.2793,1.64298,25.3229,1.0,33.7822,29.6535,38.1752,5.85591,1.41685,1.0,0.129464,1.38838,1.39713,1.47576,1.0,1.0,1.0,1.56316,1.49673,1.53776,1.54428,0.0874008,0.019808,0.124099,0.147144,1.45375,1.45375,1.48822,1.50233,0.0,0.0,0.0,0.0,-9999,-9999
19990210,7.215,1.0,231.583,156.707,1.0,275.779,1.0,6.928,1.0,98.604,1.0,0.0,1.0,3.951,1.0,0.532875,1.0,53.8316666667,1.0,295.77,1.0,-9999,0.0,18.7333333333,1.0,359.920833333,1.0,369.74,1.0,6.285,1.0,47.042,1.0,-0.032,1.0,15.1722,1.0,17.8362,16.8016,20.9796,1.71662,38.6694,1.0,45.4592,42.8221,53.4707,6.4407,1.08662,1.0,0.125467,1.08513,1.08668,1.10443,1.0,1.0,1.0,1.61486,1.56259,1.58618,1.59328,0.528176,0.447133,0.485668,0.508145,1.39672,1.39834,1.40463,1.41242,0.00424866,0.00296815,0.00314949,0.00412003,-9999,-9999
19990211,12.993,1.0,234.101,91.005,1.0,363.44,1.0,3.83,1.0,97.833,1.0,19.4,1.0,6.775,1.0,1.029,1.0,41.6686956522,0.958333333333,149.316956522,0.958333333333,-9999,-9999,9.73652173913,0.958333333333,392.043478261,0.958333333333,370.61,1.0,9.413,1.0,46.792,1.0,12.7113,1.0,-3.09,1.0,-3.63256,-4.55485,-3.42184,1.56185,11.1281,1.0,14.8455,12.3232,16.4035,5.41204,1.86059,1.0,0.140234,1.86059,1.86059,1.86059,1.0,1.0,1.0,1.9972,1.88701,1.93578,1.98877,0.136607,0.0264185,0.0751862,0.136607,1.46037,1.43933,1.44961,1.46915,0.00712342,0.00489711,0.00511343,0.00667577,-9999,-9999
19990212,-3.272,1.0,236.647,119.992,1.0,271.638,1.0,1.4,1.0,98.337,1.0,0.2,1.0,6.012,1.0,1.06591666667,1.0,68.3645833333,1.0,215.898375,1.0,-9999,0.0,13.8820833333,1.0,309.383333333,1.0,366.867,1.0,6.446,1.0,50.708,1.0,-10.3924,1.0,12.4167,1.0,16.5646,13.7502,18.303,1.80261,39.8255,1.0,53.1293,44.1024,58.7051,5.59378,1.24349,1.0,0.149838,1.24349,1.24349,1.24349,1.0,1.0,1.0,0.891597,0.888305,0.909233,0.95719,-0.351893,-0.355185,-0.334257,-0.281468,0.9939,0.982082,0.983718,1.00055,0.0208681,0.0184089,0.0187036,0.0212674,-9999,-9999
19990213,-6.301,1.0,239.223,182.86,1.0,208.621,1.0,1.482,1.0,99.412,1.0,0.0,1.0,3.735,1.0,0.652416666667,1.0,74.1175,1.0,337.956666667,1.0,-9999,0.0,28.7841666667,1.0,288.579166667,1.0,367.151,1.0,4.123,1.0,49.542,1.0,-9.049,1.0,10.2105,1.0,12.5025,11.3071,14.1188,1.55284,60.8104,1.0,74.4603,67.3409,84.0865,5.63859,0.896895,1.0,0.130611,0.871799,0.897462,0.916536,1.0,1.0,1.0,0.709206,0.709206,0.732883,0.789997,-0.197588,-0.197645,-0.181651,-0.131144,0.864654,0.865595,0.870564,0.881806,0.0586973,0.0582484,0.0596982,0.0611987,-9999,-9999
19990214,-0.876,1.0,241.825,160.536,1.0,228.754,1.0,2.636,1.0,99.413,1.0,0.0,1.0,4.171,1.0,0.43347826087,0.958333333333,59.9645833333,1.0,302.001291667,1.0,-9999,0.0,20.1217083333,1.0,309.204166667,1.0,369.17,1.0,3.038,1.0,48.125,1.0,-6.97563,1.0,13.0736,1.0,17.4409,14.4776,18.2052,1.83542,37.1044,1.0,49.4993,41.0891,51.6687,5.85179,0.854218,1.0,0.151741,0.843509,0.856014,0.887799,1.0,1.0,1.0,0.987804,0.987804,1.001,1.04512,0.116505,0.116505,0.137033,0.159982,1.00896,1.01541,1.02141,1.0342,0.0879693,0.0907496,0.0917146,0.0948529,-9999,-9999
19990215,5.348,1.0,244.453,143.758,1.0,255.842,1.0,6.511,1.0,98.583,1.0,0.0,1.0,6.18,1.0,0.732291666667,1.0,40.7879166667,1.0,266.264166667,1.0,-9999,0.0,18.5991666667,1.0,340.2125,1.0,369.108,1.0,3.962,1.0,47.208,1.0,-2.08029,1.0,14.3916,1.0,19.1992,15.9371,21.2141,1.41966,-1.40413,1.0,-1.87318,-2.06977,-1.55492,6.43543,1.08295,1.0,0.130193,1.08295,1.08295,1.08295,1.0,1.0,1.0,1.3034,1.29964,1.30376,1.31042,0.220446,0.211713,0.220809,0.226993,1.232,1.23235,1.25544,1.26459,0.120339,0.120996,0.128467,0.130157,-9999,-9999
19990216,4.793,1.0,247.105,35.754,1.0,307.054,1.0,3.065,1.0,97.992,1.0,2.9,1.0,5.235,1.0,0.617166666667,1.0,-3.66625,1.0,51.9920833333,1.0,-9999,0.0,4.15545454545,0.916666666667,342.391666667,1.0,370.962,1.0,4.852,1.0,47.208,1.0,-1.38021,1.0,-2.01369,1.0,-2.78447,-3.03571,-2.35806,1.20334,-33.6478,1.0,-46.527,-50.7253,-39.4021,4.4675,1.30943,1.0,0.141717,1.30943,1.30943,1.30943,1.0,1.0,1.0,1.20521,1.20067,1.20577,1.21585,-0.104224,-0.103665,-0.0985288,-0.0840817,1.18191,1.1825,1.22174,1.23325,0.03653,0.0368142,0.0392553,0.0399333,-9999,-9999
19990217,-3.552,1.0,249.78,35.655,1.0,300.683,1.0,0.973,1.0,98.167,1.0,0.056,0.0,2.711,1.0,0.526041666667,1.0,17.40125,1.0,49.5916666667,1.0,-9999,0.0,3.66166666667,1.0,315.275,1.0,368.489,1.0,4.239,1.0,47.583,1.0,-5.54729,1.0,9.34768,1.0,13.0168,10.9463,14.092,1.46082,12.3075,1.0,17.1385,14.4123,18.554,3.59785,0.875959,1.0,0.139853,0.863911,0.87645,0.880051,1.0,1.0,1.0,0.721058,0.719432,0.734621,0.785532,-0.157053,-0.157193,-0.131788,-0.103691,0.786798,0.799769,0.840388,0.85983,0.0403434,0.0412566,0.043354,0.044934,-9999,-9999
19990218,-1.547,0.958333,252.479,128.634,1.0,262.027,1.0,1.902,0.958333,98.164,0.708333,0.0,1.0,2.305,0.708333,0.332882352941,0.708333333333,54.032173913,0.958333333333,222.123478261,0.958333333333,-9999,-9999,14.16,0.958333333333,312.417391304,0.958333333333,371.279,1.0,3.726,1.0,47.208,1.0,-4.64942,1.0,8.40627,1.0,12.3913,10.2932,12.6727,1.26117,33.9681,1.0,50.0711,41.5928,51.2081,4.25193,0.621927,0.958333,0.130289,0.625239,0.65232,0.683047,0.958333,0.958333,0.958333,0.823351,0.812444,0.822624,0.867813,0.188464,0.1373,0.187689,0.197607,0.755724,0.761816,0.807238,0.823768,0.112506,0.114412,0.120778,0.12744,-9999,-9999
19990219,-2.167,0.916667,255.198,170.768,0.916667,251.658,0.916667,1.692,0.916667,98.284,0.541667,0.0,1.0,3.088,0.583333,0.460285714286,0.583333333333,158.550714286,0.583333333333,320.772272727,0.916666666667,-9999,0.0,33.7221428571,0.583333333333,319.321428571,0.583333333333,372.557,0.916667,3.461,1.0,47.208,1.0,-7.63054,1.0,6.98622,0.916667,9.72846,8.55439,10.532,1.19843,31.4776,0.916667,43.8333,38.5433,47.4537,4.80503,0.44418,0.916667,0.128942,0.468853,0.484055,0.540647,0.916667,0.916667,0.916667,0.792839,0.778658,0.789374,0.836563,0.323986,0.282132,0.298813,0.323329,0.575309,0.579522,0.610248,0.639183,0.0582081,0.0598916,0.0635525,0.0681235,-9999,-9999
19990220,-4.103,1.0,257.937,76.686,1.0,274.287,1.0,1.36,1.0,98.754,1.0,0.0,1.0,2.371,1.0,0.332375,1.0,33.4220833333,1.0,133.350833333,1.0,-9999,0.0,9.10125,1.0,308.45,1.0,372.23,1.0,3.117,1.0,46.833,1.0,-7.75388,1.0,7.20329,1.0,10.0307,8.82019,10.7344,1.30239,26.4244,1.0,36.7965,32.3558,39.3778,3.65152,0.499803,1.0,0.122446,0.453233,0.499803,0.661909,1.0,1.0,1.0,0.698097,0.683416,0.697202,0.747077,0.0464482,0.0778324,0.183613,0.225395,0.499797,0.500248,0.517192,0.544927,0.00563126,0.00513643,0.00634707,0.0075478,-9999,-9999
19990221,-5.669,1.0,260.695,187.729,1.0,221.467,1.0,1.612,1.0,99.267,1.0,0.0,1.0,3.906,1.0,0.565666666667,1.0,83.22,1.0,344.99875,1.0,-9999,0.0,23.8841666667,1.0,302.091666667,1.0,369.031,1.0,2.647,1.0,46.917,1.0,-9.21992,1.0,9.24108,1.0,12.8684,11.7729,13.7711,1.26539,57.142,1.0,79.5715,72.7974,85.1535,4.25566,0.675785,1.0,0.122444,0.677181,0.677181,0.680608,1.0,1.0,1.0,0.624445,0.608462,0.623426,0.676122,-0.0543913,-0.0673228,-0.0554099,-0.00895262,0.532641,0.535575,0.539982,0.559483,0.00436026,0.00397885,0.00491626,0.00584542,-9999,-9999
19990222,-5.179,1.0,263.47,190.283,1.0,218.525,1.0,2.218,1.0,99.379,1.0,0.0,1.0,2.716,1.0,0.405458333333,1.0,87.6054166667,1.0,349.74375,1.0,-9999,0.0,22.3358333333,1.0,298.866666667,1.0,368.718,1.0,1.84,1.0,46.125,1.0,-10.2563,1.0,9.91175,1.0,13.8023,12.2957,14.7706,1.39991,52.9145,1.0,73.6846,65.6414,78.8537,4.22939,0.609165,1.0,0.12194,0.616859,0.63872,0.662276,0.958333,1.0,0.958333,0.656757,0.638484,0.656045,0.700877,0.0398982,0.00293477,0.0180859,0.0398982,0.611904,0.594528,0.602213,0.60807,0.0,0.0,0.0,0.0,-9999,-9999
19990223,-2.986,1.0,266.263,59.731,1.0,291.7,1.0,1.136,1.0,98.663,0.958333,0.6,1.0,2.951,0.958333,0.517217391304,0.958333333333,31.81,0.958333333333,87.5639130435,0.958333333333,-9999,0.0,6.87608695652,0.958333333333,305.691304348,0.958333333333,372.755,1.0,1.974,1.0,46.0,1.0,-7.13571,1.0,11.7153,1.0,16.3139,14.5331,17.4583,1.12923,20.948,1.0,29.1705,25.9863,31.2168,3.35352,0.834809,0.958333,0.142899,0.823975,0.827212,0.835838,0.958333,0.958333,0.958333,0.793514,0.772537,0.783948,0.826077,-0.0423243,-0.0516895,-0.0460037,-0.000826029,0.78288,0.724668,0.738547,0.764144,0.0,0.0,0.0,0.0,-9999,-9999
19990224,-0.027,1.0,269.07,50.597,1.0,309.042,1.0,0.339,1.0,98.708,1.0,1.0,1.0,2.988,0.875,0.47575,0.833333333333,37.8975,1.0,77.4229583333,1.0,-9999,0.0,5.63347826087,0.958333333333,316.15,1.0,376.56,1.0,2.836,1.0,46.458,1.0,-3.32421,1.0,5.73915,1.0,7.9919,7.0274,8.55253,1.12915,2.61895,1.0,3.64694,3.20682,3.90278,2.94637,1.00233,1.0,0.156709,0.987201,1.00466,1.05615,1.0,1.0,1.0,0.991332,0.956758,0.976349,1.00309,-0.0616518,-0.06086,-0.0445444,-0.0220623,1.03004,0.945313,0.965202,1.00056,0.0,0.0,0.0,0.0,-9999,-9999
19990225,-0.443,1.0,271.891,87.823,1.0,286.321,1.0,0.613,1.0,98.546,1.0,0.8,1.0,2.859,1.0,0.36925,1.0,50.1291666667,1.0,152.555416667,1.0,-9999,-9999,9.05670833333,1.0,314.958333333,1.0,374.579,1.0,3.105,1.0,47.375,1.0,-4.23808,1.0,14.1533,1.0,20.8628,17.5574,21.0913,1.60066,22.3297,1.0,32.9153,27.7004,33.2759,4.25749,1.00921,1.0,0.133881,0.988416,1.00921,1.01979,1.0,1.0,1.0,1.00448,0.969625,0.993608,1.01913,-0.0153004,-0.0200341,-0.0156008,-0.00629203,0.984304,0.91687,0.925675,0.943264,0.0,0.0,0.0,0.0,-9999,-9999
19990226,0.834,1.0,274.726,149.295,1.0,259.587,1.0,2.72,1.0,98.633,1.0,0.0,1.0,3.596,1.0,0.513125,1.0,66.0304166667,1.0,277.959583333,1.0,-9999,0.0,17.18125,1.0,325.670833333,1.0,374.952,1.0,3.06,1.0,46.792,1.0,-3.19033,1.0,19.2226,1.0,26.7679,23.846,28.6457,1.39174,35.1119,1.0,48.8941,43.5569,52.3241,7.60534,1.02067,1.0,0.14073,0.878211,1.02067,1.04289,1.0,1.0,1.0,1.12266,1.06809,1.11342,1.12266,0.0911603,0.0841559,0.104287,0.17287,1.0923,1.02381,1.03353,1.04709,0.0,0.0,0.0,0.0,-9999,-9999
19990227,8.639,1.0,277.572,29.088,1.0,357.975,1.0,1.399,1.0,97.25,1.0,23.3,1.0,5.68,0.958333,0.662304347826,0.958333333333,24.3516666667,1.0,41.5573913043,0.958333333333,-9999,0.0,2.27473684211,0.791666666667,360.279166667,1.0,371.121,1.0,5.753,1.0,49.333,1.0,9.47425,1.0,-5.72688,1.0,-7.9748,-8.53423,-7.10429,2.51871,-40.6749,1.0,-56.6407,-60.6141,-50.4579,4.60062,1.4477,1.0,0.140625,1.43778,1.4477,1.45249,1.0,1.0,1.0,1.68157,1.55747,1.62604,1.66798,0.232402,0.105952,0.156664,0.220173,1.68272,1.53979,1.60457,1.61778,0.0,0.0,0.0,0.0,-9999,-9999
19990228,2.183,1.0,280.429,19.888,1.0,309.479,1.0,0.677,1.0,97.029,1.0,1.5,1.0,4.952,1.0,0.90325,1.0,0.0945833333333,1.0,22.1865,0.833333333333,-9999,0.0,1.13722222222,0.75,327.804166667,1.0,371.994,1.0,5.315,1.0,50.167,1.0,-5.82496,1.0,0.916042,1.0,1.35521,1.16701,1.42688,1.52647,-18.5621,1.0,-27.4611,-28.9133,-23.6476,4.22247,1.08647,1.0,0.149173,1.08647,1.08647,1.08647,1.0,1.0,1.0,1.27979,1.19465,1.26103,1.2755,0.193327,0.108183,0.175007,0.189055,1.2644,1.1922,1.19654,1.20095,0.0,0.0,0.0,0.0,-9999,-9999
19990301,1.545,1.0,283.295,178.638,1.0,272.05,1.0,2.377,1.0,97.575,1.0,0.0,1.0,4.151,1.0,0.714625,1.0,97.400875,1.0,340.137916667,1.0,-9999,0.0,21.4542083333,1.0,331.833333333,1.0,369.665,1.0,4.833,1.0,48.5,1.0,-1.63129,1.0,21.455,1.0,31.9723,27.333,35.875,1.63942,58.3764,1.0,86.9929,74.37,97.6116,9.85112,1.19393,1.0,0.130768,1.06089,1.19393,1.21561,1.0,1.0,1.0,1.27469,1.17946,1.25858,1.27436,0.0807683,0.0450465,0.0633231,0.0819376,1.30067,1.19552,1.21265,1.24942,0.0,0.0,0.0,0.0,-9999,-9999
19990302,3.218,1.0,286.171,47.81,1.0,310.171,1.0,3.013,1.0,97.321,1.0,2.4,1.0,3.83,1.0,0.400409090909,0.916666666667,12.6433333333,1.0,78.7633333333,1.0,-9999,0.0,5.36670833333,1.0,339.970833333,1.0,372.747,1.0,4.747,1.0,47.542,1.0,-1.60871,1.0,8.83266,1.0,13.1625,11.2526,15.8921,1.80088,-5.87397,1.0,-8.69006,-9.82191,-7.28676,4.52595,1.58638,1.0,0.142566,1.48448,1.56345,1.58638,1.0,1.0,1.0,1.37896,1.26007,1.35279,1.3669,-0.208196,-0.302989,-0.208686,-0.147454,1.44324,1.3043,1.351,1.4369,0.00396878,0.00216634,0.00224715,0.00423703,-9999,-9999
19990303,-3.277,1.0,289.054,61.72,1.0,287.95,1.0,0.873,1.0,97.542,1.0,0.3,1.0,5.705,1.0,1.12034782609,0.958333333333,28.3425,1.0,103.037916667,1.0,-9999,0.0,6.58541666667,1.0,314.741666667,1.0,370.985,1.0,4.22,1.0,48.083,1.0,-8.37421,1.0,13.1383,1.0,19.5789,16.7379,21.9687,1.50876,27.8572,1.0,41.513,35.4893,46.5803,4.94765,1.09091,1.0,0.148028,1.07425,1.09091,1.09541,1.0,1.0,1.0,0.913406,0.873325,0.907983,0.92674,-0.177501,-0.20433,-0.180008,-0.169184,1.13661,1.07169,1.10676,1.13258,0.0145776,0.00795779,0.00825467,0.0155627,-9999,-9999
19990304,-0.919,1.0,291.942,215.845,1.0,234.221,1.0,2.857,1.0,98.5,1.0,0.0,1.0,3.273,1.0,0.432166666667,1.0,106.008791667,1.0,409.525833333,1.0,-9999,-9999,24.77,1.0,319.2875,1.0,369.65,1.0,3.274,1.0,47.333,1.0,-5.81108,1.0,15.5276,1.0,23.1393,19.7817,25.9638,1.42016,60.0561,1.0,89.496,76.5099,100.42,9.61675,0.990958,1.0,0.124027,0.979674,0.990958,1.01561,1.0,1.0,1.0,1.03169,0.954139,1.01496,1.03169,0.0407317,-0.0215035,-0.00149242,0.0344246,1.21079,1.16155,1.17063,1.22153,0.046851,0.0264473,0.0303147,0.0513758,-9999,-9999
19990305,3.101,1.0,294.836,47.446,1.0,319.092,1.0,3.01,1.0,98.196,1.0,7.1,1.0,5.571,1.0,0.764333333333,1.0,22.58,1.0,78.3483333333,1.0,-9999,0.0,5.41434782609,0.958333333333,338.579166667,1.0,368.377,1.0,4.441,1.0,47.208,1.0,-0.587375,1.0,11.6699,1.0,19.3468,14.8672,19.9449,1.45576,-28.7677,1.0,-42.5595,-48.1027,-35.6869,4.23656,1.31903,1.0,0.125795,1.31903,1.31903,1.31903,1.0,1.0,1.0,1.24732,1.14165,1.19517,1.24448,-0.0717149,-0.177388,-0.126791,-0.074549,1.27122,1.21531,1.27056,1.38194,0.00337939,0.001906,0.00218549,0.00592817,-9999,-9999
19990306,0.299,1.0,297.734,31.097,1.0,310.171,1.0,0.45,1.0,98.508,1.0,17.0,1.0,5.026,0.833333,0.6799,0.833333333333,19.8829166667,1.0,43.4556521739,0.958333333333,-9999,0.0,2.4365,0.833333333333,318.9125,1.0,370.864,1.0,4.565,1.0,52.208,1.0,-5.71446,1.0,7.77324,1.0,12.8867,9.64284,13.2851,1.37809,3.12787,1.0,5.18549,3.88018,5.34581,3.7138,0.868123,1.0,0.131277,0.825313,0.866746,0.867582,1.0,1.0,1.0,1.03543,0.959957,1.00714,1.0356,0.167305,0.122453,0.141823,0.167872,1.09654,1.0888,1.09079,1.15687,0.0,0.0,0.0,0.00174537,-9999,-9999
19990307,-5.761,1.0,300.635,235.919,1.0,206.088,1.0,1.513,1.0,100.096,1.0,0.0,1.0,2.961,1.0,0.486708333333,1.0,116.88125,1.0,438.452083333,1.0,-9999,0.0,28.7625,1.0,296.3625,1.0,367.211,1.0,2.876,1.0,49.25,1.0,-9.78217,1.0,9.61339,1.0,15.9374,11.9256,16.4301,1.26377,59.2473,1.0,98.2219,73.4972,101.259,7.84564,0.495248,1.0,0.124442,0.474551,0.495248,0.511836,1.0,1.0,1.0,0.644684,0.63145,0.650206,0.662673,0.149436,0.133674,0.147764,0.155445,0.852782,0.820781,0.897356,0.914222,0.0,0.0,0.0,0.0122656,-9999,-9999
19990308,-3.789,1.0,303.538,51.087,1.0,269.838,1.0,2.01,1.0,99.312,1.0,0.0,1.0,4.924,1.0,0.796125,1.0,14.2241666667,1.0,84.2979166667,1.0,-9999,0.0,5.64583333333,1.0,301.054166667,1.0,372.867,1.0,1.9,1.0,48.083,1.0,-10.5238,1.0,7.91741,1.0,13.1257,9.82169,13.5315,1.06902,6.88304,1.0,11.4109,8.53853,11.7637,3.57092,0.754585,1.0,0.135257,0.754585,0.754585,0.754585,1.0,1.0,1.0,0.691814,0.68791,0.694818,0.70376,-0.0627718,-0.0670868,-0.0613888,-0.0508252,0.936423,0.922678,0.979137,0.988322,0.0,0.0,0.0,0.00244877,-9999,-9999
19990309,0.75,1.0,306.442,29.117,1.0,313.821,1.0,0.011,1.0,97.675,1.0,8.9,1.0,3.902,0.0416667,-9999,0.0,22.9079166667,1.0,39.2409090909,0.916666666667,-9999,0.0,6.36375,1.0,313.666666667,1.0,370.084,1.0,2.147,1.0,49.167,1.0,-6.93258,1.0,7.10985,1.0,11.8884,10.5184,12.1514,0.959352,-20.4094,1.0,-33.8353,-34.8814,-30.194,2.97509,0.842348,1.0,0.1305,0.826349,0.836223,0.842348,1.0,1.0,1.0,0.870405,0.855162,0.862673,0.874688,0.0287748,0.0217453,0.0287748,0.0340141,1.12501,1.12961,1.15116,1.20582,0.0,0.0,0.0,0.00127307,-9999,-9999
19990310,-3.326,1.0,309.346,189.443,1.0,252.75,1.0,1.092,1.0,98.608,1.0,0.2,1.0,2.921,0.583333,0.394357142857,0.583333333333,102.331291667,1.0,365.167916667,1.0,-9999,0.0,36.5075,1.0,303.354166667,1.0,371.935,1.0,2.275,1.0,50.625,1.0,-6.21083,1.0,10.9379,1.0,18.2894,16.1818,18.6939,1.27691,54.5344,1.0,91.1875,80.6793,93.2041,7.88369,0.788998,1.0,0.128761,0.756049,0.788998,0.800818,1.0,1.0,1.0,0.655911,0.654629,0.660897,0.672386,-0.142829,-0.138222,-0.116359,-0.0946953,0.960446,0.954044,1.01598,1.01961,0.0,0.0,0.0,0.00745847,-9999,-9999
19990311,-3.997,1.0,312.248,207.253,1.0,227.233,1.0,2.054,1.0,99.046,1.0,0.0,1.0,2.499,1.0,0.300227272727,0.916666666667,96.80125,1.0,398.884166667,1.0,-9999,-9999,37.58125,1.0,300.104166667,1.0,376.604,1.0,1.758,1.0,50.625,1.0,-8.54475,1.0,9.09713,1.0,15.2114,13.4585,15.5478,1.1778,52.5416,1.0,87.8553,77.7311,89.7982,7.78245,0.466242,0.958333,0.129225,0.447426,0.452431,0.463946,0.958333,0.958333,0.958333,0.606146,0.604916,0.61316,0.624919,0.169195,0.149214,0.158978,0.170264,0.934849,0.929658,0.998582,1.00245,0.0,0.0,0.0,0.00730156,-9999,-9999
19990312,-2.333,1.0,315.148,238.306,1.0,218.804,1.0,2.823,1.0,99.179,1.0,0.0,1.0,3.043,1.0,0.381458333333,1.0,112.751666667,1.0,443.805,1.0,-9999,0.0,37.3129583333,1.0,307.045833333,1.0,373.213,1.0,1.675,1.0,50.25,1.0,-6.64613,1.0,9.11029,1.0,15.2334,13.2426,15.5703,1.25351,37.9455,1.0,63.449,55.1571,64.8522,7.52049,0.45585,0.958333,0.127497,0.44412,0.451241,0.452964,0.958333,0.958333,0.958333,0.654816,0.654119,0.654968,0.665271,0.201911,0.201798,0.203758,0.22115,1.00609,1.00669,1.07049,1.08673,0.0,0.0,0.0,0.00741848,-9999,-9999
19990313,-2.39,1.0,318.046,82.432,1.0,272.563,1.0,2.156,1.0,98.783,1.0,0.0,1.0,4.057,1.0,0.664541666667,1.0,35.0045833333,1.0,147.55625,1.0,-9999,0.0,12.7770833333,1.0,307.2125,1.0,370.271,1.0,1.603,1.0,49.75,1.0,-6.41925,1.0,9.3828,1.0,15.5551,12.7752,16.036,0.999074,4.71508,1.0,7.81681,6.41986,8.05849,3.47791,0.514367,1.0,0.124993,0.514367,0.514367,0.514367,1.0,1.0,1.0,0.541957,0.552613,0.572666,0.575936,0.0275895,0.0380755,0.0518734,0.0605644,1.00666,1.00729,1.08031,1.09578,0.0,0.0,0.0,0.00221926,-9999,-9999
19990314,-1.171,0.666667,320.939,112.572,0.666667,283.125,0.666667,1.852,0.666667,97.938,0.416667,0.0,1.0,5.927,0.416667,-9999,0.0,-9999,0.0,8.2275,0.666666666667,-9999,0.0,-9999,0.0,-9999,0.0,370.49,0.666667,1.741,1.0,49.042,1.0,-5.61971,1.0,6.42177,0.666667,10.6462,8.74361,10.9754,0.941941,18.8262,0.666667,31.2106,25.6329,32.1756,3.56066,0.289174,0.666667,0.130723,0.281592,0.286577,0.286725,0.666667,0.666667,0.666667,0.395337,0.394466,0.395337,0.495216,0.10904,0.106256,0.10886,0.205874,1.05932,1.0597,1.13754,1.16528,0.0,0.0,0.0,0.0025522,-9999,-9999
19990315,-0.665,0.583333,323.826,229.618,0.583333,250.179,0.583333,2.394,0.583333,98.452,0.0833333,0.0,1.0,2.58,0.0833333,-9999,0.0,-9999,0.0,197.560714286,0.583333333333,-9999,0.0,-9999,0.0,-9999,0.0,371.351,0.583333,2.35,1.0,48.375,1.0,-1.62954,1.0,4.5733,0.583333,6.64768,5.69861,7.64705,0.950507,18.3927,0.583333,26.7354,22.9184,30.7546,4.81415,0.464608,0.541667,0.125669,0.449696,0.458053,0.462216,0.583333,0.541667,0.583333,0.41552,0.412902,0.41552,0.432684,-0.0411314,-0.0493572,-0.0429371,-0.0106999,1.08269,1.08983,1.1772,1.19949,0.0,0.0,0.0,0.00427932,-9999,-9999
19990316,3.25,0.5,326.709,217.525,0.5,268.09,0.5,3.201,0.5,98.202,0.0,0.0,1.0,4.5,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,364.434,0.5,3.807,1.0,47.542,1.0,4.81725,1.0,4.92297,0.5,6.70292,5.33671,8.16146,0.940796,62.3666,0.5,84.9158,67.6081,103.393,8.30258,0.784024,0.5,0.125801,0.771989,0.773789,0.795185,0.5,0.5,0.5,0.528132,0.499083,0.526134,0.529225,-0.245521,-0.309097,-0.265572,-0.244564,1.23992,1.29938,1.36296,1.39012,0.0,0.0,0.0,0.00314785,-9999,-9999
