TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20120524,19.253,1.0,462.905,340.024,1.0,320.454,1.0,12.067,1.0,104.135,0.0,0.0,0.0,3.08,1.0,0.676666666667,1.0,203.438958333,1.0,597.258958333,1.0,20.580625,1.0,49.6258333333,1.0,407.412916667,1.0,435.918,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,65.7227,1.0,-9999,-9999,-9999,5.32994,63.4014,1.0,-9999,-9999,-9999,4.63087,-4.97152,1.0,1.00296,-5.21613,-5.15233,-4.98813,1.0,1.0,1.0,0.19712,0.188034,0.207754,0.222537,5.18999,5.21067,5.36009,5.40417,8.69822,7.06935,8.69822,9.64822,10.9182,9.87269,10.9182,11.9208,-9999,-9999
20120525,16.827,1.0,464.544,345.69,1.0,303.242,1.0,11.76,1.0,104.166,0.0,0.0,0.0,2.442,1.0,0.477037037037,0.5625,203.916875,1.0,604.659791667,1.0,20.96125,1.0,50.9714583333,1.0,394.043125,1.0,412.822,0.916667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,82.8017,1.0,-9999,-9999,-9999,5.50784,74.755,1.0,-9999,-9999,-9999,4.54021,-4.21755,0.895833,0.515862,-4.31394,-4.26526,-4.2564,0.895833,0.895833,0.895833,0.567513,0.525438,0.595513,0.625733,4.84317,4.84317,4.85971,4.92732,8.09228,6.88006,8.09228,8.9151,11.5514,10.5791,11.5514,12.3554,-9999,-9999
20120526,17.659,1.0,466.128,319.173,1.0,325.044,1.0,11.719,1.0,103.836,0.0,0.0,0.0,1.799,0.583333,-9999,-9999,198.750208333,1.0,555.140208333,1.0,19.39,1.0,46.7814583333,1.0,398.684375,1.0,416.975,0.8125,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,80.9833,1.0,-9999,-9999,-9999,5.41006,56.9927,1.0,-9999,-9999,-9999,4.52145,-3.37858,0.8125,0.572089,-3.59655,-3.50379,-3.37311,0.833333,0.833333,0.8125,0.972357,0.906774,1.02142,1.07336,4.45194,4.46839,4.48953,4.52522,8.56279,7.15555,8.56279,9.24097,11.4842,10.5988,11.4842,12.0437,-9999,-9999
20120527,18.442,1.0,467.655,276.331,1.0,336.442,1.0,11.388,1.0,103.454,0.0,0.0,0.0,1.186,0.0,-9999,0.0,171.55625,1.0,481.789375,1.0,16.6210416667,1.0,39.7502083333,1.0,401.465625,1.0,417.929,0.583333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,62.4753,1.0,-9999,-9999,-9999,4.44155,45.5791,1.0,-9999,-9999,-9999,3.88557,-3.25397,0.583333,0.643099,-3.5343,-3.40334,-3.24039,0.583333,0.583333,0.583333,1.39474,1.31083,1.46681,1.54184,4.79581,4.80699,4.84514,4.87015,9.03139,7.4278,8.85053,9.34191,10.9483,10.2545,10.9483,11.4866,-9999,-9999
20120528,19.17,1.0,469.124,298.245,1.0,337.601,1.0,12.913,1.0,102.798,0.0,0.0,0.0,1.215,0.0,-9999,0.0,187.231458333,1.0,521.818541667,1.0,17.924375,1.0,43.5989583333,1.0,405.01625,1.0,428.283,0.791667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,69.2022,0.9375,-9999,-9999,-9999,4.64739,51.7298,1.0,-9999,-9999,-9999,3.77477,-4.95644,0.791667,0.705897,-5.25413,-5.05384,-4.95357,0.791667,0.791667,0.791667,1.83448,1.73752,1.93151,2.0309,6.98734,6.92898,6.98734,7.0316,9.49369,7.69619,8.98213,9.48126,12.1344,11.3614,12.1344,12.5672,-9999,-9999
20120529,18.375,1.0,470.536,298.758,1.0,329.633,1.0,11.759,1.0,102.532,0.0,0.0,0.0,2.791,0.0,-9999,0.0,182.263125,1.0,523.028541667,1.0,18.1685416667,1.0,44.305,1.0,401.821875,1.0,425.523,0.583333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,73.1834,0.833333,-9999,-9999,-9999,4.69205,54.3732,0.895833,-9999,-9999,-9999,3.66944,-7.42862,0.5625,0.71383,-8.03037,-7.65146,-7.42528,0.541667,0.541667,0.5625,2.18209,2.04074,2.29335,2.41024,9.83886,9.83636,9.90234,10.0154,9.38498,7.73695,8.85108,9.28858,12.5575,11.8744,12.5575,12.9197,-9999,-9999
20120530,14.302,1.0,471.889,245.26,1.0,326.685,1.0,6.8,1.0,103.024,0.0,0.0,0.0,2.253,0.0,-9999,0.0,154.694791667,1.0,425.7975,1.0,14.7875,1.0,36.8497916667,1.0,380.400625,1.0,398.593,0.8125,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,52.7289,0.958333,-9999,-9999,-9999,3.76775,53.4322,1.0,-9999,-9999,-9999,3.7193,-7.36475,0.604167,0.624036,-8.14124,-7.38012,-7.36415,0.5625,0.604167,0.604167,2.25952,2.03088,2.35632,2.46519,9.83627,9.7387,9.82934,10.1452,8.05732,7.24022,8.05732,8.39139,12.0076,11.5106,12.0076,12.4278,-9999,-9999
20120531,14.138,1.0,473.183,130.106,1.0,372.18,1.0,3.432,1.0,103.006,0.0,6.186,0.0,1.651,0.395833,-9999,0.0,101.160416667,1.0,232.011041667,1.0,7.918125,1.0,19.8010416667,1.0,381.325208333,1.0,398.225,0.770833,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,25.6765,0.833333,-9999,-9999,-9999,2.61327,20.6667,1.0,-9999,-9999,-9999,3.23712,-1.5183,0.541667,0.587739,-3.07027,-1.7452,-1.5183,0.125,0.520833,0.541667,2.59521,2.33151,2.7056,2.83023,4.35596,4.34041,4.4116,5.40178,8.16384,7.35729,8.09297,8.3438,8.45484,8.10427,8.45484,8.77022,-9999,-9999
20120601,13.202,1.0,474.418,142.516,1.0,344.214,1.0,4.558,1.0,102.539,0.0,3.403,0.0,3.748,1.0,-9999,0.0,89.0297916667,1.0,245.847083333,1.0,8.44208333333,1.0,21.5270833333,1.0,376.171875,1.0,393.319,0.979167,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,32.2815,1.0,-9999,-9999,-9999,2.67334,15.3683,1.0,-9999,-9999,-9999,3.24027,-2.52593,0.958333,0.601837,-4.34242,-2.82808,-2.52763,0.583333,0.958333,0.958333,2.83584,2.52989,2.9495,3.0916,5.61753,5.6194,5.76558,6.81146,7.95713,7.34211,7.92652,8.12447,9.81321,9.39862,9.81321,9.98036,-9999,-9999
20120602,10.94,1.0,475.593,243.823,1.0,296.144,1.0,5.973,1.0,102.853,0.0,0.0,0.0,3.462,1.0,-9999,-9999,137.526666667,1.0,413.204375,1.0,14.513125,1.0,38.148125,1.0,364.292291667,1.0,398.153,0.958333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,56.1754,0.9375,-9999,-9999,-9999,3.80165,60.46,1.0,-9999,-9999,-9999,4.67439,-6.92544,0.895833,0.584963,-7.17717,-7.02363,-6.96277,0.833333,0.8125,0.875,2.91849,2.56787,3.02153,3.1634,10.0888,9.84152,9.98241,10.1076,7.281,7.07719,7.281,7.49793,13.6511,13.1452,13.6511,13.7486,-9999,-9999
20120603,10.835,1.0,476.707,149.603,1.0,334.411,1.0,3.163,1.0,102.379,0.0,9.705,0.0,1.453,1.0,-9999,0.0,98.1775,1.0,264.171666667,1.0,9.16625,1.0,22.3635416667,1.0,363.472083333,1.0,403.405,0.916667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,31.4657,0.895833,-9999,-9999,-9999,3.04027,33.2259,1.0,-9999,-9999,-9999,3.47787,-3.04836,0.833333,0.526689,-4.22354,-3.16964,-3.09498,0.854167,0.875,0.8125,3.21005,2.82162,3.32212,3.47776,6.52612,6.45111,6.52612,6.7855,7.37634,7.19166,7.37634,7.48133,10.2474,9.8011,10.0468,10.2214,-9999,-9999
20120604,11.591,1.0,477.761,159.219,1.0,351.712,1.0,3.104,1.0,102.405,0.0,1.328,0.0,1.822,1.0,-9999,0.0,118.821875,1.0,277.186875,1.0,9.64291666667,1.0,23.5504166667,1.0,368.558333333,1.0,403.181,0.895833,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,33.3845,0.854167,-9999,-9999,-9999,2.91187,34.0688,1.0,-9999,-9999,-9999,3.71593,-4.28876,1.0,0.517601,-4.68798,-4.38325,-4.25027,1.0,1.0,0.979167,3.62398,3.20316,3.75704,3.93481,8.22357,8.01402,8.1403,8.2215,7.81016,7.46632,7.63075,7.69604,11.8912,11.3796,11.5919,11.6285,-9999,-9999
20120605,11.571,1.0,478.753,130.952,1.0,338.884,1.0,3.721,1.0,102.803,0.0,9.083,0.0,2.732,0.979167,-9999,0.0,83.8533333333,1.0,230.612083333,1.0,7.66791666667,1.0,19.354375,1.0,366.628958333,1.0,400.589,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,34.5837,0.979167,-9999,-9999,-9999,3.03865,11.9704,1.0,-9999,-9999,-9999,3.26773,-2.44095,1.0,0.474735,-2.9255,-2.49597,-2.49184,0.979167,1.0,0.875,3.93153,3.47281,4.07491,4.26746,6.70841,6.42749,6.45635,6.77501,7.0639,6.79318,7.00464,7.01374,9.58583,8.98635,9.26264,9.34635,-9999,-9999
20120606,11.799,1.0,479.683,183.85,1.0,328.404,1.0,4.753,1.0,102.645,0.0,0.862,0.0,2.05,1.0,0.323191489362,0.979166666667,115.356458333,1.0,320.779791667,1.0,11.4645833333,1.0,29.0610416667,1.0,367.836875,1.0,397.248,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,39.1894,1.0,-9999,-9999,-9999,3.41802,27.6522,1.0,-9999,-9999,-9999,4.14098,-4.69508,1.0,0.497355,-4.95586,-4.77492,-4.68667,0.8125,1.0,1.0,4.29315,3.80465,4.45409,4.66575,9.36083,8.9202,9.01268,9.3722,5.4881,5.22529,5.4881,5.6119,11.184,10.4877,10.9164,11.001,-9999,-9999
20120607,16.977,1.0,480.552,213.662,1.0,363.213,1.0,5.933,1.0,102.227,0.0,1.97,0.0,1.745,1.0,0.320208333333,1.0,149.308125,1.0,377.538541667,1.0,13.2902083333,1.0,31.879375,1.0,395.687916667,1.0,393.372,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,58.4687,1.0,-9999,-9999,-9999,4.15678,35.8918,1.0,-9999,-9999,-9999,3.31214,-5.6901,1.0,0.527877,-6.25059,-5.96475,-5.73944,1.0,1.0,1.0,5.5309,5.11262,5.81971,6.07411,11.7642,11.5221,11.7815,11.7845,5.93437,4.92367,5.6461,5.88453,11.8926,11.3235,11.4649,11.7843,-9999,-9999
20120608,19.689,1.0,481.358,232.119,1.0,371.696,1.0,7.991,1.0,102.097,0.0,0.621,0.0,2.597,1.0,0.449791666667,1.0,160.46375,1.0,414.769166667,1.0,13.8085416667,1.0,33.7347916667,1.0,409.61625,1.0,394.647,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,59.1276,1.0,-9999,-9999,-9999,3.87604,33.4492,1.0,-9999,-9999,-9999,3.30675,-5.24852,0.979167,0.481775,-5.2827,-5.22919,-4.99797,1.0,1.0,1.0,6.46512,6.46512,6.53455,6.6724,12.0603,11.5,11.7925,11.9589,6.58504,5.51459,5.91759,6.54813,12.074,11.2914,11.6402,12.0342,-9999,-9999
20120609,17.881,1.0,482.102,243.735,1.0,335.054,1.0,9.693,1.0,102.699,0.0,1.097,0.0,2.691,1.0,0.461041666667,1.0,145.198125,1.0,434.971458333,1.0,14.38375,1.0,35.469375,1.0,398.121041667,1.0,391.744,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,70.4495,1.0,-9999,-9999,-9999,4.11437,35.481,1.0,-9999,-9999,-9999,3.35301,-6.7965,1.0,0.554664,-6.97825,-6.69048,-6.44503,1.0,1.0,1.0,6.40647,6.04844,6.40647,6.77865,13.247,13.0324,13.097,13.247,6.21931,5.43343,5.84535,6.23377,12.7816,11.9806,12.4279,12.7557,-9999,-9999
20120610,16.465,1.0,482.782,250.515,1.0,334.626,1.0,9.24,1.0,102.578,0.0,0.0,0.0,1.498,1.0,0.239361702128,0.979166666667,157.814583333,1.0,443.012291667,1.0,14.5139583333,1.0,36.076875,1.0,391.250625,1.0,393.259,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,78.4932,1.0,-9999,-9999,-9999,4.22172,44.9698,1.0,-9999,-9999,-9999,3.39232,-8.47452,1.0,0.529645,-8.47452,-8.29429,-8.25933,1.0,1.0,1.0,6.19055,5.78294,6.12271,6.46649,14.5972,14.0653,14.5221,14.8459,6.05656,5.6302,6.04526,6.06273,12.8599,12.2448,12.7248,12.8171,-9999,-9999
20120611,17.056,1.0,483.399,221.133,1.0,348.64,1.0,8.68,1.0,101.961,0.0,0.982,0.0,1.254,1.0,0.266170212766,0.979166666667,143.404791667,1.0,392.581666667,1.0,12.8954166667,1.0,31.4833333333,1.0,394.885,1.0,394.53,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,64.8888,1.0,-9999,-9999,-9999,3.95822,31.4411,1.0,-9999,-9999,-9999,3.37004,-5.42278,1.0,0.466678,-5.64875,-5.5613,-5.3253,0.958333,1.0,1.0,6.37862,5.89775,6.35103,6.61496,11.6507,11.4627,11.7039,11.8193,6.8063,6.46151,6.55622,6.8063,12.4417,12.0174,12.2548,12.4417,-9999,-9999
20120612,18.042,1.0,483.952,327.475,1.0,345.799,1.0,8.368,1.0,101.672,0.0,6.601,0.0,1.803,1.0,0.356956521739,0.958333333333,224.993125,1.0,577.451041667,1.0,18.7529166667,1.0,46.4152083333,1.0,401.864791667,1.0,391.037,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,89.0157,1.0,-9999,-9999,-9999,4.70621,76.4076,1.0,-9999,-9999,-9999,4.22874,-5.57807,1.0,0.564701,-5.6118,-5.55285,-5.47585,1.0,1.0,1.0,6.65024,6.14735,6.65024,6.89561,11.9939,11.5467,12.2031,12.3888,8.15171,7.57818,7.83983,8.15171,15.5353,15.0928,15.3249,15.5353,-9999,-9999
20120613,15.925,1.0,484.442,161.104,1.0,359.942,1.0,4.348,1.0,102.366,0.0,1.358,0.0,2.557,1.0,0.516458333333,1.0,106.319375,1.0,282.012916667,1.0,9.28958333333,1.0,23.768125,1.0,390.95875,1.0,389.997,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,35.4768,1.0,-9999,-9999,-9999,3.01646,29.7477,1.0,-9999,-9999,-9999,2.95754,-5.60926,1.0,0.537134,-5.67289,-5.62746,-5.5694,1.0,1.0,1.0,6.2752,5.80177,6.24898,6.32172,11.617,11.4293,11.8446,11.9411,7.16802,6.62567,6.89025,6.99558,11.8546,11.534,11.6431,11.8546,-9999,-9999
20120614,13.634,1.0,484.868,121.17,1.0,352.214,1.0,3.586,1.0,103.365,0.0,3.532,0.0,1.278,1.0,0.226170212766,0.979166666667,78.775625,1.0,214.8125,1.0,6.99583333333,1.0,18.0133333333,1.0,376.595,1.0,385.989,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,34.0634,1.0,-9999,-9999,-9999,2.96168,7.66165,1.0,-9999,-9999,-9999,2.08721,-2.83248,0.916667,0.442829,-3.00386,-2.87475,-2.3184,0.833333,0.958333,0.895833,5.85097,5.49673,5.60093,5.85097,8.43341,8.20637,8.43341,8.59736,6.70822,5.09591,5.91389,6.17358,9.49905,9.04091,9.23111,9.39906,-9999,-9999
20120615,17.208,1.0,485.23,260.517,1.0,342.094,1.0,8.184,1.0,103.361,0.0,0.0,0.0,2.466,1.0,0.425,1.0,167.229375,1.0,451.585833333,1.0,15.2297916667,1.0,38.9416666667,1.0,396.439375,1.0,386.806,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,69.0722,1.0,-9999,-9999,-9999,4.13255,49.2937,1.0,-9999,-9999,-9999,3.52814,-6.18355,0.833333,0.515481,-6.58637,-6.3204,-6.19126,0.791667,0.895833,0.875,6.67256,6.39955,6.67256,6.71912,12.6731,12.6305,12.7817,13.3275,7.45604,6.27917,6.80917,7.02659,14.3169,13.8917,13.9596,14.1644,-9999,-9999
20120616,20.961,1.0,485.526,264.633,1.0,368.517,1.0,10.305,1.0,103.118,0.0,3.5,0.0,2.124,1.0,0.435454545455,0.916666666667,178.756458333,1.0,477.729166667,1.0,15.946875,1.0,37.5541666667,1.0,416.839375,1.0,386.718,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,81.2242,1.0,-9999,-9999,-9999,4.562,45.1294,1.0,-9999,-9999,-9999,3.2944,-5.9761,1.0,0.51352,-6.0243,-6.0011,-5.9216,1.0,1.0,1.0,7.5383,7.36473,7.5383,7.71285,13.4072,13.4072,13.4599,13.7844,7.10701,6.67359,6.79669,6.88685,12.4132,12.1889,12.2931,12.4132,-9999,-9999
20120617,18.526,1.0,485.759,239.955,1.0,353.656,1.0,8.155,1.0,103.584,0.0,0.109,0.0,2.422,1.0,0.430425531915,0.979166666667,156.76375,1.0,432.575208333,1.0,13.9777083333,1.0,34.385625,1.0,402.460208333,1.0,385.253,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,68.1737,1.0,-9999,-9999,-9999,4.01112,44.5467,1.0,-9999,-9999,-9999,3.70197,-6.70447,1.0,0.542002,-6.75981,-6.7026,-6.66018,1.0,1.0,1.0,7.07586,6.92534,7.07586,7.12258,13.6786,13.6851,13.7759,13.7788,6.04646,5.5397,5.69743,5.92892,11.481,11.2968,11.3986,11.5011,-9999,-9999
20120618,22.674,1.0,485.927,310.63,1.0,362.823,1.0,12.812,1.0,103.147,0.0,0.545,0.0,2.897,1.0,0.58,1.0,202.436875,1.0,552.875208333,1.0,18.1533333333,1.0,44.4335416667,1.0,426.582916667,1.0,387.783,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,86.6137,0.958333,-9999,-9999,-9999,4.73319,44.8788,0.979167,-9999,-9999,-9999,3.76559,-3.25826,1.0,0.608491,-3.29571,-3.27726,-3.24828,1.0,1.0,1.0,7.99389,7.97888,8.00979,8.3245,11.2497,11.2072,11.2497,11.6202,6.3029,6.34388,6.68407,6.74486,12.5247,12.5758,12.8041,12.871,-9999,-9999
20120619,19.482,1.0,486.031,271.844,1.0,351.096,1.0,10.13,1.0,103.552,0.0,0.7,0.0,1.75,1.0,0.3825,1.0,175.193125,1.0,483.342291667,1.0,15.6383333333,1.0,38.6908333333,1.0,409.05625,1.0,375.349,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,85.9994,1.0,-9999,-9999,-9999,5.06282,44.3729,1.0,-9999,-9999,-9999,3.83193,-8.07498,1.0,0.635765,-8.0766,-7.91808,-7.82398,1.0,1.0,1.0,7.31074,7.11922,7.31074,7.5472,15.3638,15.1999,15.2149,15.3638,5.72634,5.78118,5.83297,5.97094,13.0573,13.1761,13.2325,13.4263,-9999,-9999
20120620,16.788,1.0,486.07,49.42,1.0,388.832,1.0,2.668,1.0,102.968,0.0,17.165,0.0,2.382,1.0,0.531458333333,1.0,36.2485416667,1.0,92.24875,1.0,2.845625,1.0,7.37958333333,1.0,394.623541667,1.0,376.1,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,1.63708,1.0,-9999,-9999,-9999,1.89055,-5.59979,1.0,-9999,-9999,-9999,2.45954,1.85818,1.0,0.366991,1.73089,1.85818,1.85818,1.0,1.0,1.0,6.5925,6.43959,6.58263,6.62273,4.66858,4.58141,4.73433,4.85493,4.59397,4.52329,4.59465,4.7386,3.67042,3.6737,3.7367,3.80768,-9999,-9999
20120621,15.291,1.0,486.044,62.129,1.0,383.699,1.0,1.668,1.0,102.704,0.0,1.879,0.0,1.465,1.0,0.321739130435,0.958333333333,49.7760416667,1.0,113.770208333,1.0,3.55375,1.0,8.63458333333,1.0,387.417708333,1.0,383.13,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,12.2304,1.0,-9999,-9999,-9999,2.27333,2.25771,1.0,-9999,-9999,-9999,2.55851,0.128672,1.0,0.406762,0.100857,0.12751,0.131621,1.0,1.0,1.0,6.01033,5.87909,5.95739,6.02037,5.81799,5.75215,5.85653,5.88875,3.72732,3.59057,3.72732,3.85063,4.48409,4.46888,4.51709,4.62818,-9999,-9999
20120622,19.515,1.0,485.954,260.943,1.0,356.163,1.0,9.661,1.0,103.067,0.0,0.123,0.0,2.471,1.0,0.455625,1.0,171.993125,1.0,464.530208333,1.0,14.7189583333,1.0,36.34625,1.0,408.766041667,1.0,391.239,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,86.5703,1.0,-9999,-9999,-9999,5.00383,35.8956,0.979167,-9999,-9999,-9999,3.72843,-7.39795,1.0,0.481732,-7.39795,-7.39096,-7.3461,1.0,1.0,1.0,6.57834,6.57834,6.59735,6.84259,13.9953,13.9363,13.9953,14.1577,4.73065,4.64318,4.73065,5.11007,12.3495,12.2932,12.3495,12.6144,-9999,-9999
20120623,18.591,1.0,485.8,292.651,1.0,333.347,1.0,10.59,1.0,103.718,0.0,0.0,0.0,2.195,1.0,0.407608695652,0.958333333333,182.087291667,1.0,511.054375,1.0,16.216875,1.0,41.6220833333,1.0,402.287916667,1.0,385.949,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,95.1185,1.0,-9999,-9999,-9999,4.60956,52.7181,1.0,-9999,-9999,-9999,3.87172,-7.11884,1.0,0.622338,-7.27833,-7.17616,-7.16841,1.0,1.0,1.0,6.10865,6.10865,6.13596,6.34276,13.2548,13.2822,13.3375,13.5161,4.74145,4.59759,4.74145,5.05564,13.7465,13.6796,13.7465,13.9672,-9999,-9999
20120624,19.279,1.0,485.581,231.703,1.0,358.553,1.0,10.281,1.0,102.968,0.0,4.383,0.0,2.947,1.0,0.59976744186,0.895833333333,150.640833333,1.0,404.001041667,1.0,12.8664583333,1.0,33.3245833333,1.0,406.287916667,1.0,390.577,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,79.7225,1.0,-9999,-9999,-9999,5.09451,9.60795,1.0,-9999,-9999,-9999,3.42693,-5.41246,1.0,0.530896,-5.45179,-5.41963,-5.41313,1.0,1.0,1.0,5.98039,5.98039,6.05875,6.25529,11.4397,11.4,11.5105,11.5626,5.86705,5.83441,5.86705,6.03431,12.2815,12.2201,12.2815,12.3676,-9999,-9999
20120625,14.587,1.0,485.297,181.146,1.0,353.935,1.0,4.239,1.0,102.562,0.0,3.044,0.0,4.037,1.0,0.801041666667,1.0,124.964791667,1.0,315.239375,1.0,10.12,1.0,26.8970833333,1.0,383.219583333,1.0,380.044,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,42.1069,1.0,-9999,-9999,-9999,3.4292,11.3566,0.979167,-9999,-9999,-9999,3.1998,-6.02622,1.0,0.52387,-6.02622,-6.02622,-6.02321,1.0,1.0,1.0,5.12748,5.06847,5.10815,5.1563,11.1187,11.0923,11.1344,11.1684,5.51882,4.99977,5.21133,5.38784,12.0561,11.855,11.9177,12.0006,-9999,-9999
20120626,14.58,1.0,484.951,99.814,1.0,350.174,1.0,5.257,1.0,103.188,0.0,0.095,0.0,4.099,1.0,0.782916666667,1.0,52.7166666667,1.0,175.51,1.0,5.63354166667,1.0,14.88125,1.0,382.388333333,1.0,378.073,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,28.6629,1.0,-9999,-9999,-9999,2.72388,-2.15437,1.0,-9999,-9999,-9999,2.55294,-4.6689,1.0,0.473901,-4.6689,-4.6689,-4.6689,1.0,1.0,1.0,5.14782,5.08805,5.12299,5.17504,9.77512,9.75694,9.79189,9.84394,6.42967,5.57411,5.82042,5.86104,9.71924,9.18673,9.32637,9.35501,-9999,-9999
20120627,15.133,1.0,484.54,168.156,1.0,349.535,1.0,3.866,1.0,103.214,0.0,1.036,0.0,2.021,1.0,0.376956521739,0.958333333333,106.356041667,1.0,289.646041667,1.0,9.34333333333,1.0,25.573125,1.0,385.761458333,1.0,376.916,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,38.1598,1.0,-9999,-9999,-9999,3.16113,16.7825,1.0,-9999,-9999,-9999,3.27546,-6.04166,1.0,0.471507,-6.03338,-6.01472,-5.96682,1.0,1.0,1.0,5.27024,5.21782,5.25989,5.2989,11.2717,11.173,11.2717,11.3183,6.89261,5.90795,6.12178,6.23075,11.8283,11.3184,11.4377,11.4941,-9999,-9999
20120628,19.248,1.0,484.064,173.288,1.0,381.058,1.0,5.422,1.0,102.848,0.0,1.667,0.0,1.444,1.0,0.271875,1.0,123.341666667,1.0,314.749166667,1.0,9.92625,1.0,23.8010416667,1.0,407.202708333,1.0,391.067,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,51.1849,0.979167,-9999,-9999,-9999,3.94373,13.3534,0.979167,-9999,-9999,-9999,2.9363,-5.12208,0.979167,0.511458,-5.13507,-5.08898,-4.93668,0.979167,0.979167,0.979167,6.12995,6.16395,6.19298,6.2712,11.2816,11.1982,11.265,11.3482,7.88695,7.02477,7.22168,7.66243,11.8464,11.4415,11.5177,11.6896,-9999,-9999
20120629,24.786,1.0,483.527,326.157,1.0,379.9,1.0,14.997,1.0,102.531,0.0,0.0,0.0,2.518,1.0,0.4475,1.0,223.414583333,1.0,590.107708333,1.0,18.0345833333,1.0,43.465,1.0,439.178125,1.0,396.525,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,102.879,1.0,-9999,-9999,-9999,5.80264,48.5753,0.979167,-9999,-9999,-9999,3.6272,-4.74471,0.979167,0.550156,-4.67138,-4.66493,-4.66151,0.979167,0.979167,0.958333,7.37422,7.50621,7.53144,7.87446,12.2761,12.1559,12.181,12.4857,9.12578,8.59615,8.67048,9.12578,13.9264,13.6087,13.6553,13.9264,-9999,-9999
