TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20030213,-35.663,1.0,24.9281,12.905,1.0,132.85,0.0,0.106,1.0,103.927,0.0,0.0,1.0,0.2,1.0,-9999,0.0,-6.499,1.0,24.8167083333,1.0,-9999,-9999,-24.944,1.0,-7.82792,1.0,-3.19556,0.8125,-0.0433849,-9999,-9999,2.20005,-22.1708,0.0,-0.254806,-9999,-9999,-9999,-0.442199,0.0,-9999,-0.464776,-0.442057,-0.440448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.442199,0.440448,0.442057,0.461586,0.0015527,0.00113614,0.00574936,0.00735438,0.0,0.0,0.0,0.0,-9999,-9999
20030214,-36.341,1.0,27.0756,14.151,1.0,135.441,0.0,0.104,1.0,103.276,0.0,0.0,1.0,0.2,1.0,-9999,0.0,-4.37777083333,1.0,27.2132291667,1.0,-9999,-9999,-25.546,1.0,-7.38823,1.0,-7.10822,0.895833,-0.0972158,-9999,-9999,2.03764,-28.3949,0.0,-0.329176,-9999,-9999,-9999,-0.425193,0.0,-9999,-0.563497,-0.424529,-0.42114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.425193,0.42114,0.423553,0.563497,0.000989449,0.000829985,0.00403841,0.00527542,0.0,0.0,0.0,0.0,-9999,-9999
20030215,-35.358,1.0,29.3048,15.356,1.0,137.233,0.0,0.118,1.0,102.247,0.0,0.0,1.0,0.2,1.0,-9999,0.0,-1.5109375,1.0,29.529875,1.0,-9999,-9999,-25.361,1.0,-6.48681,1.0,6.07822,0.854167,0.0876374,-9999,-9999,2.52111,-23.6885,0.0,-0.292187,-9999,-9999,-9999,-0.68354,0.0,-9999,-0.68354,-0.68354,-0.64456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68354,0.63819,0.68354,0.68354,0.00195894,0.00130864,0.0067779,0.00856075,0.0,0.0,0.0,0.0,-9999,-9999
20030216,-34.374,1.0,31.6142,22.181,1.0,132.54,0.0,0.126,1.0,102.328,0.0,0.0,1.0,1.174,1.0,-9999,0.0,-4.146625,1.0,42.6559791667,1.0,-9999,-9999,-25.538,1.0,-6.07544,1.0,16.0151,0.8125,0.242789,-9999,-9999,3.02193,-22.1708,0.0,-0.289912,-9999,-9999,-9999,-0.605051,0.0,-9999,-0.5981,-0.5981,-0.585656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.605051,0.585612,0.5981,0.5981,0.00344029,0.00190779,0.0103993,0.0127774,0.0,0.0,0.0,0.0,-9999,-9999
20030217,-33.702,1.0,34.0035,25.947,1.0,134.047,0.0,0.132,1.0,102.528,0.0,0.0,1.0,1.561,1.0,-9999,0.0,-5.00658333333,1.0,49.8987291667,1.0,-9999,-9999,-25.417,1.0,-5.57181,1.0,13.0424,0.791667,0.232829,-9999,-9999,2.77422,-28.3949,0.0,-0.447729,-9999,-9999,-9999,-0.579754,0.0,-9999,-0.595973,-0.594012,-0.550907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.579754,0.550907,0.592228,0.595974,0.00469782,0.00237064,0.0132748,0.0160766,0.0,0.0,0.0,0.0,-9999,-9999
20030218,-31.798,1.0,36.472,22.342,1.0,125.619,0.0,0.145,1.0,102.867,0.0,0.0,1.0,2.239,1.0,-9999,-9999,-7.53054166667,1.0,42.96625,1.0,-9999,-9999,-25.011,1.0,-4.89337,1.0,23.5198,0.8125,0.622185,-9999,-9999,3.18599,-23.6885,0.0,-0.577287,-9999,-9999,-9999,-0.572636,0.0,-9999,-0.587075,-0.58615,-0.559545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.572636,0.555713,0.58472,0.587075,0.0115559,0.00414348,0.0253755,0.0292704,0.0,0.0,0.0,0.0,-9999,-9999
20030219,-30.995,1.0,39.0193,23.521,1.0,137.596,0.0,0.156,1.0,102.358,0.0,0.0,1.0,4.352,1.0,-9999,0.0,-10.530125,1.0,45.2271666667,1.0,-9999,-9999,-24.699,1.0,-4.86194,1.0,7.32882,1.0,0.29014,-9999,-9999,2.58057,-22.1708,0.0,-0.831521,-9999,-9999,-9999,-0.521802,0.0,-9999,-0.525165,-0.523497,-0.515314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.521803,0.515314,0.522129,0.525165,0.0150486,0.00496986,0.0311692,0.0354978,0.0,0.0,0.0,0.0,-9999,-9999
20030220,-31.514,1.0,41.6442,28.151,1.0,140.678,0.0,0.148,1.0,101.161,0.0,0.0,1.0,3.081,1.0,-9999,0.0,-12.7134375,1.0,54.1356041667,1.0,-9999,-9999,-25.183,1.0,-4.3944,1.0,1.23242,1.0,0.064962,-9999,-9999,2.54948,-28.3949,0.0,-1.43755,-9999,-9999,-9999,-0.421151,0.0,-9999,-0.477262,-0.405415,-0.398206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.421151,0.398032,0.405415,0.468827,0.0129667,0.00449447,0.0278419,0.0319226,0.0,0.0,0.0,0.0,-9999,-9999
20030221,-30.726,1.0,44.3458,26.618,1.0,146.852,0.0,0.157,1.0,101.69,0.0,0.0,1.0,2.896,1.0,-9999,0.0,-7.90635416667,1.0,51.1893125,1.0,-9999,-9999,-24.926,1.0,-3.68308,1.0,-8.00196,1.0,-0.573988,-9999,-9999,1.80854,-23.6885,0.0,-1.64984,-9999,-9999,-9999,-0.406884,0.0,-9999,-0.532832,-0.397896,-0.389092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.406884,0.388837,0.397896,0.532832,0.0148903,0.00510887,0.0318049,0.0363777,0.0,0.0,0.0,0.0,-9999,-9999
20030222,-30.397,1.0,47.1236,29.622,1.0,134.285,0.0,0.169,1.0,102.649,0.0,0.0,1.0,1.049,1.0,-9999,0.0,-5.999375,1.0,56.9657083333,1.0,-9999,-9999,-24.757,1.0,-3.89562,1.0,-1.56494,1.0,-0.142019,-9999,-9999,2.10722,-22.1708,0.0,-1.96582,-9999,-9999,-9999,-0.634628,0.0,-9999,-0.62618,-0.62618,-0.571228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.634628,0.571228,0.620797,0.62618,0.0176527,0.00557388,0.0354121,0.0400526,0.0,0.0,0.0,0.0,-9999,-9999
20030223,-35.634,1.0,49.9764,35.951,1.0,111.737,0.0,0.118,1.0,102.547,0.0,0.0,1.0,0.31,1.0,-9999,0.0,-19.9008333333,1.0,69.1361875,1.0,-9999,-9999,-26.824,1.0,-6.2545,1.0,5.51373,1.0,0.593758,-9999,-9999,2.22134,-28.3949,0.0,-3.05776,-9999,-9999,-9999,-0.560804,0.0,-9999,-0.550605,-0.546973,-0.540639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.560804,0.540639,0.546973,0.546973,0.00175724,0.00119187,0.00613496,0.0077731,0.0,0.0,0.0,0.0,-9999,-9999
20030224,-33.426,1.0,52.9034,31.07,1.0,138.439,0.0,0.122,1.0,101.825,0.0,0.0,1.0,0.2,1.0,-9999,0.0,-9.74825,1.0,59.7496041667,1.0,-9999,-9999,-26.476,1.0,-5.16081,1.0,-7.19064,1.0,-0.896123,-9999,-9999,1.56914,-23.6885,0.0,-2.95215,-9999,-9999,-9999,-0.562842,0.0,-9999,-0.575468,-0.573502,-0.5282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.562842,0.5282,0.572049,0.575468,0.00905594,0.00317784,0.0195111,0.0224636,0.0,0.0,0.0,0.0,-9999,-9999
20030225,-28.37,1.0,55.9037,38.553,1.0,197.855,0.0,0.149,1.0,101.549,0.0,0.0,1.0,0.2,1.0,-9999,-9999,-16.267,1.0,74.1403958333,1.0,-9999,-9999,-24.016,1.0,-3.05523,1.0,-17.9456,1.0,-2.53858,-9999,-9999,1.26703,-22.1708,0.0,-3.13628,-9999,-9999,-9999,-0.538963,0.0,-9999,-0.542899,-0.530643,-0.493098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.538963,0.493097,0.530643,0.542899,0.0285937,0.00786027,0.0519935,0.0575528,0.0,0.0,0.0,0.0,-9999,-9999
20030226,-24.505,1.0,58.9764,25.246,1.0,198.862,0.0,0.179,1.0,101.429,0.0,0.0,1.0,0.2,1.0,-9999,0.0,3.66141666667,1.0,48.550875,1.0,-9999,-9999,-22.425,1.0,-0.841229,1.0,-4.38193,1.0,-0.702535,-9999,-9999,2.31747,-28.3949,0.0,-4.55242,-9999,-9999,-9999,-0.648106,0.0,-9999,-0.64491,-0.644587,-0.626578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.648106,0.626578,0.644587,0.644678,0.0634201,0.0130944,0.0935117,0.0993005,0.0,0.0,0.0,0.0,-9999,-9999
20030227,-21.232,1.0,62.1203,28.514,1.0,209.387,0.0,0.201,1.0,100.907,0.0,0.0,1.0,0.2,1.0,-9999,0.0,5.05745833333,1.0,54.8343541667,1.0,-9999,-9999,-20.544,1.0,0.837604,1.0,6.87176,1.0,1.25771,-9999,-9999,2.69601,-23.6885,0.0,-4.24478,-9999,-9999,-9999,-0.598745,0.0,-9999,-0.605456,-0.590144,-0.589048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.598745,0.589048,0.590145,0.605456,0.100104,0.0177474,0.132158,0.137205,0.0,0.0,0.0,0.0,-9999,-9999
20030228,-21.36,1.0,65.3342,34.409,1.0,221.861,0.0,0.217,1.0,101.247,0.0,0.0,1.0,5.972,1.0,-9999,0.0,-0.145229166667,1.0,66.1711458333,1.0,-9999,-9999,-19.489,1.0,1.00787,1.0,4.49921,1.0,0.916833,-9999,-9999,2.46997,-22.1708,0.0,-4.43287,-9999,-9999,-9999,-0.564482,0.0,-9999,-0.602482,-0.563303,-0.56128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.564482,0.56128,0.563303,0.602482,0.0996252,0.0175771,0.130984,0.135925,0.0,0.0,0.0,0.0,-9999,-9999
20030301,-23.597,1.0,68.6169,32.581,1.0,215.355,0.0,0.2,1.0,101.451,0.0,0.0,1.0,5.619,1.0,-9999,0.0,-5.20597916667,1.0,62.6524791667,1.0,-9999,-9999,-20.33,1.0,-0.649333,1.0,-3.38785,1.0,-0.727649,-9999,-9999,2.11742,-28.3949,0.0,-5.98981,-9999,-9999,-9999,-0.628711,0.0,-9999,-0.614886,-0.614886,-0.584888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.628711,0.580262,0.614886,0.614886,0.0775969,0.0144598,0.105826,0.110862,0.0,0.0,0.0,0.0,-9999,-9999
20030302,-20.406,1.0,71.9677,48.002,1.0,214.588,0.0,0.214,1.0,101.198,0.0,0.0,1.0,7.701,1.0,-9999,0.0,-22.1861458333,1.0,92.3115,1.0,-9999,-9999,-19.322,1.0,0.363396,1.0,-12.0485,1.0,-2.69089,-9999,-9999,2.75722,-23.6885,0.0,-5.1997,-9999,-9999,-9999,-0.646365,0.0,-9999,-0.647527,-0.646365,-0.638701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.646365,0.637741,0.644399,0.647527,0.111141,0.0189356,0.14248,0.147086,0.0,0.0,0.0,0.0,-9999,-9999
20030303,-15.63,1.0,75.3854,57.41,1.0,230.232,0.0,0.303,1.0,100.477,0.0,0.0,1.0,3.846,1.0,-9999,0.0,-17.3112083333,1.0,110.404208333,1.0,-9999,-9999,-17.662,1.0,1.96098,1.0,-7.27819,1.0,-1.70061,-9999,-9999,1.58438,-22.1708,0.0,-5.09537,-9999,-9999,-9999,-0.187722,0.0,-9999,-0.204463,-0.184208,-0.176466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.187722,0.17178,0.184208,0.204139,0.177869,0.0257111,0.202251,0.203829,0.0,0.0,0.0,0.0,-9999,-9999
20030304,-14.378,1.0,78.8683,37.765,1.0,220.991,0.0,0.261,1.0,102.09,0.0,0.0,1.0,5.445,1.0,-9999,-9999,-4.57722916667,1.0,72.6249583333,1.0,-9999,-9999,-16.622,1.0,2.85121,1.0,-3.20585,1.0,-0.776487,-9999,-9999,1.57934,-28.3949,0.0,-6.76862,-9999,-9999,-9999,-0.470272,0.0,-9999,-0.458157,-0.45295,-0.420722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.470272,0.413911,0.450662,0.458157,0.196588,0.0274351,0.21787,0.21877,0.0,0.0,0.0,0.0,-9999,-9999
20030305,-21.699,1.0,82.4156,49.747,1.0,197.348,0.0,0.215,1.0,103.609,0.0,0.0,1.0,1.972,1.0,-9999,0.0,-11.9771666667,1.0,95.6665833333,1.0,-9999,-9999,-19.245,1.0,-1.44008,1.0,-4.90725,1.0,-1.23055,-9999,-9999,2.21681,-23.6885,0.0,-5.84932,-9999,-9999,-9999,-0.513467,0.0,-9999,-0.531427,-0.491342,-0.488091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.513467,0.488091,0.491342,0.520187,0.0966051,0.0170871,0.127128,0.132027,0.0,0.0,0.0,0.0,-9999,-9999
20030306,-10.476,1.0,86.0261,43.043,1.0,239.486,0.0,0.269,1.0,103.47,0.0,0.0,1.0,4.471,1.0,-9999,0.0,-3.01158333333,1.0,82.7749791667,1.0,-9999,-9999,-15.458,1.0,3.99173,1.0,-6.37001,1.0,-1.65183,-9999,-9999,1.27963,-22.1708,0.0,-5.66416,-9999,-9999,-9999,-0.377364,0.0,-9999,-0.433592,-0.362111,-0.354888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.377364,0.354888,0.361572,0.401636,0.256519,0.0326286,0.262807,0.26384,0.0,0.0,0.0,0.0,-9999,-9999
20030307,-16.899,1.0,89.698,65.634,1.0,183.375,0.0,0.314,1.0,104.277,0.0,0.0,1.0,1.222,1.0,-9999,0.0,-22.9797291667,1.0,126.219375,1.0,-9999,-9999,-17.082,1.0,0.684271,1.0,-6.97376,1.0,-1.85376,-9999,-9999,1.13214,-28.3949,0.0,-7.43899,-9999,-9999,-9999,-0.151801,0.0,-9999,-0.196548,-0.149375,-0.143663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151801,0.143663,0.149376,0.185774,0.159983,0.0239195,0.186391,0.188802,0.0,0.0,0.0,0.0,-9999,-9999
20030308,-17.235,1.0,93.4307,51.214,1.0,203.165,0.0,0.329,1.0,104.524,0.0,0.0,1.0,1.365,1.0,-9999,0.0,0.447354166667,1.0,98.4875208333,1.0,-9999,-9999,-17.455,1.0,0.3745,1.0,-2.68875,1.0,-0.737713,-9999,-9999,1.49245,-23.6885,0.0,-6.36013,-9999,-9999,-9999,-0.301995,0.0,-9999,-0.299955,-0.284437,-0.282864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301995,0.280188,0.284437,0.299024,0.15563,0.0234288,0.182176,0.184741,0.0,0.0,0.0,0.0,-9999,-9999
20030309,-13.26,1.0,97.2225,55.79,1.0,205.372,0.0,0.381,1.0,103.949,0.0,0.0,1.0,4.021,1.0,-9999,0.0,-10.9591041667,1.0,107.282833333,1.0,-9999,-9999,-15.415,1.0,2.71925,1.0,-4.54838,1.0,-1.26538,-9999,-9999,1.4966,-22.1708,0.0,-6.03766,-9999,-9999,-9999,-0.210418,0.0,-9999,-0.268121,-0.196259,-0.164665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.210418,0.164665,0.19109,0.264502,0.213247,0.0289829,0.231554,0.231898,0.0,0.0,0.0,0.0,-9999,-9999
20030310,-18.084,1.0,101.072,68.793,1.0,201.617,0.0,0.294,1.0,103.323,0.0,0.0,1.0,4.757,1.0,-9999,0.0,-32.7077916667,1.0,132.294791667,1.0,-9999,-9999,-16.989,1.0,0.278583,1.0,-13.9343,1.0,-3.90509,-9999,-9999,1.31429,-28.3949,0.0,-7.8996,-9999,-9999,-9999,-0.331238,0.0,-9999,-0.330489,-0.328152,-0.315579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.331238,0.314295,0.327996,0.330489,0.144159,0.0222462,0.171809,0.174868,0.0,0.0,0.0,0.0,-9999,-9999
20030311,-29.668,1.0,104.978,70.055,1.0,139.595,0.0,0.147,1.0,104.064,0.0,0.0,1.0,2.992,1.0,-9999,-9999,-29.3906041667,1.0,134.721520833,1.0,-9999,-9999,-21.42,1.0,-4.673,1.0,-7.13132,1.0,-2.01315,-9999,-9999,1.04919,-23.6885,0.0,-6.63873,-9999,-9999,-9999,-0.446545,0.0,-9999,-0.453633,-0.447177,-0.4421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.446545,0.4421,0.447177,0.453633,0.0218379,0.0064108,0.0415473,0.0464895,0.0,0.0,0.0,0.0,-9999,-9999
20030312,-32.299,1.0,108.939,67.921,1.0,123.585,0.0,0.13,1.0,103.007,0.0,0.0,1.0,3.083,1.0,-9999,0.0,-20.04225,1.0,130.617125,1.0,-9999,-9999,-23.018,1.0,-5.37731,1.0,-2.21152,1.0,-0.637309,-9999,-9999,1.05362,-22.1708,0.0,-6.34377,-9999,-9999,-9999,-0.458286,0.0,-9999,-0.493561,-0.451095,-0.44437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.458286,0.44437,0.451096,0.488699,0.0102036,0.00373045,0.0226743,0.0262556,0.0,0.0,0.0,0.0,-9999,-9999
20030313,-31.229,1.0,112.954,69.917,1.0,140.333,0.0,0.139,1.0,101.753,0.0,0.0,1.0,4.173,1.0,-9999,0.0,-12.8546458333,1.0,134.4558125,1.0,-9999,-9999,-23.133,1.0,-4.38048,1.0,-2.22714,1.0,-0.654908,-9999,-9999,1.114,-28.3949,0.0,-8.29164,-9999,-9999,-9999,-0.382494,0.0,-9999,-0.494374,-0.36785,-0.360371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.382494,0.360371,0.36785,0.456283,0.0175013,0.00511001,0.0330008,0.0369752,0.0,0.0,0.0,0.0,-9999,-9999
20030314,-29.616,1.0,117.02,82.549,1.0,146.203,0.0,0.158,1.0,100.953,0.0,0.0,1.0,3.543,1.0,-9999,0.0,-17.0685,1.0,158.7473125,1.0,-9999,-9999,-22.364,1.0,-3.3381,1.0,-3.04418,1.0,-0.90139,-9999,-9999,1.03929,-23.6885,0.0,-6.90289,-9999,-9999,-9999,-0.441292,0.0,-9999,-0.577674,-0.395326,-0.390151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.441292,0.390151,0.395326,0.577263,0.0217223,0.00642542,0.0415613,0.0465551,0.0,0.0,0.0,0.0,-9999,-9999
20030315,-31.043,1.0,121.139,86.655,1.0,127.325,0.0,0.152,1.0,101.033,0.0,0.0,1.0,1.079,1.0,-9999,0.0,-18.5290833333,1.0,166.644291667,1.0,-9999,-9999,-23.108,1.0,-4.06381,1.0,-1.38756,1.0,-0.407177,-9999,-9999,1.62799,-22.1708,0.0,-6.40175,-9999,-9999,-9999,-0.545135,0.0,-9999,-0.545135,-0.534058,-0.531127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.545135,0.531127,0.534058,0.544228,0.0150809,0.00492627,0.0309366,0.0352035,0.0,0.0,0.0,0.0,-9999,-9999
20030316,-32.665,1.0,125.305,97.36,1.0,141.647,0.0,0.146,1.0,100.969,0.0,0.0,1.0,1.694,1.0,-9999,0.0,-23.2379166667,1.0,187.231083333,1.0,-9999,-9999,-24.049,1.0,-4.65421,1.0,-1.39683,1.0,-0.406189,-9999,-9999,1.45496,-28.3949,0.0,-8.12353,-9999,-9999,-9999,-0.435528,0.0,-9999,-0.45997,-0.420864,-0.412726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.435528,0.412726,0.420603,0.459408,0.00990352,0.00354727,0.0216586,0.025014,0.0,0.0,0.0,0.0,-9999,-9999
20030317,-28.019,1.0,129.521,66.012,1.0,154.211,0.0,0.18,1.0,101.08,0.0,0.0,1.0,3.966,1.0,-9999,0.0,2.5314375,1.0,126.94675,1.0,-9999,-9999,-22.58,1.0,-2.40104,1.0,7.1238,1.0,2.09081,-9999,-9999,1.78626,-23.6885,0.0,-6.72653,-9999,-9999,-9999,-0.450437,0.0,-9999,-0.462122,-0.450723,-0.446015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.450437,0.445425,0.450723,0.461573,0.0352609,0.00860421,0.0585835,0.0638189,0.0,0.0,0.0,0.0,-9999,-9999
20030318,-26.069,1.0,133.782,86.566,1.0,159.59,0.0,0.199,1.0,101.318,0.0,0.0,1.0,3.823,1.0,-9999,-9999,-8.29216666667,1.0,166.473270833,1.0,-9999,-9999,-21.042,1.0,-0.772188,1.0,5.4234,1.0,1.58844,-9999,-9999,1.00142,-22.1708,0.0,-6.28204,-9999,-9999,-9999,-0.445156,0.0,-9999,-0.465744,-0.437524,-0.430148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.445156,0.429882,0.435334,0.464329,0.0489882,0.0109785,0.0766356,0.0823836,0.0,0.0,0.0,0.0,-9999,-9999
20030319,-31.722,1.0,138.088,105.216,1.0,144.631,0.0,0.151,1.0,101.898,0.0,0.0,1.0,1.776,1.0,-9999,0.0,-29.300625,1.0,202.3378125,1.0,-9999,-9999,-23.452,1.0,-3.83479,1.0,4.69075,1.0,1.3614,-9999,-9999,1.23472,-28.3949,0.0,-8.0283,-9999,-9999,-9999,-0.378521,0.0,-9999,-0.406207,-0.363961,-0.346688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.378521,0.346167,0.361346,0.40365,0.0114973,0.00418339,0.0255547,0.0295215,0.0,0.0,0.0,0.0,-9999,-9999
20030320,-32.866,1.0,142.438,108.66,1.0,157.916,0.0,0.138,1.0,101.908,0.0,0.0,1.0,1.629,1.0,-9999,0.0,-25.348125,1.0,208.96225,1.0,-9999,-9999,-24.14,1.0,-4.19437,1.0,1.57936,1.0,0.460048,-9999,-9999,0.66639,-23.6885,0.0,-6.69554,-9999,-9999,-9999,-0.360418,0.0,-9999,-0.473056,-0.342997,-0.236088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.360418,0.236088,0.342997,0.468266,0.00795961,0.00319959,0.0189825,0.0222733,0.0,0.0,0.0,0.0,-9999,-9999
20030321,-31.688,1.0,146.83,108.796,1.0,170.754,0.0,0.15,1.0,101.47,0.0,0.0,1.0,1.57,1.0,-9999,0.0,-18.1181458333,1.0,209.223291667,1.0,-9999,-9999,-24.01,1.0,-3.8275,1.0,1.66259,1.0,0.480742,-9999,-9999,0.659466,-22.1708,0.0,-6.21924,-9999,-9999,-9999,-0.389356,0.0,-9999,-0.542838,-0.381168,-0.378321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.389356,0.377212,0.379327,0.541158,0.0137591,0.00446541,0.0280432,0.0319026,0.0,0.0,0.0,0.0,-9999,-9999
20030322,-29.481,1.0,151.262,115.85,1.0,145.571,0.0,0.168,1.0,101.294,0.0,0.0,1.0,2.245,1.0,-9999,0.0,-21.8592708333,1.0,222.787833333,1.0,-9999,-9999,-22.198,1.0,-1.89244,1.0,-0.043008,1.0,-0.0123933,-9999,-9999,0.829641,-28.3949,0.0,-7.93705,-9999,-9999,-9999,-0.51387,0.0,-9999,-0.517079,-0.50205,-0.500081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51387,0.500081,0.50205,0.517079,0.0254331,0.00687652,0.0455154,0.0503442,0.0,0.0,0.0,0.0,-9999,-9999
20030323,-33.223,1.0,155.734,123.496,1.0,124.062,0.0,0.141,1.0,101.446,0.0,0.0,1.0,0.906,1.0,-9999,0.0,-31.1254166667,1.0,237.492791667,1.0,-9999,-9999,-23.973,1.0,-4.2351,1.0,0.146046,1.0,0.0419401,-9999,-9999,0.862416,-23.6885,0.0,-6.59806,-9999,-9999,-9999,-0.38488,0.0,-9999,-0.411582,-0.372697,-0.360378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38488,0.360378,0.372436,0.4109,0.00909784,0.00321666,0.0196684,0.0226917,0.0,0.0,0.0,0.0,-9999,-9999
20030324,-33.101,1.0,160.242,120.564,1.0,122.697,0.0,0.143,1.0,101.871,0.0,0.0,1.0,1.264,1.0,-9999,0.0,-23.5716666667,1.0,231.853354167,1.0,-9999,-9999,-24.142,1.0,-3.9034,1.0,9.39773,0.854167,2.86102,-9999,-9999,0.938181,-22.1708,0.0,-6.55813,-9999,-9999,-9999,-0.349047,0.0,-9999,-0.385817,-0.349047,-0.332989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.349047,0.332865,0.348039,0.385597,0.00792787,0.00309627,0.0184731,0.0216046,0.0,0.0,0.0,0.0,-9999,-9999
20030325,-32.99,1.0,164.787,129.212,1.0,122.69,0.0,0.154,1.0,102.403,0.0,0.0,1.0,0.608,1.0,-9999,-9999,-27.959375,1.0,248.485520833,1.0,-9999,-9999,-24.515,1.0,-4.00865,1.0,13.0076,0.916667,4.17156,-9999,-9999,0.944824,-28.3949,0.0,-8.93642,-9999,-9999,-9999,-0.373456,0.0,-9999,-0.426888,-0.373281,-0.361594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.373456,0.361326,0.372185,0.41898,0.00839318,0.00319972,0.0192033,0.0223855,0.0,0.0,0.0,0.0,-9999,-9999
20030326,-32.722,1.0,169.366,132.168,1.0,124.553,0.0,0.151,1.0,102.951,0.0,0.0,1.0,0.963,1.0,-9999,0.0,-29.4416666667,1.0,254.169166667,1.0,-9999,-9999,-24.727,1.0,-3.66479,1.0,6.21982,0.8125,2.11862,-9999,-9999,0.846334,-23.6885,0.0,-7.92716,-9999,-9999,-9999,-0.371696,0.0,0.0455136,-0.457316,-0.36068,-0.349646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.371696,0.349646,0.360186,0.455423,0.0105992,0.0036137,0.0223298,0.0256188,0.0,0.0,0.0,0.0,-9999,-9999
20030327,-29.536,1.0,173.977,135.906,1.0,131.706,0.0,0.197,1.0,103.152,0.0,0.0,1.0,2.223,1.0,-9999,0.0,-29.7987083333,1.0,261.357770833,1.0,-9999,-9999,-23.626,1.0,-2.26206,1.0,5.6747,0.791667,2.04598,-9999,-9999,0.660916,-22.1708,0.0,-7.86095,-9999,-9999,-9999,-0.340659,0.0,0.0271106,-0.443926,-0.325484,-0.259872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.340659,0.259872,0.325484,0.443417,0.0271659,0.00692731,0.0464223,0.0509869,0.0,0.0,0.0,0.0,-9999,-9999
