TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20050119,9.148,1.0,177.079,38.37,1.0,330.338,0.0,2.608,0.0,100.308,1.0,27.686,1.0,3.004,0.9375,-9999,0.0,14.1934270833,1.0,83.078125,1.0,-9999,0.0,2.67072340426,0.979166666667,9.6105,1.0,-9999,0.0,392.502,1.0,8.301,24.63,-9999,-9999,1.0,0.0,-9999,-9999,25.072,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,1.0,21.8945,1.0,-9999,-9999,-9999,-9999,-23.1673,1.0,-9999,-9999,-9999,-9999,-0.436722,1.0,-9999,-0.45313,-0.436722,-0.416957,1.0,1.0,1.0,0.84989,0.849732,0.851135,0.854704,1.28527,1.25908,1.28527,1.30044,0.395926,0.382812,0.391897,0.410443,1.19378,1.17613,1.18997,1.20182,-9999,-9999
20050120,10.454,1.0,178.707,98.673,1.0,309.242,0.0,3.168,0.0,101.441,1.0,0.0,1.0,4.777,1.0,0.443083809524,0.875,20.3047083333,1.0,204.5680625,1.0,-9999,0.0,14.7925208333,1.0,28.8561666667,1.0,-9999,0.0,376.375,1.0,8.789,24.635,-9999,-9999,1.0,0.0,-9999,-9999,26.756,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,1.0,48.0825,1.0,-9999,-9999,-9999,-9999,-36.9949,1.0,-9999,-9999,-9999,-9999,-1.82008,1.0,-9999,-1.82059,-1.82008,-1.81905,1.0,1.0,1.0,0.841625,0.841625,0.84847,0.850418,2.66129,2.66111,2.66689,2.66988,0.385639,0.351486,0.385639,0.432423,2.30233,2.263,2.2936,2.33394,-9999,-9999
20050121,8.741,1.0,180.387,38.794,1.0,292.278,0.0,3.424,0.0,101.354,1.0,0.254,1.0,1.325,1.0,-9999,-9999,9.065125,1.0,79.5932708333,1.0,-9999,-9999,3.0319375,1.0,11.6357291667,1.0,-9999,-9999,387.739,1.0,8.134,24.682,-9999,-9999,1.0,0.0,-9999,-9999,26.353,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,1.0,17.6637,1.0,-9999,-9999,-9999,-9999,-13.0482,1.0,-9999,-9999,-9999,-9999,-0.465897,1.0,-9999,-0.588515,-0.465897,-0.456501,1.0,1.0,1.0,0.797811,0.79135,0.801721,0.808034,1.25635,1.24551,1.26344,1.39878,0.372353,0.337686,0.375768,0.435089,1.36533,1.33788,1.36338,1.42752,-9999,-9999
20050122,11.293,1.0,182.116,96.636,1.0,303.534,0.0,3.082,0.0,101.276,1.0,0.254,1.0,2.529,1.0,0.303771428571,0.583333333333,40.0360729167,1.0,195.431208333,1.0,-9999,0.0,12.5605833333,1.0,29.1658541667,1.0,-9999,0.0,383.623,1.0,9.757,24.63,-9999,-9999,1.0,0.0,-9999,-9999,26.48,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,1.0,33.3546,1.0,-9999,-9999,-9999,-9999,-8.80387,1.0,-9999,-9999,-9999,-9999,-1.39635,1.0,-9999,-1.40788,-1.39635,-1.342,1.0,1.0,1.0,0.893921,0.880254,0.899381,0.90817,2.28722,2.22277,2.29401,2.30776,0.465956,0.443702,0.469101,0.532967,2.29557,2.26818,2.28014,2.35556,-9999,-9999
20050123,9.498,1.0,183.895,116.9,1.0,284.782,0.0,4.11,0.0,101.895,1.0,5.588,1.0,3.357,1.0,0.3951934375,0.666666666667,34.72278125,1.0,236.596875,1.0,-9999,0.0,17.6668125,1.0,34.4668958333,1.0,-9999,0.0,380.247,1.0,8.664,24.635,-9999,-9999,1.0,0.0,-9999,-9999,26.072,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,1.0,43.4677,1.0,-9999,-9999,-9999,-9999,-19.284,1.0,-9999,-9999,-9999,-9999,-1.87342,1.0,-9999,-1.86004,-1.85838,-1.85081,1.0,1.0,1.0,0.834659,0.81308,0.840189,0.848,2.6947,2.67039,2.69873,2.70621,0.531709,0.521433,0.534257,0.57191,2.61034,2.5983,2.60861,2.64212,-9999,-9999
20050124,10.475,1.0,185.723,11.477,1.0,333.266,0.0,2.654,0.0,100.78,1.0,47.498,1.0,3.785,1.0,-9999,0.0,-2.20623958333,1.0,21.179375,1.0,-9999,0.0,0.00466666666667,1.0,4.1690625,1.0,-9999,0.0,375.39,1.0,9.64,24.682,-9999,-9999,1.0,0.0,-9999,-9999,33.981,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,1.0,21.5551,1.0,-9999,-9999,-9999,-9999,-34.5594,1.0,-9999,-9999,-9999,-9999,0.285243,1.0,-9999,0.276136,0.282606,0.285243,1.0,1.0,1.0,0.860917,0.830419,0.869235,0.874764,0.582058,0.545177,0.557013,0.587415,0.65478,0.646234,0.653713,0.679374,0.69137,0.678371,0.68792,0.698496,-9999,-9999
20050125,6.497,1.0,187.598,22.331,1.0,318.935,0.0,2.636,0.0,100.171,1.0,20.828,1.0,2.326,1.0,-9999,0.0,4.76847916667,1.0,44.80075,1.0,-9999,0.0,0.635041666667,1.0,6.72641666667,1.0,-9999,0.0,387.343,1.0,8.183,24.63,-9999,-9999,1.0,0.0,-9999,-9999,31.796,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,1.0,17.5827,1.0,-9999,-9999,-9999,-9999,-7.51382,1.0,-9999,-9999,-9999,-9999,-0.297859,1.0,-9999,-0.351898,-0.302026,-0.295766,1.0,1.0,1.0,0.721893,0.690334,0.729205,0.733033,1.04511,0.998308,1.03284,1.04223,0.712678,0.66855,0.68757,0.721348,1.13788,1.09036,1.14252,1.14625,-9999,-9999
20050126,3.492,1.0,189.521,22.142,1.0,325.132,0.0,2.598,0.0,99.462,0.416667,27.686,1.0,2.548,0.416667,-9999,0.0,5.26433333333,1.0,45.1843125,1.0,-9999,0.0,0.475666666667,1.0,6.26477083333,1.0,-9999,0.0,382.963,1.0,5.516,24.635,-9999,-9999,1.0,0.0,-9999,-9999,34.405,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,1.0,22.4782,1.0,-9999,-9999,-9999,-9999,-21.7048,1.0,-9999,-9999,-9999,-9999,-0.1622,1.0,-9999,-0.177353,-0.16958,-0.159423,1.0,1.0,1.0,0.619346,0.586883,0.625825,0.628701,0.796699,0.763174,0.770385,0.79455,0.695623,0.676747,0.691442,0.70478,1.11087,1.06773,1.11377,1.13224,-9999,-9999
20050127,2.808,1.0,191.49,23.637,1.0,310.962,0.0,2.687,0.0,100.05,0.0,21.082,1.0,1.462,0.0,-9999,0.0,-1.86154166667,1.0,47.7481666667,1.0,-9999,0.0,0.738458333333,1.0,7.27929166667,1.0,-9999,0.0,385.361,1.0,4.22,24.682,-9999,-9999,1.0,0.0,-9999,-9999,34.357,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,1.0,21.0765,1.0,-9999,-9999,-9999,-9999,-24.5123,1.0,-9999,-9999,-9999,-9999,-0.154585,1.0,-9999,-0.176451,-0.162674,-0.154585,1.0,1.0,1.0,0.592863,0.555962,0.598408,0.60251,0.757448,0.735938,0.750397,0.759028,0.71842,0.71254,0.719768,0.760271,1.2686,1.22185,1.27064,1.29095,-9999,-9999
20050128,3.336,1.0,193.504,30.962,1.0,294.989,0.0,2.659,0.0,100.454,0.0,12.7,1.0,1.996,0.0,-9999,-9999,4.69908333333,1.0,62.985,1.0,-9999,-9999,0.658875,1.0,9.0856875,1.0,-9999,-9999,385.088,1.0,4.32,24.63,-9999,-9999,1.0,0.0,-9999,-9999,34.441,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,1.0,23.3014,1.0,-9999,-9999,-9999,-9999,-26.3966,1.0,-9999,-9999,-9999,-9999,-0.367723,1.0,-9999,-0.381881,-0.370857,-0.367723,1.0,1.0,1.0,0.604381,0.5605,0.609862,0.615424,0.980167,0.942444,0.976311,0.984303,0.81375,0.806273,0.816198,0.870619,1.64116,1.58333,1.64269,1.66353,-9999,-9999
20050129,3.806,1.0,195.563,51.304,1.0,306.781,0.0,2.618,0.0,100.109,0.0,22.098,1.0,2.288,0.166667,-9999,0.0,16.6674479167,1.0,105.578291667,1.0,-9999,0.0,1.6712173913,0.958333333333,14.3257291667,1.0,-9999,0.0,385.268,1.0,4.319,24.635,-9999,-9999,1.0,0.0,-9999,-9999,34.476,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,1.0,27.7488,1.0,-9999,-9999,-9999,-9999,-23.1216,1.0,-9999,-9999,-9999,-9999,-0.827497,1.0,-9999,-0.842521,-0.827497,-0.814892,1.0,1.0,1.0,0.613893,0.562811,0.61953,0.626341,1.44034,1.37173,1.45321,1.46595,0.932033,0.917782,0.932033,0.984175,2.05361,1.9876,2.03882,2.05086,-9999,-9999
20050130,4.668,1.0,197.665,51.659,1.0,307.55,0.0,2.667,0.0,100.987,0.0,0.508,1.0,1.837,0.0,-9999,0.0,1.33240625,1.0,106.847333333,1.0,-9999,0.0,6.23502083333,1.0,15.6979375,1.0,-9999,0.0,386.519,1.0,4.408,24.682,-9999,-9999,1.0,0.0,-9999,-9999,28.393,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,1.0,23.0892,1.0,-9999,-9999,-9999,-9999,-23.413,1.0,-9999,-9999,-9999,-9999,-1.23145,1.0,-9999,-1.23145,-1.22518,-1.2153,1.0,1.0,1.0,0.656412,0.582758,0.678903,0.683015,1.88349,1.79179,1.90281,1.91364,1.12708,1.09435,1.10935,1.1285,2.44897,2.37321,2.43524,2.44713,-9999,-9999
20050131,4.862,1.0,199.81,124.652,1.0,264.917,0.0,3.394,0.0,101.706,0.0,0.0,1.0,3.011,0.604167,0.325287307692,0.541666666667,27.6776979167,1.0,252.09,1.0,-9999,0.0,17.4016041667,1.0,37.051125,1.0,-9999,0.0,386.974,1.0,4.359,24.63,-9999,-9999,1.0,0.0,-9999,-9999,27.393,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,1.0,42.1971,1.0,-9999,-9999,-9999,-9999,-11.9001,1.0,-9999,-9999,-9999,-9999,-2.14321,1.0,-9999,-2.15032,-2.14321,-2.12288,1.0,1.0,1.0,0.735723,0.675228,0.75212,0.75522,2.88185,2.79688,2.89768,2.91099,1.28761,1.19618,1.21123,1.27962,3.49279,3.16597,3.38466,3.44452,-9999,-9999
20050201,4.572,1.0,201.998,68.263,1.0,292.106,0.0,3.461,0.0,101.299,0.0,0.0,1.0,1.669,1.0,0.185448148148,0.5625,16.86028125,1.0,139.320416667,1.0,-9999,0.0,-9999,0.0,20.1418333333,1.0,-9999,0.0,391.108,1.0,4.538,24.635,-9999,-9999,1.0,0.0,-9999,-9999,27.184,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,1.0,18.6229,1.0,-9999,-9999,-9999,-9999,-8.62252,1.0,-9999,-9999,-9999,-9999,-1.31525,1.0,-9999,-1.40362,-1.31525,-1.10125,1.0,1.0,1.0,0.805004,0.784449,0.811644,0.813313,2.12374,1.87902,2.12809,2.20453,1.38615,1.17369,1.28126,1.36826,2.41866,2.08466,2.36596,2.41866,-9999,-9999
20050202,6.616,1.0,204.226,154.885,1.0,277.642,0.0,3.951,0.0,101.461,0.0,0.0,1.0,4.068,0.625,-9999,0.0,31.98603125,1.0,260.514090909,0.916666666667,-9999,0.0,-9999,0.0,40.025,1.0,-9999,0.0,385.666,1.0,5.233,24.682,-9999,-9999,1.0,0.0,-9999,-9999,27.322,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,1.0,49.3427,1.0,-9999,-9999,-9999,-9999,-18.1084,1.0,-9999,-9999,-9999,-9999,-1.97211,1.0,-9999,-1.98871,-1.97314,-1.95033,1.0,1.0,1.0,0.961334,0.958865,0.959506,0.969772,2.93648,2.92444,2.93706,2.95188,1.6164,1.41053,1.54887,1.62991,3.65516,3.34349,3.61193,3.67226,-9999,-9999
20050203,5.702,0.875,206.494,136.144,0.916667,274.351,0.0,4.041,0.0,101.894,0.0,0.0,1.0,2.047,1.0,-9999,0.0,37.8144895833,1.0,73.1113513514,0.770833333333,-9999,0.0,-9999,0.0,18.8171052632,0.791666666667,-9999,0.0,390.352,1.0,5.245,24.63,-9999,-9999,0.875,0.0,-9999,-9999,27.015,-9999,-9999,-9999,0.875,-9999,-9999,-9999,-9999,1.0,43.0667,0.979167,-9999,-9999,-9999,-9999,-9.87574,1.0,-9999,-9999,-9999,-9999,-2.02086,0.9375,-9999,-2.04533,-2.03677,-2.01147,0.958333,0.958333,0.9375,0.911984,0.901325,0.911773,0.930164,2.93592,2.92994,2.94611,2.95075,1.34389,1.36098,1.43254,1.50512,3.05393,3.03212,3.07796,3.11001,-9999,-9999
20050204,6.372,1.0,208.801,125.696,1.0,259.605,0.0,4.203,0.0,102.349,0.0,0.0,1.0,3.674,1.0,0.349749761905,0.875,22.6578854167,1.0,239.94875,1.0,-9999,-9999,-9999,-9999,40.899375,1.0,-9999,-9999,388.017,1.0,5.44,24.635,-9999,-9999,1.0,0.0,-9999,-9999,26.819,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,1.0,43.6262,1.0,-9999,-9999,-9999,-9999,-24.9159,1.0,-9999,-9999,-9999,-9999,-2.08029,1.0,-9999,-2.08194,-2.08034,-2.08019,1.0,1.0,1.0,0.878918,0.871631,0.878683,0.894843,2.95916,2.95358,2.9589,2.9804,1.25035,1.25035,1.37505,1.4003,2.75603,2.77402,2.80196,2.84001,-9999,-9999
20050205,3.756,1.0,211.146,140.519,1.0,252.603,0.0,3.997,0.0,102.308,0.0,0.0,1.0,2.505,1.0,-9999,0.0,37.9079347826,0.958333333333,316.986190476,0.875,-9999,0.0,-9999,0.0,50.3826410256,0.8125,-9999,0.0,390.546,1.0,4.494,24.682,-9999,-9999,1.0,0.0,-9999,-9999,26.56,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,1.0,30.5208,1.0,-9999,-9999,-9999,-9999,6.50167,1.0,-9999,-9999,-9999,-9999,-1.81068,1.0,-9999,-1.85123,-1.81554,-1.81504,1.0,1.0,1.0,0.721297,0.717024,0.720872,0.736489,2.58275,2.53221,2.53245,2.57487,0.882703,0.713426,0.880675,0.961476,2.81254,2.7241,2.81254,2.82551,-9999,-9999
20050206,4.514,1.0,213.528,139.836,1.0,268.691,0.0,3.724,0.0,102.465,0.0,0.0,1.0,3.862,1.0,0.351053555556,0.9375,31.7466666667,1.0,338.69974359,0.8125,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,388.333,1.0,4.115,24.63,-9999,-9999,1.0,0.0,-9999,-9999,26.283,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,1.0,29.5277,1.0,-9999,-9999,-9999,-9999,-7.50131,1.0,-9999,-9999,-9999,-9999,-1.82689,1.0,-9999,-1.83281,-1.8268,-1.80256,1.0,1.0,1.0,0.694563,0.694096,0.694181,0.703475,2.50315,2.50315,2.52131,2.52712,0.944097,0.670653,0.942139,1.00096,2.84846,2.70235,2.84846,2.85519,-9999,-9999
20050207,6.354,1.0,215.945,145.499,1.0,285.117,0.0,3.561,0.0,102.926,0.395833,0.0,1.0,3.92,0.958333,0.361799333333,0.9375,34.2438541667,1.0,375.414848485,0.6875,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,384.74,1.0,5.107,24.635,-9999,-9999,1.0,0.0,-9999,-9999,26.171,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,1.0,30.6074,1.0,-9999,-9999,-9999,-9999,-13.1793,1.0,-9999,-9999,-9999,-9999,-2.0475,1.0,-9999,-2.04933,-2.04809,-2.0475,1.0,1.0,1.0,0.710379,0.710393,0.712571,0.714536,2.76096,2.75789,2.76048,2.76388,1.23109,0.920569,1.22875,1.31544,3.11033,2.9554,3.11033,3.1374,-9999,-9999
20050208,7.591,1.0,218.397,112.148,1.0,294.131,0.0,3.843,0.0,103.461,1.0,0.0,1.0,5.502,1.0,0.48323125,1.0,24.5956770833,1.0,221.270434783,0.958333333333,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,377.087,1.0,5.987,24.682,-9999,-9999,1.0,0.0,-9999,-9999,25.953,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,1.0,34.1656,1.0,-9999,-9999,-9999,-9999,-21.5869,1.0,-9999,-9999,-9999,-9999,-1.98197,1.0,-9999,-1.98197,-1.98197,-1.98197,1.0,1.0,1.0,0.70719,0.706636,0.709322,0.712766,2.68916,2.68861,2.69129,2.69474,1.34871,1.1048,1.34648,1.45091,2.85818,2.75594,2.8583,2.90732,-9999,-9999
20050209,7.888,1.0,220.884,122.994,1.0,288.34,0.0,3.711,0.0,103.225,1.0,0.0,1.0,5.957,1.0,0.523591458333,1.0,21.4189361702,0.979166666667,238.403829787,0.979166666667,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,373.664,1.0,6.445,24.63,-9999,-9999,1.0,0.0,-9999,-9999,25.68,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,1.0,38.1801,1.0,-9999,-9999,-9999,-9999,-23.2278,1.0,-9999,-9999,-9999,-9999,-2.15075,1.0,-9999,-2.15075,-2.15075,-2.15075,1.0,1.0,1.0,0.785101,0.778093,0.778393,0.789102,2.93585,2.92885,2.92915,2.93986,1.26345,1.18971,1.34709,1.36949,3.0217,2.99809,3.0542,3.06389,-9999,-9999
20050210,6.864,1.0,223.403,145.859,1.0,273.189,0.0,4.417,0.0,103.488,1.0,0.0,1.0,4.837,1.0,0.458234390244,0.854166666667,32.33703125,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,375.815,1.0,6.396,24.635,-9999,-9999,1.0,0.0,-9999,-9999,25.311,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,1.0,31.0794,1.0,-9999,-9999,-9999,-9999,-7.24977,1.0,-9999,-9999,-9999,-9999,-2.1601,1.0,-9999,-2.16079,-2.1601,-2.15638,1.0,1.0,1.0,0.853368,0.840754,0.844761,0.862226,3.0115,3.00144,3.00486,3.01752,1.13151,1.12402,1.23783,1.29115,3.3537,3.3537,3.39224,3.415,-9999,-9999
20050211,5.436,1.0,225.953,149.635,1.0,269.513,0.0,4.135,0.0,103.474,1.0,0.0,1.0,1.969,1.0,0.219524482759,0.604166666667,38.5665416667,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,381.859,1.0,6.167,24.682,-9999,-9999,1.0,0.0,-9999,-9999,24.989,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,1.0,26.0744,1.0,-9999,-9999,-9999,-9999,8.18891,1.0,-9999,-9999,-9999,-9999,-2.32908,1.0,-9999,-2.32688,-2.32571,-2.30729,1.0,1.0,1.0,0.899921,0.882209,0.88995,0.91154,3.21366,3.20619,3.2091,3.21605,1.06369,1.06369,1.18284,1.30346,3.32128,3.33163,3.36139,3.43235,-9999,-9999
