TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20070802,15.205,1.0,435.454,77.104,1.0,339.51,0.0,2.705,1.0,98.935,1.0,9.1,1.0,1.196,1.0,0.15442484,0.520833333333,5.5515,1.0,412.793,1.0,14.382,1.0,30.767,25.996,1.0,1.0,-15.9937,3.0,39.342,1.0,42.6845,-9999,-9999,3.03238,-6.09075,1.0,-6.60822,-9999,-9999,2.43906,-0.700692,1.0,0.219509,-0.700692,-0.684661,-0.641404,1.0,1.0,1.0,4.59778,4.26012,4.42029,4.49794,5.29164,4.94605,4.99973,5.10821,4.05642,2.99436,4.27041,5.86723,5.53609,4.59124,5.39455,5.97885,-9999,-9999
20070803,16.502,0.9375,433.139,290.952,0.9375,343.099,0.0,5.666,0.9375,100.022,0.895833,0.033,0.895833,1.363,0.958333,0.17668283871,0.645833333333,119.529116279,0.895833333333,400.479,0.916667,15.205,0.9375,31.446,26.215,0.9375,0.9375,-8.72811,3.0,119.674,0.916667,125.399,-9999,-9999,3.72948,18.8237,0.979167,19.7242,-9999,-9999,2.61942,-7.7237,0.916667,0.315691,-7.91699,-7.89116,-7.73946,0.8125,0.875,0.916667,4.93495,4.42955,4.59257,4.80533,12.5823,12.2227,12.4484,12.6287,5.13847,4.10311,5.1451,6.34972,13.2445,12.0659,12.8887,13.8882,-9999,-9999
20070804,19.235,1.0,430.781,310.985,1.0,328.345,0.0,9.575,1.0,100.22,1.0,0.0,1.0,0.844,1.0,0.109004482759,0.604166666667,136.20575,1.0,428.094,1.0,15.581,1.0,30.818,26.203,1.0,1.0,-4.06631,3.0,135.15,0.958333,136.373,-9999,-9999,3.64344,-4.2629,0.895833,-4.30146,-9999,-9999,2.37283,-7.06734,0.75,0.316487,-7.57817,-7.29327,-7.08547,0.708333,0.875,0.854167,5.592,4.789,4.98783,5.41326,12.6775,12.1706,12.4767,12.6775,7.26854,6.98292,7.29302,7.81242,13.5927,13.3687,13.6867,13.9916,-9999,-9999
20070805,21.991,1.0,428.383,316.317,1.0,337.607,0.0,13.598,1.0,99.468,1.0,0.0,1.0,2.539,1.0,0.259618034483,0.604166666667,132.285,1.0,394.926,1.0,16.822,1.0,30.246,26.093,1.0,1.0,-15.9937,3.0,150.991,1.0,146.226,-9999,-9999,3.82532,-12.2797,1.0,-11.8922,-9999,-9999,2.63023,-6.11462,0.979167,0.295385,-6.3409,-6.11313,-6.01929,0.875,0.979167,1.0,6.25311,5.14925,5.35557,6.04413,12.2724,11.2761,11.6087,12.0642,8.55792,8.37012,8.5461,8.61666,12.79,13.0137,13.0949,13.5542,-9999,-9999
20070806,21.891,1.0,425.945,229.158,1.0,363.97,0.0,10.216,1.0,98.915,1.0,0.5,1.0,2.315,1.0,0.199907285714,0.729166666667,102.435434783,0.958333333333,380.119,1.0,17.63,1.0,29.467,25.929,1.0,1.0,-8.72811,3.0,109.901,1.0,101.97,-9999,-9999,3.72727,-20.9732,1.0,-19.4598,-9999,-9999,2.33035,-4.20306,0.854167,0.27527,-5.00275,-4.20306,-3.79964,0.479167,0.854167,0.9375,6.24335,5.1314,5.28754,6.10759,10.043,9.31541,9.79823,10.2133,7.96609,7.46823,7.89749,8.0739,10.1642,10.2667,10.3971,10.7007,-9999,-9999
20070807,16.612,1.0,423.467,65.465,1.0,376.741,0.0,1.697,1.0,99.286,1.0,2.6,1.0,1.137,1.0,-9999,0.0,-6.41877083333,1.0,403.791,1.0,17.121,1.0,29.003,25.918,1.0,1.0,-4.06631,3.0,31.2421,1.0,27.664,-9999,-9999,2.23022,-4.5343,1.0,-4.01499,-9999,-9999,2.04769,-0.984274,0.979167,0.229579,-1.23025,-0.933938,-0.708166,0.979167,0.979167,1.0,4.99575,4.41614,4.54192,4.99575,5.72557,5.39768,5.45837,5.66282,5.4889,5.4889,5.5165,5.7553,5.28923,5.25498,5.35556,5.56022,-9999,-9999
20070808,15.735,0.875,420.951,128.319,0.875,358.19,0.0,2.957,0.875,99.358,0.770833,0.606,0.770833,2.375,0.833333,0.240916733333,0.625,24.9152702703,0.770833333333,395.557,0.833333,16.087,0.875,29.289,26.082,0.875,0.875,-15.9937,3.0,71.6524,0.833333,60.4103,-9999,-9999,2.91872,-5.236,0.833333,-4.41448,-9999,-9999,1.86037,-4.56855,0.833333,0.264952,-4.6629,-4.47357,-4.19028,0.833333,0.791667,0.833333,4.68583,4.29493,4.34838,4.68583,8.89668,8.6824,8.85914,8.92165,4.54735,4.59646,4.67044,4.89118,7.99125,7.83285,8.0476,8.47581,-9999,-9999
20070809,14.236,1.0,418.396,17.268,1.0,375.006,0.0,0.495,1.0,99.245,1.0,43.6,1.0,3.269,0.208333,-9999,0.0,-4.52927083333,1.0,434.272,1.0,15.007,1.0,33.06,28.529,1.0,1.0,-8.72811,3.0,11.3622,1.0,9.10707,-9999,-9999,1.62822,-10.2962,1.0,-8.25264,-9999,-9999,1.914,2.97335,1.0,0.136301,2.97335,3.07311,3.19597,1.0,1.0,1.0,4.32368,4.05566,4.10882,4.32368,1.25057,1.06988,1.13076,1.17767,3.58104,3.64327,3.76677,3.98387,1.66563,1.54815,1.66563,1.74338,-9999,-9999
20070810,16.277,1.0,415.805,47.102,1.0,369.163,0.0,0.456,1.0,99.365,1.0,1.7,1.0,2.742,0.0625,-9999,0.0,3.32125,1.0,396.875,1.0,15.662,1.0,33.901,32.576,1.0,1.0,-4.06631,3.0,30.4757,1.0,23.8151,-9999,-9999,1.93508,-14.2119,1.0,-11.1058,-9999,-9999,2.0327,0.977332,0.979167,0.195243,0.709028,0.973423,1.08426,0.9375,0.979167,0.979167,4.64771,4.41197,4.42523,4.64771,3.56693,3.44037,3.55564,3.629,3.24693,3.29316,3.45526,3.94859,3.86886,3.50065,3.86886,4.08997,-9999,-9999
20070811,16.53,1.0,413.177,263.495,1.0,342.99,0.0,3.819,1.0,99.395,1.0,0.0,1.0,1.74,1.0,0.22506675,0.833333333333,116.836833333,1.0,381.025,1.0,16.237,1.0,32.86,32.267,1.0,1.0,-15.9937,3.0,91.0355,1.0,70.1663,-9999,-9999,2.90611,26.9952,1.0,20.8068,-9999,-9999,2.20098,-6.70198,1.0,0.270564,-6.73884,-6.69877,-6.54836,1.0,1.0,1.0,4.63911,4.47898,4.50059,4.63911,11.2123,11.1798,11.2123,11.2629,3.10116,3.13174,3.32286,3.92619,10.313,10.1574,10.5027,10.7927,-9999,-9999
20070812,17.451,1.0,410.514,254.037,1.0,331.016,0.0,5.713,1.0,99.018,1.0,5.6,1.0,0.783,0.895833,0.11900868,0.520833333333,110.730083333,1.0,394.724,1.0,15.779,1.0,32.048,31.85,1.0,1.0,-8.72811,3.0,85.4497,1.0,65.124,-9999,-9999,3.26478,8.89546,1.0,6.77952,-9999,-9999,2.50642,-5.65008,0.979167,0.274506,-5.84217,-5.7359,-5.65008,0.979167,0.979167,0.979167,4.75851,4.6363,4.68735,4.75851,10.4925,10.3335,10.3829,10.5792,3.56373,3.65255,3.84318,3.99144,10.0968,9.93055,10.0992,10.4082,-9999,-9999
20070813,17.343,1.0,407.815,243.291,1.0,344.756,0.0,5.937,1.0,99.108,1.0,0.0,1.0,1.822,0.895833,0.226676,0.729166666667,86.8190208333,1.0,387.271,1.0,16.221,1.0,32.844,32.029,1.0,1.0,-4.06631,3.0,101.004,1.0,76.2928,-9999,-9999,2.99272,2.41611,1.0,1.82501,-9999,-9999,2.04208,-5.27488,1.0,0.271128,-5.85278,-5.31085,-5.27424,1.0,1.0,1.0,4.66552,4.65503,4.66552,4.69464,9.89259,9.92644,9.97129,10.5239,3.95167,3.94423,3.99903,4.2127,10.3157,10.1014,10.1828,10.6601,-9999,-9999
20070814,19.21,1.0,405.083,250.219,1.0,351.548,0.0,8.446,1.0,98.904,1.0,1.0,1.0,2.411,1.0,0.311013428571,0.729166666667,113.273489362,0.979166666667,404.681,1.0,16.103,1.0,31.742,31.589,1.0,1.0,-15.9937,3.0,111.494,1.0,83.5479,-9999,-9999,3.01504,-15.7295,1.0,-11.7869,-9999,-9999,2.49488,-4.95274,0.979167,0.269337,-4.96727,-4.95317,-4.93745,0.979167,0.979167,0.979167,5.00972,4.9458,4.98646,5.01945,9.86891,9.88132,9.92539,9.97941,4.66221,4.64494,4.68954,4.97179,9.67224,9.48521,9.52637,9.93812,-9999,-9999
20070815,20.969,1.0,402.316,103.612,1.0,381.943,0.0,5.371,1.0,98.309,1.0,2.5,1.0,3.489,1.0,0.377582736842,0.791666666667,23.4506595745,0.979166666667,367.549,1.0,17.534,1.0,31.63,31.155,1.0,1.0,-8.72811,3.0,69.4892,1.0,51.7711,-9999,-9999,2.61441,-42.4122,1.0,-31.5981,-9999,-9999,2.65122,-1.33911,1.0,0.22707,-1.36488,-1.34383,-1.33184,1.0,1.0,1.0,5.349,5.22259,5.26401,5.36931,6.6772,6.57172,6.6132,6.70925,5.29686,5.29965,5.33695,5.67451,6.54063,6.40001,6.43828,6.8999,-9999,-9999
20070816,16.706,1.0,399.518,155.423,1.0,347.431,0.0,4.229,1.0,98.819,1.0,0.5,1.0,3.191,1.0,0.333453818182,0.916666666667,42.8379166667,1.0,373.726,1.0,16.61,1.0,31.744,31.066,1.0,1.0,-4.06631,3.0,77.9979,1.0,57.817,-9999,-9999,2.50818,-13.8826,1.0,-10.2906,-9999,-9999,2.22126,-2.3581,1.0,0.241615,-2.44309,-2.37553,-2.35051,1.0,1.0,1.0,4.56477,4.56477,4.59445,4.63875,6.9095,6.90919,6.96223,7.07552,4.90822,4.82282,4.90822,5.00982,7.7674,7.73134,7.80022,7.96945,-9999,-9999
20070817,14.785,0.916667,396.688,208.787,0.916667,318.454,0.0,4.821,0.916667,99.641,0.875,0.143,0.875,2.586,1.0,0.264397520833,1.0,71.3666666667,0.875,378.311,0.916667,15.126,0.916667,31.123,30.818,0.916667,0.916667,-15.9937,3.0,90.3466,0.916667,66.6309,-9999,-9999,2.92059,4.79443,1.0,3.5359,-9999,-9999,2.10351,-5.75502,0.916667,0.295491,-5.92065,-5.74816,-5.65451,0.916667,0.916667,0.895833,4.17896,4.17896,4.23326,4.26388,9.97242,9.8849,9.95352,10.0189,4.62371,4.56856,4.71037,4.86592,10.4845,10.3515,10.4845,10.6079,-9999,-9999
20070818,15.579,1.0,393.826,179.397,1.0,336.932,0.0,5.567,1.0,99.547,1.0,0.0,1.0,1.152,1.0,0.10766975,0.833333333333,63.939375,1.0,389.492,1.0,14.718,1.0,30.634,30.571,1.0,1.0,-8.72811,3.0,63.4996,1.0,46.8194,-9999,-9999,2.87969,1.55808,1.0,1.1488,-9999,-9999,2.1675,-5.06983,1.0,0.274125,-5.26711,-5.163,-5.10965,0.979167,0.958333,0.979167,4.27846,4.21479,4.27789,4.30993,9.37691,9.38118,9.41969,9.52576,4.55695,4.56481,5.03839,5.30926,10.8971,10.2368,10.6124,10.8974,-9999,-9999
20070819,17.077,1.0,390.934,153.692,1.0,350.452,0.0,5.076,1.0,98.811,1.0,1.2,1.0,1.98,1.0,0.1944343,0.833333333333,51.4905625,1.0,383.971,1.0,15.37,1.0,30.349,30.237,1.0,1.0,-4.06631,3.0,64.7797,0.979167,47.7512,-9999,-9999,2.86367,-10.7246,0.979167,-7.90546,-9999,-9999,1.96772,-3.60904,1.0,0.250917,-3.75628,-3.69701,-3.63309,1.0,1.0,1.0,4.48792,4.31534,4.39885,4.48792,8.03687,7.98888,8.08428,8.16955,4.63507,4.68312,4.99878,5.49651,9.30265,8.63705,9.0025,9.26315,-9999,-9999
20070820,15.903,1.0,388.012,109.277,1.0,357.253,0.0,2.845,1.0,98.44,1.0,2.6,1.0,1.766,1.0,0.19415,0.895833333333,32.8918541667,1.0,390.233,1.0,15.542,1.0,31.009,30.05,1.0,1.0,-15.9937,3.0,51.2477,1.0,37.7764,-9999,-9999,2.27893,-3.16303,1.0,-2.33157,-9999,-9999,1.72736,-3.10418,1.0,0.242222,-3.27815,-3.22204,-3.18931,1.0,0.979167,1.0,4.20742,4.04523,4.11209,4.20742,7.48249,7.27755,7.34251,7.44362,4.33518,4.30572,4.44802,4.53644,8.07318,7.56832,7.81591,8.02762,-9999,-9999
20070821,15.62,1.0,385.062,142.801,1.0,352.024,0.0,2.243,1.0,98.602,1.0,7.1,1.0,1.698,0.895833,0.19114283871,0.645833333333,50.3257291667,1.0,407.046,1.0,15.253,1.0,31.186,30.177,1.0,1.0,-8.72811,3.0,45.7015,1.0,33.6765,-9999,-9999,2.42133,1.23443,1.0,0.909624,-9999,-9999,1.76549,-3.97706,0.979167,0.259794,-3.97117,-3.89221,-3.80018,1.0,0.958333,1.0,4.08482,3.88497,3.99832,4.08036,7.91886,7.78432,7.85452,7.92564,4.35323,3.90833,4.32469,4.39129,9.04603,8.64604,8.89949,9.04917,-9999,-9999
20070822,16.186,0.958333,382.083,59.796,0.958333,373.151,0.0,1.675,0.958333,98.368,0.916667,12.094,0.916667,2.381,0.458333,-9999,0.0,13.8231136364,0.916666666667,386.167,0.9375,15.847,0.958333,34.042,33.166,0.958333,0.958333,-4.06631,3.0,41.8097,0.9375,30.8409,-9999,-9999,2.13286,-10.718,0.916667,-7.90614,-9999,-9999,1.79272,-1.08805,0.916667,0.201927,-1.09809,-1.07866,-1.00961,0.916667,0.916667,0.916667,4.09816,3.84314,4.02551,4.05264,5.07978,4.95456,5.03705,5.07342,4.68273,3.86122,4.56375,4.72074,4.97391,4.95867,5.11649,5.364,-9999,-9999
20070823,17.749,0.958333,379.077,159.236,1.0,349.735,0.0,4.246,0.958333,99.229,0.916667,2.0,0.916667,1.463,1.0,0.149717595238,0.875,60.2302954545,0.916666666667,390.722,0.958333,15.983,0.958333,33.458,33.114,0.958333,0.958333,-14.7983,3.0,59.3342,0.958333,43.8469,-9999,-9999,2.58167,-0.562443,1.0,-0.415636,-9999,-9999,1.75863,-3.82001,0.9375,0.255685,-4.1138,-4.0232,-3.84458,0.875,0.895833,0.9375,4.32182,4.11611,4.23989,4.32182,8.07144,8.02661,8.10942,8.41095,5.18073,4.80551,5.20957,5.46495,9.93178,9.15964,9.49145,9.89741,-9999,-9999
20070824,18.829,1.0,376.046,200.274,1.0,345.556,0.0,5.256,1.0,100.135,0.9375,0.558,0.9375,0.769,1.0,0.0903849032258,0.645833333333,65.6914444444,0.9375,412.321,0.979167,16.373,1.0,32.653,32.654,1.0,1.0,-7.45716,3.0,57.1672,0.979167,42.3218,-9999,-9999,2.59685,5.52037,1.0,4.08682,-9999,-9999,1.69604,-4.88864,0.6875,0.271384,-5.41228,-4.89924,-4.48858,0.645833,0.6875,0.791667,4.64437,4.37456,4.51375,4.64437,9.15654,8.93703,9.36139,9.74867,5.56937,4.48312,5.98442,8.43923,11.5157,9.29334,10.0189,11.4906,-9999,-9999
20070825,17.825,1.0,372.988,198.998,1.0,351.211,0.0,2.261,1.0,100.656,1.0,0.0,1.0,1.319,1.0,0.212453896552,0.604166666667,77.5007083333,1.0,416.434,1.0,16.816,1.0,32.038,32.107,1.0,1.0,-6.38779,3.0,62.4264,1.0,46.2986,-9999,-9999,2.57097,15.482,1.0,11.4822,-9999,-9999,1.81656,-6.00489,0.979167,0.293867,-6.13273,-6.01658,-6.00333,0.958333,1.0,0.979167,4.61093,4.41086,4.5187,4.60836,10.6204,10.4782,10.5652,10.6249,5.09073,3.78464,5.25588,8.05855,12.8382,9.85142,10.7546,12.827,-9999,-9999
20070826,18.352,1.0,369.905,218.364,1.0,339.053,0.0,3.486,1.0,100.566,1.0,0.0,1.0,1.74,1.0,0.2353938125,0.666666666667,95.5458958333,1.0,387.548,1.0,17.079,1.0,31.493,31.797,1.0,1.0,-7.772,3.0,81.7551,1.0,60.613,-9999,-9999,2.76966,8.8269,1.0,6.54424,-9999,-9999,1.72446,-6.08367,1.0,0.309877,-6.22192,-6.11049,-6.03176,0.979167,0.958333,1.0,4.8546,4.64166,4.73456,4.8546,10.8924,10.7934,10.8626,10.9215,4.43534,3.93095,4.38006,5.64497,11.4426,10.1479,10.3904,11.4349,-9999,-9999
20070827,14.725,1.0,366.798,205.486,1.0,321.604,0.0,3.491,1.0,100.239,1.0,0.0,1.0,1.274,1.0,0.151190571429,0.875,78.6217291667,1.0,406.313,1.0,16.414,1.0,30.995,31.432,1.0,1.0,-0.847767,3.0,67.2801,1.0,49.8261,-9999,-9999,2.57613,13.8597,1.0,10.2642,-9999,-9999,1.6636,-5.96563,0.916667,0.313769,-6.17622,-6.08374,-6.01667,0.8125,0.979167,0.958333,4.32577,4.26416,4.30971,4.35268,10.3323,10.3163,10.3798,10.4872,3.40952,3.22794,3.40962,3.70413,10.3339,9.89984,10.0775,10.3764,-9999,-9999
20070828,13.254,1.0,363.667,137.83,1.0,314.456,0.0,3.325,1.0,99.902,1.0,0.0,1.0,1.059,1.0,0.125864058824,0.708333333333,41.35425,1.0,410.2,1.0,14.785,1.0,30.511,31.035,1.0,1.0,7.46532,3.0,40.0801,1.0,29.5694,-9999,-9999,2.25691,1.05899,1.0,0.781279,-9999,-9999,1.36444,-4.15562,0.916667,0.262502,-4.37765,-4.25494,-4.17642,0.5625,0.958333,0.9375,4.18058,4.18058,4.2061,4.24883,8.30639,8.34494,8.49374,8.57554,2.7686,2.79786,3.19085,3.72892,7.8581,7.84734,7.99688,8.27275,-9999,-9999
20070829,12.643,1.0,360.515,217.89,1.0,302.329,0.0,4.543,1.0,99.661,1.0,0.0,1.0,1.59,1.0,0.170939052632,0.791666666667,74.6547083333,1.0,418.337,1.0,13.733,1.0,30.104,30.654,1.0,1.0,1.33722,3.0,63.129,0.979167,46.5223,-9999,-9999,2.38103,6.10649,0.979167,4.50012,-9999,-9999,1.57678,-5.21968,0.854167,0.318783,-5.49398,-5.27336,-5.21968,1.0,0.875,0.854167,4.19392,4.18845,4.25087,4.2942,9.50845,9.45541,9.53527,9.63796,2.89716,3.07039,3.39308,3.76622,10.372,10.372,10.5409,10.7146,-9999,-9999
20070830,13.008,1.0,357.341,182.937,1.0,323.395,0.0,3.808,1.0,99.833,1.0,0.0,1.0,1.854,0.958333,0.243705,0.708333333333,66.3348125,1.0,402.002,1.0,13.065,1.0,29.703,30.264,1.0,1.0,-1.12394,3.0,70.601,0.979167,51.8297,-9999,-9999,2.60221,0.190263,0.979167,0.139676,-9999,-9999,1.69884,-5.51783,1.0,0.324307,-5.51783,-5.47407,-5.36515,1.0,1.0,1.0,4.39687,4.38426,4.43904,4.48779,9.8487,9.82749,9.9266,9.98556,3.94049,3.98868,4.09767,4.19851,9.86771,9.79575,9.8373,9.95239,-9999,-9999
20070831,15.516,1.0,354.145,77.651,1.0,368.115,0.0,2.392,1.0,99.782,1.0,1.5,1.0,2.653,1.0,0.302015634146,0.854166666667,17.1088958333,1.0,389.556,1.0,14.451,1.0,29.715,30.071,1.0,1.0,-8.56993,3.0,47.5127,1.0,34.6843,-9999,-9999,2.47657,-13.8255,1.0,-10.0927,-9999,-9999,1.73205,-0.935642,1.0,0.250559,-0.996941,-0.966161,-0.935642,1.0,1.0,1.0,4.83715,4.73633,4.93025,4.93252,5.80331,5.73246,5.84746,5.87319,5.024,5.00926,5.02159,5.04196,5.83942,5.78406,5.81197,5.84709,-9999,-9999
20070901,15.749,1.0,350.929,137.118,1.0,351.732,0.0,3.369,1.0,99.828,1.0,2.3,1.0,2.389,1.0,0.267477097561,0.854166666667,40.61925,1.0,386.214,1.0,14.738,1.0,30.358,30.23,1.0,1.0,-5.2909,3.0,64.6819,1.0,46.9516,-9999,-9999,2.49456,-10.1989,1.0,-7.40319,-9999,-9999,1.6925,-4.20383,1.0,0.256056,-4.26444,-4.23119,-4.21346,0.979167,0.979167,0.979167,4.74258,4.68371,4.74285,4.75798,8.98551,8.94361,8.9666,8.98813,5.14306,5.13356,5.14378,5.16032,9.24871,9.14685,9.2014,9.23154,-9999,-9999
20070902,16.038,1.0,347.694,96.933,1.0,345.889,0.0,4.088,1.0,99.644,1.0,0.0,1.0,2.359,1.0,0.236815577778,0.9375,37.067125,1.0,391.242,1.0,14.529,1.0,30.277,30.278,1.0,1.0,-0.707612,3.0,57.1705,1.0,41.1127,-9999,-9999,2.4331,-20.5026,1.0,-14.7439,-9999,-9999,1.56208,-3.15047,1.0,0.260466,-3.26513,-3.15047,-2.97379,1.0,1.0,0.9375,4.68638,4.57927,4.63029,4.64649,7.88272,7.61323,7.69541,7.81089,5.27858,5.24597,5.32113,5.41891,7.61792,7.54979,7.60547,7.63334,-9999,-9999
20070903,14.276,1.0,344.44,136.677,1.0,334.907,0.0,3.163,1.0,99.287,1.0,5.4,1.0,2.859,0.75,0.292405411765,0.708333333333,46.5698333333,1.0,380.457,1.0,14.484,1.0,31.566,30.781,1.0,1.0,-1.8481,3.0,58.3438,1.0,41.562,-9999,-9999,2.74969,-9.91878,1.0,-7.06578,-9999,-9999,1.90831,-2.05098,1.0,0.307706,-2.09436,-2.07668,-2.05863,1.0,1.0,1.0,4.25859,4.11056,4.21469,4.24285,6.30106,6.19685,6.30756,6.33032,4.63379,4.62216,4.66241,4.96706,8.22837,8.14158,8.2179,8.32017,-9999,-9999
20070904,11.295,1.0,341.17,168.968,1.0,297.555,0.0,3.256,1.0,100.178,1.0,0.0,1.0,2.255,1.0,0.239804318182,0.916666666667,52.634375,1.0,388.86,1.0,13.305,1.0,31.161,30.84,1.0,1.0,2.87161,3.0,61.8606,1.0,43.649,-9999,-9999,2.38174,6.34336,0.979167,4.47589,-9999,-9999,1.68767,-4.89594,0.979167,0.280521,-5.02627,-4.86758,-4.75483,1.0,0.979167,0.958333,3.63975,3.48447,3.65499,3.71822,8.48967,8.42988,8.51017,8.64445,3.68358,3.68002,3.78027,4.43177,9.99844,9.90648,9.99844,10.1429,-9999,-9999
20070905,10.261,1.0,337.882,110.17,1.0,324.48,0.0,2.086,1.0,100.724,1.0,0.1,1.0,1.129,1.0,0.143384205882,0.708333333333,28.4753541667,1.0,400.619,1.0,11.944,1.0,30.681,30.649,1.0,1.0,2.4027,3.0,39.5156,1.0,27.6152,-9999,-9999,2.1895,2.13408,1.0,1.49139,-9999,-9999,1.90481,-4.37241,1.0,0.274428,-4.47601,-4.40925,-4.30308,0.979167,1.0,1.0,3.3954,3.23119,3.43612,3.4855,7.87608,7.7112,7.85007,7.89298,3.41238,3.36064,3.50343,4.94718,8.01727,7.91153,8.05926,8.31046,-9999,-9999
20070906,15.312,0.625,334.578,136.233,0.645833,353.259,0.0,2.876,0.625,100.525,0.541667,0.74,0.541667,1.932,0.895833,0.250639,0.5625,12.2842692308,0.541666666667,389.705,0.625,13.278,0.625,30.754,30.487,0.625,0.625,-0.581062,3.0,51.6102,0.625,35.8549,-9999,-9999,2.54921,-5.05415,0.854167,-3.51125,-9999,-9999,1.75872,-4.9901,0.625,0.269452,-5.14431,-5.01878,-4.96393,0.625,0.625,0.625,4.20251,3.9845,4.03154,4.08385,9.32002,8.99323,9.09979,9.21413,4.78991,4.78988,4.92023,6.879,8.99313,8.91255,9.01715,9.69181,-9999,-9999
20070907,14.966,0.895833,331.259,125.735,0.916667,354.98,0.0,2.318,0.895833,100.642,0.875,0.389,0.875,2.079,0.916667,0.2148709,0.833333333333,48.9324285714,0.875,389.277,0.875,14.075,0.895833,30.807,30.428,0.895833,0.895833,-7.80671,3.0,47.0469,0.875,32.491,-9999,-9999,2.67848,0.615159,1.0,0.424834,-9999,-9999,1.8689,-4.26979,0.875,0.285362,-4.51228,-4.27277,-4.25326,0.875,0.875,0.875,4.08322,3.85263,3.89271,3.98137,8.46587,8.08202,8.21883,8.4385,4.56332,4.51124,4.56763,6.79796,8.85523,8.80377,8.85007,9.96777,-9999,-9999
20070908,14.279,0.75,327.925,94.321,0.75,344.825,0.0,2.298,0.75,100.307,0.708333,0.441,0.708333,1.616,1.0,0.237897964286,0.583333333333,1.35429411765,0.708333333333,390.107,0.729167,13.984,0.75,30.669,30.381,0.75,0.75,-3.5888,3.0,37.5127,0.729167,25.8578,-9999,-9999,2.47903,-5.33568,0.958333,-3.67792,-9999,-9999,1.82817,-2.76043,0.729167,0.226942,-2.78571,-2.76947,-2.73203,0.708333,0.708333,0.708333,3.91463,3.6833,3.72578,3.82624,6.67601,6.36571,6.53786,6.59622,4.61777,4.42808,4.61663,6.5698,7.56167,7.45255,7.55443,8.51062,-9999,-9999
20070909,13.691,0.833333,324.577,101.263,0.833333,344.7,0.0,2.014,0.833333,99.987,0.791667,1.796,0.791667,1.814,1.0,0.240947513514,0.770833333333,2.65513157895,0.791666666667,392.396,0.8125,13.929,0.833333,30.912,30.389,0.833333,0.833333,1.38464,3.0,39.1687,0.8125,27.1726,-9999,-9999,2.39231,-3.62625,1.0,-2.51566,-9999,-9999,1.84293,-3.84804,0.8125,0.250604,-3.94375,-3.85513,-3.82057,0.8125,0.8125,0.8125,3.7572,3.51049,3.56439,3.67342,7.55858,7.41057,7.46414,7.50493,4.95127,4.69101,5.02518,5.77237,8.42932,8.15001,8.42925,9.01435,-9999,-9999
20070910,13.062,0.958333,321.217,71.871,0.958333,346.751,0.0,2.016,0.958333,99.395,0.916667,4.197,0.916667,3.433,0.833333,0.346199272727,0.6875,3.85297727273,0.916666666667,388.559,0.958333,13.176,0.958333,31.284,30.368,0.958333,0.958333,3.27269,3.0,45.2789,0.958333,31.7406,-9999,-9999,2.61767,-24.2038,1.0,-16.9669,-9999,-9999,1.94791,-2.84527,0.9375,0.275367,-2.93188,-2.89206,-2.79563,0.9375,0.9375,0.9375,3.56139,3.33203,3.37213,3.4661,6.35391,6.24176,6.28825,6.32962,5.0534,4.82626,5.07616,5.35467,7.28332,6.92773,7.16701,7.42338,-9999,-9999
20070911,13.678,1.0,317.846,102.787,1.0,340.988,0.0,2.58,1.0,99.971,1.0,0.0,1.0,2.141,1.0,0.260441431818,0.916666666667,40.2108333333,1.0,381.304,1.0,13.164,1.0,31.638,30.491,1.0,1.0,5.86615,3.0,42.9832,1.0,30.7641,-9999,-9999,2.36379,-4.76387,1.0,-3.40962,-9999,-9999,1.81318,-4.37021,1.0,0.260665,-4.43835,-4.37021,-4.33085,1.0,1.0,0.9375,3.55461,3.33137,3.39225,3.46188,7.87988,7.73094,7.81836,7.86004,5.25503,5.00858,5.10127,5.41247,8.85808,8.38377,8.73642,9.10242,-9999,-9999
