TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20120106,8.838,1.0,189.091,148.523,1.0,261.34,1.0,5.4,1.0,97.258,1.0,0.0,1.0,5.193,0.916667,0.263416666667,1.0,26.444,1.0,257.864083333,1.0,14.7067708333,1.0,28.9411875,1.0,338.256375,1.0,395.272,1.0,6.113,1.0,19.242,0.979167,-3.5304,1.0,35.1757,1.0,47.9438,43.927,54.1955,2.60541,-24.8569,1.0,-32.7162,-34.6432,-25.2847,2.59746,-1.71834,0.854167,0.262672,-2.23036,-1.7556,-1.32709,0.895833,0.895833,0.895833,0.958479,0.427952,0.931591,1.43641,2.64324,2.67822,2.73144,2.80939,0.504263,0.492713,0.617252,0.812407,1.1823,1.1823,1.26358,1.31952,-9999,-9999
20120107,5.114,1.0,189.997,143.437,1.0,247.921,1.0,4.407,1.0,98.006,1.0,0.0,1.0,3.559,0.979167,0.216446808511,0.979166666667,23.0158958333,1.0,251.3715,1.0,14.4904791667,1.0,29.4943541667,1.0,322.915666667,1.0,399.61,1.0,4.85,1.0,21.614,0.979167,-14.1686,1.0,21.8214,1.0,28.7209,27.2503,30.4126,2.13274,1.46819,1.0,1.9324,1.83345,2.04622,2.53817,-0.802053,0.916667,0.256799,-0.990066,-0.802246,-0.532271,0.916667,1.0,0.958333,0.885477,0.416996,0.916288,1.29963,1.71834,0.883372,1.62602,2.43126,0.471489,0.46069,0.577134,0.759605,1.16409,1.16409,1.24365,1.30636,-9999,-9999
20120108,5.186,1.0,190.958,129.206,1.0,274.811,1.0,4.144,1.0,98.303,1.0,0.0,1.0,3.765,0.958333,0.238195652174,0.958333333333,37.8020833333,1.0,231.599375,1.0,13.0848958333,1.0,25.4824791667,1.0,325.198604167,1.0,400.86,1.0,4.667,1.0,23.016,0.9375,-8.68983,1.0,23.5525,1.0,30.9993,29.4121,32.8252,2.11751,11.7709,1.0,15.4926,14.6993,16.4051,2.59519,-0.572487,0.916667,0.26109,-1.06383,-0.702074,-0.557753,0.854167,0.895833,0.979167,0.977386,0.506458,1.01152,1.30311,1.584,1.04682,1.54566,2.24051,0.472509,0.461686,0.578383,0.761249,1.04857,1.04857,1.1201,1.18003,-9999,-9999
20120109,3.303,1.0,191.975,145.097,1.0,243.885,1.0,3.074,1.0,98.4,1.0,0.0,1.0,2.201,0.75,0.114222222222,0.75,27.9533333333,1.0,257.792145833,1.0,15.24225,1.0,29.1063333333,1.0,318.343208333,1.0,402.961,1.0,3.974,1.0,20.964,0.979167,-10.3681,1.0,15.7368,1.0,21.4489,20.4835,24.2458,1.8261,9.13584,1.0,12.452,11.8915,14.0757,2.34789,-0.910144,0.895833,0.248878,-1.02974,-0.931993,-0.895824,0.875,0.9375,0.895833,0.969108,0.48605,1.02077,1.23036,1.94643,1.37763,1.89498,2.2949,0.406672,0.434654,0.555989,0.731775,1.16183,1.16183,1.23708,1.29457,-9999,-9999
20120110,4.515,1.0,193.046,146.339,1.0,249.636,1.0,3.632,1.0,97.495,1.0,0.0,1.0,2.045,0.5625,0.0897857142857,0.875,29.8320833333,1.0,262.537020833,1.0,15.4408333333,1.0,28.8287708333,1.0,322.361625,1.0,406.179,1.0,4.29,1.0,19.145,1.0,-7.59531,1.0,19.0962,1.0,26.0277,24.8562,29.4216,2.13313,8.36377,1.0,11.3997,10.8866,12.8861,2.94752,-0.560293,0.958333,0.257861,-0.784684,-0.694371,-0.636176,0.791667,0.875,0.9375,1.12098,0.529357,1.16653,1.28431,1.73158,1.257,1.7012,2.053,0.319511,0.374221,0.566412,0.694285,1.17043,1.16806,1.2407,1.29872,-9999,-9999
20120111,2.413,1.0,194.173,99.218,1.0,265.771,1.0,2.27,1.0,97.097,1.0,0.0,1.0,6.569,0.916667,0.390357142857,0.875,16.67125,1.0,179.7096875,1.0,10.001326087,0.958333333333,20.4353829787,0.979166666667,313.466604167,1.0,404.938,1.0,3.512,1.0,21.529,1.0,-15.0069,1.0,23.0434,1.0,31.4077,29.994,35.5032,1.92048,10.9879,1.0,14.9763,14.3022,16.9292,2.35479,-0.233532,0.979167,0.236449,-0.311492,-0.20292,-0.122266,1.0,0.979167,0.958333,0.906961,0.465358,1.04289,1.20479,1.34585,0.720828,1.19021,1.43914,0.271916,0.306691,0.528804,0.661027,0.860187,0.837007,0.91355,0.971482,-9999,-9999
20120112,-3.285,1.0,195.352,161.154,1.0,197.236,1.0,2.919,1.0,98.082,1.0,0.0,1.0,6.375,0.979167,0.395954545455,0.916666666667,4.34729166667,1.0,268.44,1.0,17.5631458333,1.0,38.023875,1.0,291.885833333,1.0,400.899,1.0,1.233,1.0,23.358,0.958333,-25.4948,1.0,22.3897,1.0,29.4689,27.0487,34.4961,1.48323,41.398,1.0,54.4872,50.0122,63.7823,2.90594,0.7747,1.0,0.218981,0.610116,0.640328,1.05734,1.0,1.0,1.0,0.52232,0.310768,0.561576,0.890129,-0.0164744,-0.295837,-0.197826,-0.119511,0.255664,0.267469,0.460351,0.565777,1.33658,1.33616,1.39162,1.41732,-9999,-9999
20120113,0.521,1.0,196.587,142.917,1.0,232.179,1.0,3.534,1.0,98.068,1.0,0.0,1.0,2.987,0.9375,0.141325581395,0.895833333333,27.4834583333,1.0,249.266291667,1.0,16.3338541667,1.0,32.1833541667,1.0,305.42775,1.0,401.999,1.0,0.37,1.0,20.591,0.958333,-12.4245,1.0,11.4769,1.0,14.9387,13.6103,15.6428,1.26383,7.69548,1.0,10.0167,9.12595,10.4888,2.73573,-0.0137243,0.916667,0.24275,-0.0469982,-0.00108429,0.0498553,0.916667,0.916667,0.979167,0.571299,0.425952,0.583975,0.866552,0.755431,0.388096,0.599162,0.840694,0.413529,0.422443,0.618172,0.707826,1.55032,1.41928,1.61,1.66635,-9999,-9999
20120114,4.059,1.0,197.873,157.217,1.0,235.976,1.0,4.808,1.0,98.299,1.0,0.0,1.0,3.574,0.916667,0.187772727273,0.916666666667,23.6552708333,1.0,274.17775,1.0,17.9676875,1.0,34.70075,1.0,314.110166667,1.0,399.339,1.0,1.086,1.0,19.562,0.958333,-7.05281,1.0,18.5505,1.0,24.1459,20.2223,25.284,1.61343,5.04149,1.0,6.56217,5.49584,6.87146,2.40641,-0.753759,0.833333,0.255645,-1.082,-0.86125,-0.797911,0.9375,0.833333,0.75,0.693535,0.570963,0.702433,0.927382,1.6023,1.57511,1.6286,1.68795,0.704731,0.704731,0.915667,0.957547,2.29226,2.13695,2.38279,2.51752,-9999,-9999
20120115,7.656,1.0,199.212,150.454,1.0,257.831,1.0,5.884,1.0,97.594,1.0,0.0,1.0,6.673,0.958333,0.341086956522,0.958333333333,19.5601914894,0.979166666667,246.413531915,0.979166666667,16.7730416667,1.0,34.54825,1.0,331.6304375,1.0,399.031,1.0,2.929,1.0,20.178,0.916667,1.22627,1.0,30.4141,1.0,36.7428,33.1551,40.0305,2.16326,-29.183,1.0,-34.6076,-38.4101,-31.813,3.5033,-0.817133,0.958333,0.261437,-1.06184,-0.833567,-0.721205,1.0,0.958333,0.9375,0.94566,0.810958,0.950998,1.24371,1.93516,1.77845,1.8728,1.93768,0.854252,0.854252,0.968084,0.999642,2.35735,2.28224,2.40547,2.45638,-9999,-9999
20120116,13.891,1.0,200.603,124.722,1.0,299.397,1.0,5.668,1.0,96.752,1.0,0.0,1.0,8.816,0.875,0.451723404255,0.979166666667,20.4861041667,1.0,230.033958333,1.0,15.016875,1.0,26.8433958333,1.0,363.539625,1.0,391.409,1.0,8.247,1.0,20.677,1.0,13.4639,1.0,30.8323,0.979167,36.5636,33.611,40.1323,2.18453,-34.2351,1.0,-39.0256,-44.5615,-37.3204,2.76637,-1.87365,0.979167,0.284838,-1.9843,-1.94851,-1.85493,0.958333,0.958333,0.979167,1.35853,1.19887,1.37184,1.68109,3.37677,3.11238,3.29997,3.37464,0.876962,0.712037,0.787989,0.852949,1.79642,1.7746,1.83462,1.88651,-9999,-9999
20120117,-2.052,1.0,202.044,160.864,1.0,218.458,1.0,2.318,1.0,98.542,1.0,0.0,1.0,5.901,0.895833,0.438159090909,0.916666666667,22.4077083333,1.0,277.428458333,1.0,19.0010625,1.0,42.1883095238,0.875,300.886666667,1.0,402.497,1.0,3.53,1.0,20.956,1.0,-25.779,1.0,21.7007,1.0,25.7345,23.6564,28.2463,1.54999,55.6128,1.0,65.9504,60.6247,72.3875,3.20145,0.938658,1.0,0.22493,0.932551,0.954776,0.979547,1.0,1.0,1.0,0.658036,0.549294,0.681736,1.27498,0.0269435,-0.411261,-0.185767,0.273148,0.594913,0.555862,0.642483,0.865438,1.78761,1.74941,1.85371,2.10565,-9999,-9999
20120118,-1.021,1.0,203.536,122.146,1.0,230.158,1.0,2.624,1.0,98.11,1.0,0.0,1.0,4.149,0.958333,0.209361702128,0.979166666667,10.0062083333,1.0,214.531166667,1.0,14.6107291667,1.0,30.0380652174,0.958333333333,300.929416667,1.0,402.143,1.0,1.248,1.0,21.765,1.0,-18.9266,1.0,13.6728,1.0,16.2143,14.905,16.5178,1.53374,10.7249,1.0,12.7185,11.6915,12.9566,2.37424,-0.513711,0.958333,0.255788,-0.742242,-0.515331,-0.10163,1.0,0.958333,0.9375,0.81883,0.681539,0.82869,1.44889,1.60077,1.3482,1.4488,1.55322,0.552017,0.54513,0.954542,1.73665,1.63226,1.37089,1.68755,2.01736,-9999,-9999
20120119,0.583,1.0,205.078,153.323,1.0,243.012,1.0,2.207,1.0,97.335,1.0,0.0,1.0,3.624,0.916667,0.180520833333,1.0,35.6885208333,1.0,272.752895833,1.0,18.9419583333,1.0,34.3528541667,1.0,309.550979167,1.0,406.512,1.0,1.963,1.0,22.611,1.0,-9.66887,1.0,13.7511,1.0,16.3073,14.9904,16.6125,1.55378,23.7937,1.0,28.2166,25.9381,28.7449,2.82375,-0.556362,0.979167,0.245463,-0.334259,-0.286218,-0.19353,1.0,0.958333,0.979167,0.994405,0.823649,0.994405,1.64954,1.79425,1.0743,1.35555,1.88935,0.491614,0.491614,1.10311,1.92336,1.87402,1.44989,2.00654,2.585,-9999,-9999
20120120,-0.95,1.0,206.668,148.636,1.0,245.297,1.0,2.049,1.0,97.2,1.0,0.0,1.0,4.514,0.979167,0.262212765957,0.979166666667,33.9527083333,1.0,267.428833333,1.0,18.5454583333,1.0,33.07025,1.0,307.262833333,1.0,404.111,1.0,1.804,1.0,21.316,1.0,-11.553,1.0,18.1033,1.0,21.4685,19.7348,21.8703,1.42794,28.5976,1.0,33.9135,31.1749,34.5484,2.76956,0.142723,0.9375,0.242978,-0.17036,0.1026,0.326238,0.958333,0.9375,0.854167,0.950949,0.798189,0.95448,1.53352,1.04613,0.939023,1.00014,1.17571,0.361699,0.361699,0.98632,1.24614,2.10093,1.55612,2.37644,2.73344,-9999,-9999
20120121,-2.572,1.0,208.306,161.16,1.0,227.263,1.0,2.229,1.0,97.674,1.0,0.0,1.0,3.979,0.833333,0.26247826087,0.958333333333,31.5827083333,1.0,286.113291667,1.0,20.33225,1.0,36.015,1.0,302.529645833,1.0,404.18,1.0,1.064,1.0,20.924,0.958333,-13.6895,1.0,11.5151,1.0,13.6556,12.5529,13.9113,1.05476,30.0143,1.0,35.5935,32.7193,36.2598,2.76324,0.749014,0.729167,0.219516,0.343484,0.654967,0.725634,0.895833,0.645833,0.666667,0.723303,0.581335,0.723303,1.21713,0.184494,0.176875,0.264493,0.515056,0.345844,0.345844,0.882709,0.969169,2.41385,1.86901,2.64367,2.94264,-9999,-9999
20120122,8.219,1.0,209.993,146.162,1.0,271.096,1.0,4.763,1.0,96.178,1.0,0.0,1.0,9.672,1.0,0.555833333333,1.0,27.6039583333,1.0,261.0488125,1.0,18.5400208333,1.0,33.4503125,1.0,340.1666875,1.0,395.614,1.0,4.258,1.0,17.604,1.0,6.1495,1.0,26.9551,1.0,31.9656,29.3843,32.564,2.74818,-7.62175,1.0,-9.03851,-9.20771,-8.30863,3.02689,-1.6589,1.0,0.26262,-1.72901,-1.71202,-1.55489,1.0,1.0,1.0,1.13243,1.00618,1.09879,1.39689,2.7674,2.73948,2.80395,2.94636,0.559577,0.559577,1.14669,1.21671,2.31789,1.94075,2.43875,2.5218,-9999,-9999
20120123,5.608,1.0,211.725,164.362,1.0,248.073,1.0,4.738,1.0,97.691,1.0,0.0,1.0,3.649,1.0,0.192854166667,1.0,26.6907708333,1.0,291.962895833,1.0,20.8717916667,1.0,37.3218333333,1.0,328.0888125,1.0,396.082,1.0,4.674,1.0,17.825,0.9375,-4.695,1.0,23.0871,1.0,27.3786,25.1677,27.8911,2.24345,4.44605,1.0,5.2725,4.84673,5.3712,2.32375,-1.68371,0.895833,0.257146,-1.83549,-1.68843,-1.57197,0.958333,0.833333,0.854167,0.928485,0.798144,0.914422,1.07932,2.59957,2.61586,2.681,2.73959,0.554479,0.554479,0.999252,1.15614,2.37435,2.26121,2.48821,2.68795,-9999,-9999
20120124,8.507,1.0,213.504,117.257,1.0,298.722,1.0,6.069,1.0,97.83,1.0,7.1,1.0,4.219,0.916667,0.251957446809,0.979166666667,31.6745652174,0.958333333333,215.501541667,1.0,15.2320208333,1.0,28.0791086957,0.958333333333,341.466125,1.0,398.557,1.0,5.5,1.0,19.321,0.895833,2.48283,1.0,18.172,1.0,21.55,20.1658,21.9534,2.47637,-0.352875,1.0,-0.402252,-0.423668,-0.384677,2.49066,-1.10739,0.8125,0.248495,-1.10488,-0.990131,-0.912508,0.833333,0.791667,0.979167,1.06721,0.961907,1.03574,1.2027,2.11881,1.87756,2.0328,2.24435,0.497142,0.402716,0.842154,1.22611,1.63555,1.63555,1.89483,2.23181,-9999,-9999
20120125,6.301,1.0,215.327,82.532,1.0,301.732,1.0,1.686,1.0,97.803,1.0,6.5,1.0,3.169,0.875,0.22925,0.916666666667,26.0403333333,1.0,148.758520833,1.0,8.7994,0.9375,15.1562708333,1.0,334.977041667,1.0,409.398,1.0,6.677,1.0,19.868,1.0,-5.89321,1.0,23.395,1.0,27.7438,25.9618,28.2632,2.0852,3.52213,1.0,4.17683,3.90855,4.25502,2.66552,-0.640174,0.895833,0.212867,-0.640174,-0.57369,-0.515089,0.895833,0.916667,1.0,0.943708,0.780191,0.941741,1.08438,1.59813,1.41163,1.53757,1.66198,0.399261,0.301617,0.727615,1.14155,1.39192,1.35138,1.57592,1.86726,-9999,-9999
20120126,5.32,1.0,217.193,170.809,1.0,246.214,1.0,3.932,1.0,97.541,1.0,0.0,1.0,3.178,0.833333,0.18743902439,0.854166666667,40.5287708333,1.0,288.966895833,1.0,16.8849583333,1.0,33.3521875,1.0,323.775729167,1.0,401.739,1.0,4.869,1.0,21.111,0.979167,-9.33006,1.0,40.1145,1.0,47.5904,44.5157,56.775,2.93474,7.42523,1.0,8.80902,8.23989,10.5091,2.12368,-1.76667,0.875,0.251452,-1.87948,-1.82146,-1.5752,0.958333,0.9375,0.729167,0.897509,0.732479,0.897509,1.05014,2.70256,2.6011,2.68192,2.78066,0.307788,0.324812,0.906388,1.09848,2.76459,2.52518,2.76459,3.19383,-9999,-9999
20120127,6.24,1.0,219.104,134.454,1.0,275.121,1.0,3.948,1.0,97.525,1.0,0.0,1.0,5.208,0.958333,0.32525,0.916666666667,45.5034583333,1.0,244.399875,1.0,13.3954791667,1.0,25.4550208333,1.0,329.0988125,1.0,400.591,1.0,5.072,1.0,19.459,0.979167,-6.69477,1.0,39.6133,1.0,45.1563,43.1833,56.0656,3.2344,-10.334,1.0,-11.78,-14.6259,-11.2653,2.3936,-1.65653,0.979167,0.235487,-1.88183,-1.81483,-1.56399,1.0,1.0,0.979167,0.932896,0.763474,0.932896,1.0781,2.63098,2.59181,2.64752,2.74773,0.232004,0.377013,0.826492,1.10314,2.60509,2.19198,2.4462,2.75262,-9999,-9999
20120128,1.836,1.0,221.057,178.353,1.0,222.262,1.0,2.998,1.0,98.973,1.0,0.0,1.0,3.964,0.979167,0.203531914894,0.979166666667,29.2460416667,1.0,306.040854167,1.0,17.9158125,1.0,38.1589166667,1.0,312.812583333,1.0,396.542,1.0,3.392,1.0,21.901,0.958333,-14.924,1.0,29.7567,1.0,33.9206,32.4385,42.1154,2.26487,7.03265,1.0,8.01672,7.66645,9.95348,2.18675,-1.53737,0.625,0.258937,-1.91461,-1.61576,-1.44386,0.645833,0.708333,0.625,0.72227,0.585666,0.730488,0.971724,2.38327,2.39275,2.43486,2.57225,0.136506,0.272739,0.339163,0.837574,3.33548,2.98529,3.16212,3.46232,-9999,-9999
20120129,5.588,1.0,223.051,169.451,1.0,250.532,1.0,3.953,1.0,98.496,1.0,0.0,1.0,4.257,0.854167,0.226636363636,0.916666666667,39.4679166667,1.0,299.365229167,1.0,17.6625625,1.0,36.568875,1.0,325.522166667,1.0,393.401,1.0,3.927,1.0,20.201,0.979167,-4.57806,1.0,32.0868,1.0,36.5766,33.6521,45.4132,2.51869,-0.966016,1.0,-1.10119,-1.36723,-1.01314,2.11481,-1.95972,0.8125,0.264367,-2.61669,-2.0914,-1.83506,0.958333,0.916667,0.916667,0.890073,0.729528,0.8933,1.07027,2.93372,2.86039,3.00309,3.20893,0.186548,0.295038,0.447373,1.09164,3.33661,3.08035,3.26869,3.44387,-9999,-9999
20120130,10.442,1.0,225.085,131.846,1.0,276.264,1.0,4.946,1.0,97.605,1.0,0.0,1.0,6.626,0.958333,0.342847826087,0.958333333333,18.3185625,1.0,240.07075,1.0,14.3634375,1.0,28.9511875,1.0,345.3171875,1.0,390.369,1.0,5.995,1.0,18.383,1.0,4.05973,1.0,31.2638,1.0,37.0902,32.7889,44.2484,2.51406,-29.5123,1.0,-35.0124,-41.7695,-30.952,2.84088,-2.11364,0.979167,0.278004,-2.13167,-2.06222,-2.01982,0.979167,1.0,1.0,1.12424,0.971102,1.12424,1.1961,3.25696,3.14032,3.17189,3.24131,0.389641,0.532743,0.564592,1.24514,2.96947,2.83596,3.02939,3.26702,-9999,-9999
20120131,12.985,1.0,227.158,160.756,1.0,287.627,1.0,5.619,1.0,97.472,1.0,0.0,1.0,6.011,0.916667,0.332739130435,0.958333333333,35.4272916667,1.0,292.545083333,1.0,17.72125,1.0,35.3195625,1.0,361.420395833,1.0,390.678,1.0,9.573,1.0,24.108,1.0,7.28308,1.0,34.6531,1.0,41.6051,36.3435,49.0453,2.86873,-9.4012,1.0,-11.2873,-13.3058,-9.85982,2.69534,-1.9636,0.916667,0.282416,-1.96145,-1.93547,-1.86742,0.916667,0.979167,0.979167,1.30735,1.22484,1.29749,1.34083,3.24108,3.16308,3.21687,3.2661,0.86339,0.935137,1.01353,1.33275,3.41046,3.2931,3.36478,3.69504,-9999,-9999
20120201,9.363,1.0,229.269,169.682,1.0,267.682,1.0,5.94,1.0,98.119,1.0,0.0,1.0,2.098,0.5,0.0758529411765,0.708333333333,49.0628958333,1.0,310.6485625,1.0,18.7156041667,1.0,36.8129375,1.0,341.112729167,1.0,406.517,1.0,7.927,1.0,22.667,1.0,-4.33427,1.0,25.4973,1.0,30.6125,26.7411,36.0869,2.79462,10.7954,1.0,12.9612,11.322,15.279,2.30529,-1.82719,0.916667,0.259911,-1.9569,-1.9125,-1.83746,0.9375,0.833333,0.916667,1.18604,1.07487,1.18604,1.25407,3.04209,3.06311,3.08836,3.12254,1.46511,1.33012,1.46511,1.5988,3.73255,3.43327,3.57675,3.75961,-9999,-9999
20120202,9.586,1.0,231.418,130.274,1.0,292.69,1.0,4.185,1.0,98.001,1.0,0.0,1.0,4.141,0.8125,0.244195121951,0.854166666667,34.08575,1.0,241.451041667,1.0,14.2342708333,1.0,29.538125,1.0,344.810104167,1.0,406.088,1.0,7.483,1.0,19.281,1.0,-0.736708,1.0,21.5741,1.0,25.9022,22.5674,30.5343,2.58723,2.86773,1.0,3.44305,2.99977,4.05877,2.65942,-1.98373,1.0,0.271692,-1.94623,-1.85445,-1.4563,0.958333,0.9375,1.0,1.26075,1.17743,1.26075,1.30729,3.26361,2.6243,3.20752,3.24634,1.95042,1.69752,1.88054,1.93949,3.31846,3.07405,3.20538,3.31908,-9999,-9999
20120203,11.459,1.0,233.603,30.644,1.0,349.314,1.0,1.504,1.0,97.473,1.0,46.3,1.0,5.754,0.770833,0.389666666667,1.0,-0.811979166667,1.0,73.2962093023,0.895833333333,5.07262790698,0.895833333333,5.41406666667,0.9375,360.0135,1.0,398.963,1.0,10.166,1.0,30.863,1.0,3.664,1.0,8.20235,1.0,10.0785,8.58,11.609,1.12042,-12.7957,1.0,-15.3627,-18.11,-13.3848,2.61374,0.290733,0.833333,0.173623,0.291225,0.345766,0.530525,0.833333,0.854167,0.833333,1.45929,1.41973,1.42442,1.45521,1.129,0.88791,1.09637,1.129,2.35244,1.60838,2.15202,2.4197,1.50361,1.40616,1.43594,1.50361,-9999,-9999
20120204,4.267,1.0,235.823,63.156,1.0,308.917,1.0,1.612,1.0,98.413,1.0,0.0,1.0,7.16,0.979167,0.508978723404,0.979166666667,21.8014166667,1.0,109.832520833,1.0,5.50468085106,0.979166666667,11.5162083333,1.0,328.029104167,1.0,407.206,1.0,7.018,1.0,34.635,1.0,-21.2259,1.0,38.5985,1.0,47.4275,40.3757,54.6294,2.74829,17.524,1.0,21.5324,18.3308,24.8021,2.40691,-0.996535,1.0,0.226265,-1.00844,-0.997381,-0.985368,1.0,1.0,1.0,1.09241,1.03732,1.10945,1.24874,2.19858,2.04576,2.10683,2.21505,1.99995,1.35252,1.66773,1.79475,2.35793,2.25656,2.3158,2.34966,-9999,-9999
20120205,4.148,1.0,238.077,187.721,1.0,257.576,1.0,3.185,1.0,98.95,1.0,0.0,1.0,4.398,0.916667,0.302857142857,0.875,62.0150208333,1.0,300.906145833,1.0,16.3808333333,1.0,39.084,0.9375,324.310958333,1.0,404.0,1.0,5.655,1.0,26.54,1.0,-10.9639,1.0,45.7209,1.0,56.179,47.826,64.7099,2.59011,24.0458,1.0,29.546,25.153,34.0326,1.77599,-1.85841,0.979167,0.256129,-1.85841,-1.84664,-1.81431,0.979167,0.9375,0.9375,1.12215,1.06655,1.14021,1.2946,3.10148,2.87628,2.97879,3.15144,1.95273,1.34741,1.65676,1.78234,3.553,3.49401,3.55871,3.63347,-9999,-9999
20120206,5.068,1.0,240.364,188.021,1.0,248.388,1.0,4.098,1.0,98.561,1.0,0.0,1.0,1.966,0.729167,0.0966756756757,0.770833333333,57.6885416667,1.0,310.7851875,1.0,16.2286458333,1.0,37.800673913,0.958333333333,326.752333333,1.0,409.522,1.0,5.462,1.0,29.513,0.979167,-3.43033,1.0,31.301,1.0,38.4607,32.7421,44.5948,2.39629,17.603,1.0,21.6295,18.4135,25.0792,1.71724,-1.91283,0.875,0.260178,-1.94545,-1.89459,-1.82622,0.770833,0.875,0.729167,1.22042,1.16442,1.23564,1.38134,3.24198,3.05108,3.15113,3.22317,1.97348,1.39607,1.7343,1.85704,3.6431,3.59053,3.63467,3.71167,-9999,-9999
20120207,5.181,1.0,242.683,64.822,1.0,305.345,1.0,2.337,1.0,98.677,0.75,0.1,0.75,3.512,0.208333,-9999,0.0,30.7701388889,0.75,155.610361111,0.75,7.02264516129,0.645833333333,15.8277222222,0.75,331.444472222,0.75,414.468,0.895833,6.099,1.0,28.879,1.0,-9.15186,1.0,16.4844,0.916667,20.255,17.2434,23.4855,2.05125,3.12277,0.916667,3.83707,3.26655,4.44904,1.78692,-0.86121,0.979167,0.193283,-0.870703,-0.850642,-0.67337,0.979167,0.979167,0.875,1.25054,1.19112,1.26941,1.4406,2.24311,1.83852,2.11039,2.32716,1.92386,1.48569,1.7011,1.90775,2.49824,2.35297,2.44512,2.49772,-9999,-9999
20120208,2.649,0.25,245.033,111.819,0.270833,298.444,0.25,1.456,0.25,99.102,0.0,0.0,0.0,1.97,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,406.159,0.25,6.377,0.25,28.186,0.25,-11.3444,0.25,32.0532,0.25,39.385,31.2344,45.6665,2.46324,15.7889,0.25,19.4004,15.3855,22.4945,1.95477,-1.52836,0.25,0.22207,-1.68989,-1.58001,-1.18031,0.25,0.25,0.25,1.11307,1.05204,1.14111,1.38301,2.8362,2.51095,2.60238,2.74427,1.68098,1.4161,1.54365,1.68098,3.33702,3.28681,3.31887,3.33392,-9999,-9999
20120209,2.344,0.0,247.413,112.087,0.0,299.365,0.0,0.64,0.0,98.485,0.0,6.937,0.0,1.853,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,409.226,0.0,6.259,0.0,29.185,0.0,-10.6584,0.0,30.8052,0.0,37.8515,30.0183,38.4995,2.5048,16.316,0.0,20.0481,15.8992,20.3913,1.93064,-1.61272,0.0,0.194145,-1.68673,-1.63138,-1.55546,0.0,0.0,0.0,1.12226,1.05964,1.15277,1.41884,2.94945,2.68688,2.78962,2.9619,1.60097,1.43412,1.51048,1.64968,3.24536,3.19686,3.22391,3.24536,-9999,-9999
20120210,-0.28,0.0,249.821,168.307,0.0,249.159,0.0,1.299,0.0,98.495,0.0,0.033,0.0,5.711,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,408.464,0.0,4.697,0.0,28.636,0.0,-6.12959,0.0,28.9346,0.0,30.2668,28.1955,35.553,2.45129,13.7368,0.0,14.3693,13.3859,16.879,1.83431,-1.63558,0.0,0.190093,-1.77573,-1.67952,-1.6014,0.0,0.0,0.0,0.973438,0.910804,1.01139,1.34117,2.8791,2.53907,2.69967,2.90123,1.35632,1.25867,1.32804,1.58778,4.03436,3.9806,4.02508,4.08637,-9999,-9999
20120211,-6.539,0.0,252.256,145.328,0.0,231.652,0.0,1.221,0.0,99.719,0.0,0.0,0.0,4.597,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,403.029,0.0,0.67,0.0,29.409,0.0,-9.35369,0.0,23.0656,0.0,27.4987,-9999,-9999,2.08469,7.90544,0.0,9.42485,-9999,-9999,2.00293,-2.04934,0.0,0.216987,-2.5784,-2.40376,-1.90944,0.0,0.0,0.0,0.611082,0.556403,0.656108,1.06982,2.99947,2.90634,3.04728,3.16219,0.903427,0.877728,0.96499,1.28025,3.88587,3.82827,3.88351,3.91811,-9999,-9999
