TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20010123,4.066,1.0,108.319,48.162,1.0,304.964,1.0,1.19,1.0,98.736,1.0,1.487,1.0,3.413,1.0,0.1711708,0.729166666667,18.3214583333,1.0,98.39,1.0,-9999,0.0,-9999,0.0,-9999,0.0,14.6308333333,1.0,320.17375,1.0,385.681,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,16.846,22.477,28.37,-9999,1.0,1.0,1.0,-9999,2.85021,1.0,0.476872,1.0,0.463005,-9999,-9999,0.836194,-20.3525,1.0,-18.4608,-9999,-9999,2.72691,0.210604,1.0,0.0644913,0.0885929,0.169588,0.207666,1.0,1.0,1.0,0.209377,0.208333,0.278972,0.298187,0.0220136,0.0743063,0.0921385,0.142673,0.63928,0.582322,0.63928,0.763434,0.624151,0.594588,0.624151,0.655951,-9999,-9999
20010124,7.682,1.0,110.147,14.417,1.0,329.621,1.0,1.904,1.0,98.277,1.0,0.135,1.0,3.595,1.0,0.199092363636,0.6875,10.00125,1.0,33.1852083333,1.0,-9999,0.0,-9999,0.0,-9999,0.0,1.26354166667,1.0,332.7725,1.0,373.284,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,24.094,25.555,30.01,-9999,1.0,1.0,1.0,-9999,34.7137,1.0,-0.596401,1.0,-0.540967,-0.73142,-0.493587,0.429608,-29.2637,1.0,-26.5437,-35.8887,-24.2189,2.00984,0.318778,1.0,0.0582246,0.141731,0.217348,0.245982,1.0,1.0,1.0,0.389538,0.356026,0.444006,0.474628,0.143556,0.147285,0.231307,0.403033,0.784621,0.637138,0.748363,0.885507,0.239421,0.224293,0.239421,0.265343,-9999,-9999
20010125,6.097,1.0,112.029,78.658,1.0,277.67,1.0,2.247,1.0,98.724,1.0,0.0,1.0,2.808,1.0,0.148437777778,0.75,18.8495833333,1.0,148.024583333,1.0,-9999,0.0,-9999,0.0,-9999,0.0,9.6125,1.0,327.865416667,1.0,367.531,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,36.437,26.401,31.632,-9999,1.0,1.0,1.0,-9999,18.6169,1.0,10.9055,1.0,9.89188,9.02552,13.3744,1.63031,-10.8849,1.0,-9.87315,-13.3491,-9.00843,2.06558,-0.122241,1.0,0.0665632,-0.206126,-0.162608,-0.156482,1.0,1.0,1.0,0.51241,0.488327,0.52647,0.562359,0.66187,0.662106,0.688101,0.731904,0.720781,0.611632,0.720781,0.83321,0.90759,0.868703,0.898087,0.930885,-9999,-9999
20010126,4.421,1.0,113.965,75.603,1.0,263.183,1.0,1.82,1.0,98.628,1.0,0.0,1.0,3.951,1.0,0.220043947368,0.791666666667,5.61604166667,1.0,139.464583333,1.0,-9999,0.0,-9999,0.0,-9999,0.0,9.45958333333,1.0,323.71125,1.0,367.271,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,34.62,27.285,31.525,-9999,1.0,1.0,1.0,-9999,11.0981,1.0,8.50653,1.0,7.71587,7.04009,10.4323,1.40913,-12.9766,1.0,-11.7705,-15.9144,-10.7396,2.5257,-0.330741,1.0,0.0713272,-0.461265,-0.339242,-0.315115,1.0,1.0,1.0,0.614743,0.577793,0.598676,0.639138,0.973249,0.922399,1.00088,1.03235,0.653823,0.58663,0.653823,0.775715,0.891507,0.851907,0.88619,0.918606,-9999,-9999
20010127,2.08,1.0,115.953,21.743,1.0,283.682,1.0,1.157,1.0,97.752,1.0,0.135,1.0,5.309,1.0,0.343959294118,0.708333333333,-12.0597916667,1.0,46.2260416667,1.0,-9999,0.0,-9999,0.0,-9999,0.0,2.23395833333,1.0,315.251041667,1.0,369.618,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32.493,28.581,31.329,-9999,1.0,1.0,1.0,-9999,1.61521,1.0,3.56846,1.0,4.37633,2.95329,6.45827,0.62756,-26.2987,1.0,-23.8543,-47.5958,-21.765,2.28102,0.300636,1.0,0.0554429,0.275011,0.300895,0.317095,1.0,1.0,1.0,0.641785,0.564123,0.629687,0.650098,0.343575,0.299392,0.316123,0.331397,0.564603,0.56008,0.63862,0.685605,0.347562,0.342982,0.368015,0.381655,-9999,-9999
20010128,3.473,1.0,117.995,82.742,1.0,272.008,1.0,2.25,1.0,98.256,1.0,0.0,1.0,5.753,1.0,0.297147173913,0.958333333333,19.7502083333,1.0,155.114166667,1.0,-9999,-9999,-9999,-9999,-9999,-9999,10.740625,1.0,324.260208333,1.0,364.111,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32.861,30.609,31.303,-9999,1.0,1.0,1.0,-9999,8.55021,1.0,14.1048,1.0,12.7938,11.6733,25.5272,1.46443,-16.6701,1.0,-15.1207,-30.1699,-13.7964,2.80921,-0.249165,1.0,0.0725632,-0.32861,-0.274849,-0.236211,1.0,1.0,1.0,0.729384,0.65028,0.727704,0.756594,1.00854,0.965913,0.981677,0.999172,0.616933,0.616933,0.731586,0.753087,0.892898,0.889421,0.913243,0.960471,-9999,-9999
20010129,1.945,1.0,120.089,20.684,1.0,298.789,1.0,0.988,1.0,99.475,1.0,0.0,1.0,1.412,1.0,0.0843418421053,0.791666666667,-1.75208333333,1.0,44.1320833333,1.0,-9999,0.0,-9999,0.0,-9999,0.0,2.02875,1.0,319.195833333,1.0,376.524,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32.057,32.801,31.356,-9999,1.0,1.0,1.0,-9999,2.86542,1.0,1.75143,1.0,1.58864,1.4495,3.16977,0.559657,-4.30279,1.0,-3.90286,-7.78727,-3.56103,2.25965,0.264839,1.0,0.0557806,0.087004,0.270455,0.305239,1.0,1.0,1.0,0.696176,0.604233,0.696176,0.74254,0.439067,0.425933,0.460336,0.524767,0.444517,0.608661,0.736702,0.772556,0.377217,0.405231,0.452631,0.499395,-9999,-9999
20010130,0.943,1.0,122.235,47.898,1.0,295.012,1.0,0.476,1.0,100.228,1.0,0.0,1.0,1.025,1.0,0.0837266486486,0.770833333333,17.749375,1.0,94.3152083333,1.0,-9999,0.0,-9999,0.0,-9999,0.0,5.35416666667,1.0,319.806666667,1.0,382.254,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,31.54,31.849,31.332,-9999,1.0,1.0,1.0,-9999,4.97208,1.0,2.30155,1.0,2.08762,1.90478,4.16538,0.769408,1.448,1.0,1.31341,1.19838,2.62061,2.19305,-3.91859e-05,1.0,0.064098,-0.101516,-0.00356648,0.0300136,1.0,1.0,1.0,0.672953,0.57659,0.672484,0.731326,0.683214,0.675385,0.685016,0.714404,0.188596,0.505059,0.824408,0.865149,0.522769,0.60442,0.651958,0.755662,-9999,-9999
20010131,0.836,1.0,124.431,33.077,1.0,291.92,1.0,0.614,1.0,100.35,1.0,0.135,1.0,1.479,1.0,0.0874813666667,0.625,2.93791666667,1.0,66.709375,1.0,-9999,0.0,-9999,0.0,-9999,0.0,3.49479166667,1.0,318.562708333,1.0,380.993,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,31.541,32.045,31.416,-9999,1.0,1.0,1.0,-9999,0.72125,1.0,2.29353,1.0,2.08035,1.89815,4.15088,0.489738,0.150281,1.0,0.136313,0.124374,0.271982,1.90262,0.0608779,1.0,0.0612513,0.000549324,0.0608779,0.114142,1.0,1.0,1.0,0.676475,0.57972,0.676089,0.755227,0.630272,0.581015,0.616766,0.66367,0.392973,0.679721,0.892433,0.989535,0.513073,0.506813,0.579748,0.682873,-9999,-9999
20010201,-0.373,1.0,126.679,47.598,1.0,277.515,1.0,0.648,1.0,100.429,1.0,0.676,1.0,3.335,1.0,0.203391767442,0.895833333333,6.670625,1.0,93.2258333333,1.0,-9999,0.0,-9999,0.0,32.5454166667,1.0,6.81666666667,1.0,311.62625,1.0,380.968,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,31.015,31.572,31.312,-9999,1.0,1.0,1.0,-9999,-2.92167,1.0,1.4971,1.0,1.35795,0.90069,2.70948,0.403038,-4.04042,1.0,-3.66487,-7.31242,-2.43081,1.25406,-0.0665088,1.0,0.0654895,-0.0805337,-0.0637768,-0.0474111,1.0,1.0,1.0,0.645872,0.549464,0.644724,0.738061,0.729089,0.62127,0.729089,0.771761,0.994013,0.831396,0.945422,1.09878,0.714563,0.572778,0.629017,0.746656,-9999,-9999
20010202,-2.919,1.0,128.976,53.153,1.0,261.382,1.0,0.771,1.0,99.966,1.0,1.622,1.0,2.371,1.0,0.148552409091,0.916666666667,-7.18270833333,1.0,107.83125,1.0,-9999,0.0,-9999,0.0,37.3883333333,1.0,22.2289583333,1.0,299.489166667,1.0,378.324,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,30.377,31.1,31.235,-9999,1.0,1.0,1.0,-9999,-3.27583,1.0,2.36408,1.0,2.89929,2.02014,4.55405,0.327181,-3.24174,1.0,-2.94042,-5.86695,-1.9503,1.14891,0.216058,1.0,0.0567234,0.204535,0.23352,0.29325,1.0,1.0,1.0,0.57177,0.479058,0.569203,0.677285,0.355391,0.25545,0.328901,0.38943,1.05508,0.730773,0.857311,1.05508,0.778782,0.555225,0.636566,0.766727,-9999,-9999
20010203,-3.584,1.0,131.323,44.355,1.0,290.64,1.0,0.074,1.0,98.904,1.0,3.108,1.0,2.33,1.0,0.181899581395,0.895833333333,0.475833333333,1.0,103.404166667,1.0,-9999,0.0,-9999,0.0,43.734375,1.0,37.2397916667,1.0,297.279166667,1.0,386.705,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,30.27,30.877,31.086,-9999,1.0,1.0,1.0,-9999,-2.46875,1.0,0.448325,1.0,0.406655,0.269723,0.863632,0.304153,1.08026,1.0,0.979849,0.649907,2.08095,0.885206,0.585948,1.0,0.0523035,0.542246,0.577098,0.629463,1.0,1.0,1.0,0.551045,0.449031,0.548369,0.629171,-0.0353075,-0.106122,-0.0590539,0.00474813,0.767081,0.64617,0.733338,0.758855,0.529981,0.43435,0.489248,0.534582,-9999,-9999
20010204,-2.379,1.0,133.718,40.958,1.0,302.488,1.0,0.035,1.0,98.47,1.0,4.865,1.0,1.824,1.0,0.106698977273,0.916666666667,3.268125,1.0,107.082916667,1.0,-9999,-9999,-9999,-9999,42.7475,1.0,36.0433333333,1.0,306.318958333,1.0,394.978,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,30.216,30.769,30.999,-9999,1.0,1.0,1.0,-9999,-2.51458,1.0,0.775299,1.0,0.703237,0.426829,1.4935,0.331789,5.99195,1.0,5.43501,3.29877,11.5426,1.10741,0.394927,0.9375,0.0550326,0.373905,0.424813,0.489237,0.979167,1.0,0.9375,0.587603,0.47465,0.586089,0.643511,0.194956,0.0800518,0.140341,0.179618,0.654738,0.540846,0.649117,0.689535,0.533906,0.414225,0.529347,0.535291,-9999,-9999
20010205,6.215,1.0,136.162,53.409,1.0,314.732,1.0,1.962,1.0,97.909,1.0,0.405,1.0,6.73,1.0,0.339126439024,0.854166666667,17.03875,1.0,112.913958333,1.0,-9999,0.0,-9999,0.0,38.8820833333,1.0,20.4772916667,1.0,330.624166667,1.0,376.422,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32.614,33.194,31.468,-9999,1.0,1.0,1.0,-9999,11.3133,1.0,4.64043,1.0,4.20911,2.55471,8.93909,0.739053,-33.5981,1.0,-28.71,-60.8064,-5.88956,2.2326,-0.00321385,0.979167,0.0739918,-0.121622,-0.0358833,-0.00274195,1.0,0.979167,0.833333,0.856521,0.788781,0.856113,0.885056,0.861026,0.877082,0.894339,0.914593,0.85951,0.616725,0.856293,0.877664,0.918537,0.763996,0.915593,0.918537,-9999,-9999
20010206,11.327,1.0,138.653,52.538,1.0,334.071,1.0,3.67,1.0,98.572,1.0,0.135,1.0,7.201,1.0,0.372427521739,0.958333333333,20.883125,1.0,110.0325,1.0,-9999,0.0,-9999,0.0,38.298125,1.0,5.69166666667,1.0,360.03375,1.0,370.009,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32.208,33.692,32.099,-9999,1.0,1.0,1.0,-9999,22.5569,1.0,13.0152,1.0,11.8054,7.16529,25.0718,1.1309,-38.521,1.0,-32.9167,-55.1453,-6.75252,2.79038,-0.0189747,1.0,0.0683109,-0.0308068,-0.0204907,-0.0117093,1.0,1.0,1.0,1.04509,1.00074,1.04509,1.05702,1.06406,1.0315,1.05759,1.07789,0.991527,0.722916,0.986285,0.992034,1.01276,0.899565,0.999797,1.00994,-9999,-9999
20010207,11.512,1.0,141.19,41.081,1.0,335.504,1.0,4.135,1.0,98.705,1.0,0.405,1.0,3.772,1.0,0.198197394737,0.791666666667,13.943125,1.0,86.5979166667,1.0,-9999,0.0,-9999,0.0,35.538125,1.0,4.40354166667,1.0,358.239791667,1.0,373.718,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,31.616,32.922,31.817,-9999,1.0,1.0,1.0,-9999,9.7,1.0,10.9353,1.0,9.67854,6.02028,15.6547,1.11177,-23.9436,1.0,-21.1918,-34.2768,-13.1818,2.39518,0.168919,1.0,0.0580763,0.0537005,0.12174,0.171646,1.0,1.0,1.0,1.09001,1.03302,1.08846,1.101,0.921089,0.932832,0.956179,0.970226,1.02815,0.890752,1.0014,1.02815,0.950991,0.894005,0.936992,0.951233,-9999,-9999
20010208,11.473,1.0,143.773,73.725,1.0,298.509,1.0,6.376,1.0,98.202,1.0,0.0,1.0,3.984,1.0,0.208080459459,0.770833333333,9.34833333333,1.0,146.717708333,1.0,-9999,0.0,-9999,0.0,46.3539583333,1.0,8.80833333333,1.0,354.076458333,1.0,372.916,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,30.999,32.284,31.619,-9999,1.0,1.0,1.0,-9999,2.90167,1.0,22.1126,1.0,19.5712,12.1737,31.6556,1.49059,-26.0477,1.0,-23.054,-37.2889,-14.3401,2.46708,-0.359767,1.0,0.0647513,-0.404713,-0.357066,-0.313826,1.0,1.0,1.0,1.15232,1.05905,1.151,1.17071,1.51208,1.47187,1.48269,1.50587,1.14372,1.07866,1.1086,1.14614,1.45061,1.40647,1.43118,1.45061,-9999,-9999
20010209,5.048,1.0,146.401,26.981,1.0,308.543,1.0,1.917,1.0,99.335,1.0,0.0,1.0,4.114,1.0,0.247898547619,0.875,-2.56875,1.0,56.7741666667,1.0,-9999,0.0,-9999,0.0,20.3204166667,1.0,3.080625,1.0,335.012916667,1.0,378.398,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,30.623,31.819,31.452,-9999,1.0,1.0,1.0,-9999,-8.72729,1.0,9.58124,1.0,12.7346,5.2748,14.922,1.05329,-6.75911,1.0,-5.98228,-10.5268,-3.72112,1.70087,0.103826,1.0,0.0589045,0.0866132,0.115187,0.131751,1.0,1.0,1.0,1.00968,0.867777,0.957572,1.00859,0.889932,0.758005,0.829916,0.904831,1.07545,1.01388,1.06226,1.08726,0.748262,0.72065,0.748259,0.756726,-9999,-9999
20010210,0.905,1.0,149.073,99.651,1.0,235.613,1.0,1.449,1.0,101.317,1.0,0.0,1.0,0.987,1.0,0.102653947368,0.791666666667,1.68208333333,1.0,184.091458333,1.0,-9999,0.0,-9999,0.0,25.2658333333,1.0,13.43625,1.0,320.14375,1.0,389.84,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,30.26,31.419,31.29,-9999,1.0,1.0,1.0,-9999,-10.5827,1.0,11.5954,1.0,15.4117,6.38369,18.059,1.20204,10.6825,1.0,14.1983,5.8811,16.6372,1.32927,-0.911045,0.9375,0.0730504,-0.911045,-0.852202,-0.784331,0.9375,0.75,0.958333,0.924547,0.734846,0.843434,0.918748,1.82298,1.47488,1.71946,1.78497,1.42773,1.13919,1.24111,1.36507,2.11288,1.92924,2.09648,2.12181,-9999,-9999
20010211,4.857,1.0,151.788,53.62,1.0,291.365,1.0,3.199,1.0,101.488,1.0,0.0,1.0,2.321,1.0,0.160087975,0.833333333333,9.98604166667,1.0,112.445208333,1.0,-9999,-9999,-9999,-9999,44.94875,1.0,5.75270833333,1.0,329.247291667,1.0,387.292,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29.863,30.994,31.146,-9999,1.0,1.0,1.0,-9999,0.111667,1.0,11.436,1.0,10.1217,6.29592,16.3714,1.12645,-13.3919,1.0,-11.8528,-19.1714,-7.37273,2.29486,-0.226292,0.979167,0.0743755,-0.24848,-0.205853,-0.142504,1.0,1.0,0.666667,1.16092,0.994444,1.12951,1.15644,1.38827,1.21698,1.29608,1.32875,2.63398,2.07287,2.34028,2.54468,1.93556,1.69327,1.89588,1.94765,-9999,-9999
20010212,9.17,1.0,154.545,44.409,1.0,315.593,1.0,3.161,1.0,100.691,1.0,0.541,1.0,2.847,1.0,0.16114925,0.916666666667,7.90979166667,1.0,94.438125,1.0,-9999,0.0,-9999,0.0,42.4729166667,1.0,4.81520833333,1.0,347.275416667,1.0,378.056,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29.843,30.998,31.033,-9999,1.0,1.0,1.0,-9999,9.40542,1.0,6.37714,1.0,8.47595,3.51083,9.9319,1.21091,-14.9092,1.0,-13.1957,-21.3435,-2.6135,2.36982,0.0447279,1.0,0.0669574,-0.00896555,0.0289139,0.051372,1.0,1.0,1.0,1.35219,1.25781,1.3349,1.3702,1.30746,1.27193,1.30195,1.31518,3.45281,2.92922,3.25242,3.43116,2.02005,1.78195,1.96793,2.02914,-9999,-9999
20010213,5.866,1.0,157.343,67.336,1.0,304.036,1.0,1.587,1.0,100.99,1.0,2.568,1.0,2.028,1.0,0.114981421053,0.791666666667,21.2547916667,1.0,135.3075,1.0,-9999,0.0,-9999,0.0,41.546875,1.0,7.69541666667,1.0,342.420625,1.0,377.081,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,30.434,31.395,31.02,-9999,1.0,1.0,1.0,-9999,0.786875,1.0,12.1798,1.0,16.1884,6.70542,18.9692,1.03651,2.11775,1.0,2.81473,1.16589,3.29823,1.96958,-0.471654,1.0,0.0657157,-0.507096,-0.480219,-0.460827,1.0,1.0,1.0,1.198,1.09242,1.18994,1.2044,1.67262,1.59206,1.6519,1.68483,3.14743,2.49464,2.9981,3.11716,2.38016,2.13203,2.26777,2.38015,-9999,-9999
20010214,4.467,1.0,160.182,105.546,1.0,273.138,1.0,2.046,1.0,101.4,1.0,0.0,1.0,0.988,1.0,0.0997828918919,0.770833333333,26.8810416667,1.0,210.769791667,1.0,-9999,0.0,-9999,0.0,33.046875,1.0,13.6635416667,1.0,338.138125,1.0,380.278,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,30.172,31.342,31.02,-9999,1.0,1.0,1.0,-9999,-1.44729,1.0,17.2209,1.0,22.8885,9.48068,26.8202,1.3225,14.786,1.0,19.6523,8.14021,23.0281,1.87469,-0.933566,1.0,0.0698125,-0.933915,-0.928032,-0.837818,1.0,1.0,1.0,1.12866,1.04533,1.12013,1.13159,2.06911,1.89974,2.02384,2.06911,2.46148,1.78621,2.40643,2.50549,2.71125,2.34251,2.54153,2.71125,-9999,-9999
20010215,1.131,1.0,163.061,106.029,1.0,253.655,1.0,1.033,1.0,101.286,1.0,0.0,1.0,0.843,1.0,0.0834251052632,0.791666666667,22.3854875,1.0,206.009291667,1.0,-9999,0.0,-9999,0.0,26.940488125,1.0,14.9274304792,1.0,322.371729167,1.0,401.01,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29.775,31.01,31.008,-9999,1.0,1.0,1.0,-9999,-8.67118,1.0,10.0386,1.0,13.3424,5.52658,15.6343,1.07736,13.3279,1.0,17.7143,7.33744,20.7571,1.56089,-0.763515,0.729167,0.0680153,-0.786699,-0.762435,-0.679031,0.729167,0.729167,0.729167,0.975856,0.872145,0.940097,0.976465,1.74208,1.53971,1.71234,1.75164,1.18135,0.993112,1.0953,1.18678,2.14278,1.85053,2.03354,2.16505,-9999,-9999
20010216,2.133,1.0,165.978,112.275,1.0,272.287,1.0,1.692,1.0,100.781,1.0,0.0,1.0,0.806,1.0,0.10294069697,0.6875,43.0221625,1.0,217.21175625,1.0,-9999,0.0,-9999,0.0,20.063750625,1.0,15.7581923542,1.0,325.782395833,1.0,410.492,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29.43,30.665,30.939,-9999,1.0,1.0,1.0,-9999,-0.241803,1.0,10.6786,1.0,14.1931,5.87893,15.2871,1.46993,17.1006,1.0,22.7287,9.41447,24.4806,1.88241,-0.761449,0.583333,0.0682051,-0.975893,-0.783005,-0.750644,0.625,0.583333,0.5625,1.01364,0.968538,1.00433,1.02086,1.77563,1.76313,1.80114,1.87663,0.825662,0.713367,0.80753,0.846091,1.98825,1.84345,1.98631,2.01861,-9999,-9999
20010217,2.031,1.0,168.933,14.1,1.0,306.837,1.0,0.751,1.0,101.43,1.0,2.027,1.0,2.677,1.0,0.174070142857,0.875,-3.28791666667,1.0,31.960625,1.0,-9999,0.0,-9999,0.0,13.880625,1.0,1.34875,1.0,322.873125,1.0,384.244,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29.644,30.765,30.86,-9999,1.0,1.0,1.0,-9999,-9.12958,1.0,1.00625,1.0,0.890606,0.553978,1.39048,0.560503,-2.18888,1.0,-1.93731,-3.02468,-1.20505,1.45296,0.578867,1.0,0.0597643,0.545013,0.562307,0.584776,1.0,1.0,1.0,1.0018,0.949705,0.986758,1.00842,0.442561,0.394975,0.425135,0.43489,0.824078,0.747795,0.832361,0.850627,0.387534,0.331215,0.388418,0.39563,-9999,-9999
20010218,1.983,1.0,171.923,47.04,1.0,284.42,1.0,1.005,1.0,101.54,1.0,0.0,1.0,4.079,1.0,0.267356585366,0.854166666667,4.88791666667,1.0,96.2352083333,1.0,-9999,-9999,-9999,-9999,42.5845833333,1.0,4.85958333333,1.0,321.712083333,1.0,377.655,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29.775,30.99,30.86,-9999,1.0,1.0,1.0,-9999,-6.10896,1.0,4.47389,1.0,5.94631,3.53788,6.1822,0.676211,-3.29772,1.0,-4.38304,-4.55692,-2.60778,1.55139,-0.187563,1.0,0.0675004,-0.204007,-0.185971,-0.174928,1.0,1.0,1.0,0.993301,0.958032,0.98484,1.00333,1.18356,1.14387,1.17723,1.18813,0.868896,0.810739,0.867916,0.877013,1.02744,0.973494,1.02736,1.02949,-9999,-9999
20010219,3.4,1.0,174.95,62.448,1.0,293.376,1.0,1.527,1.0,101.216,1.0,0.0,1.0,4.611,1.0,0.290172738095,0.875,21.5622916667,1.0,125.534583333,1.0,-9999,0.0,-9999,0.0,44.765625,1.0,7.350625,1.0,326.911875,1.0,378.113,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29.567,30.838,30.833,-9999,1.0,1.0,1.0,-9999,-1.71833,1.0,9.59013,1.0,13.2331,7.58371,13.7289,1.01998,-0.942917,1.0,-1.25324,-1.34985,-0.745643,1.80399,-0.144244,1.0,0.0695743,-0.156213,-0.146967,-0.131394,1.0,1.0,1.0,1.04743,1.04734,1.06213,1.06855,1.19439,1.19674,1.20067,1.20285,1.00888,0.959076,0.997829,1.00653,1.22672,1.21346,1.22672,1.2276,-9999,-9999
20010220,4.078,1.0,178.01,78.169,1.0,297.306,1.0,1.601,1.0,100.675,1.0,0.0,1.0,6.171,1.0,0.3919915625,1.0,31.5225,1.0,155.956666667,1.0,-9999,0.0,-9999,0.0,55.950625,1.0,10.4685416667,1.0,333.485416667,1.0,375.805,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29.413,30.694,30.8,-9999,1.0,1.0,1.0,-9999,1.98896,1.0,10.2488,1.0,14.1421,9.07093,14.6719,1.1997,0.929948,1.0,1.28321,0.823069,1.33128,1.87344,-0.371088,1.0,0.0899867,-0.371088,-0.371088,-0.371088,1.0,1.0,1.0,1.07194,1.07413,1.08939,1.09761,1.44303,1.44522,1.46048,1.4687,1.0372,1.01527,1.02002,1.03062,1.45874,1.45781,1.45895,1.46358,-9999,-9999
