TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20080614,13.196,1.0,485.404,273.693,1.0,301.532,1.0,6.114,1.0,97.106,0.0,0.0,1.0,1.614,0.979167,0.15911212766,0.979166666667,141.220204583,1.0,479.43875,1.0,20.9676837625,1.0,57.0322479167,1.0,376.972875,1.0,399.736,1.0,15.754,15.538,16.749,-9999,-9999,1.0,1.0,0.0,-9999,-9999,24.666,1.0,-1.12475,1.0,67.2779,1.0,101.847,95.9844,109.282,2.1777,32.9269,1.0,49.8453,46.9763,53.4841,1.71011,-5.08386,1.0,0.358307,-5.16041,-5.10501,-5.04791,1.0,1.0,1.0,6.27924,5.80338,5.93726,6.51546,11.364,10.8724,11.0591,11.6461,6.36101,6.78818,7.33336,7.59923,11.4584,11.4681,11.9752,12.1217,-9999,-9999
20080615,13.282,1.0,485.751,218.592,1.0,332.797,1.0,5.219,1.0,96.813,0.0,4.9,1.0,1.366,1.0,0.157798333333,1.0,127.993526042,1.0,387.850833333,1.0,16.5564801125,1.0,44.9244402708,1.0,378.470875,1.0,394.526,1.0,15.969,15.812,16.758,-9999,-9999,1.0,1.0,0.0,-9999,-9999,23.798,1.0,-2.00078,1.0,53.5781,1.0,81.8386,76.439,91.5818,1.94991,21.1293,1.0,32.2742,30.1449,36.1166,1.5544,-3.34626,1.0,0.339674,-3.51904,-3.36479,-3.2922,1.0,1.0,1.0,6.2525,5.97896,6.23197,6.79729,9.62864,9.35686,9.62864,10.0261,7.30855,7.49937,7.93393,8.23687,10.2435,10.5297,10.6237,10.8647,-9999,-9999
20080616,12.643,1.0,486.036,139.683,1.0,354.251,1.0,2.91,1.0,96.675,0.0,6.6,1.0,1.009,1.0,0.115815416667,1.0,91.2841066667,1.0,251.316041667,1.0,10.4023254802,1.0,27.0785547917,1.0,375.570833333,1.0,398.416,1.0,15.732,15.617,16.682,-9999,-9999,1.0,1.0,0.0,-9999,-9999,25.553,1.0,-1.5188,1.0,28.5812,1.0,43.9301,40.7764,48.8544,1.41995,15.6159,1.0,24.0021,22.279,26.6925,1.50334,-0.580223,1.0,0.322191,-0.800355,-0.473671,-0.384044,1.0,1.0,1.0,6.01075,5.92576,6.12689,6.66338,6.59717,6.47025,6.6349,7.15761,7.32341,7.62301,7.82636,8.02581,7.92845,7.97142,8.05346,8.66798,-9999,-9999
20080617,14.706,1.0,486.259,295.563,1.0,305.701,1.0,7.596,1.0,97.04,0.0,0.0,1.0,0.786,1.0,0.111314583333,1.0,153.660518125,1.0,518.197708333,1.0,21.9036543729,1.0,60.6443735417,1.0,386.625708333,1.0,412.997,1.0,16.811,16.07,16.697,-9999,-9999,1.0,1.0,0.0,-9999,-9999,25.801,1.0,2.83277,1.0,69.793,1.0,107.274,99.1437,119.298,2.14098,32.4688,1.0,49.9054,46.1232,55.4994,1.61004,-4.55819,1.0,0.332694,-4.70159,-4.63395,-4.52322,1.0,1.0,1.0,6.66045,6.65094,7.03378,7.4025,11.2259,11.2259,11.7605,11.9901,7.40434,7.33562,7.426,8.38889,11.958,12.1389,12.3621,13.1135,-9999,-9999
20080618,17.161,1.0,486.419,205.531,1.0,344.267,1.0,8.004,1.0,97.277,0.0,0.0,1.0,0.743,1.0,0.0874939583333,1.0,111.634646667,1.0,368.740416667,1.0,15.6751886308,1.0,42.6548472917,1.0,395.508395833,1.0,416.624,1.0,17.94,17.157,16.602,-9999,-9999,1.0,1.0,0.0,-9999,-9999,24.811,1.0,3.17004,1.0,54.6146,1.0,84.6757,77.9178,95.0319,1.8854,17.035,1.0,26.4115,24.3036,29.6418,1.32814,-3.22285,1.0,0.32075,-3.26101,-3.17078,-3.10875,1.0,1.0,1.0,7.3747,7.43138,7.94763,8.19543,10.6007,10.6321,11.1379,11.5016,5.79107,5.79107,6.01547,6.1705,9.0925,9.01899,9.0925,9.34095,-9999,-9999
20080619,19.365,1.0,486.517,256.811,1.0,335.654,1.0,12.152,1.0,97.138,0.0,0.0,1.0,1.713,1.0,0.177432291667,1.0,137.381954479,1.0,469.096875,1.0,20.410513209,1.0,53.7350089583,1.0,401.348625,1.0,394.855,1.0,17.645,16.982,16.809,-9999,-9999,1.0,1.0,0.0,-9999,-9999,23.63,1.0,2.90215,1.0,78.0162,1.0,120.958,115.068,135.752,2.43121,4.77467,1.0,7.40276,7.04225,8.30815,1.49163,-4.16756,1.0,0.373083,-4.14541,-4.06646,-3.99946,1.0,1.0,0.979167,8.06303,8.16852,8.86972,9.05062,12.2861,12.1997,12.9464,13.1272,5.55472,5.66186,5.88606,6.16564,10.4432,10.3526,10.4429,10.5773,-9999,-9999
20080620,18.614,1.0,486.553,249.334,1.0,346.558,1.0,9.325,1.0,97.445,0.0,0.7,1.0,1.725,1.0,0.177949583333,1.0,146.372502521,1.0,452.232083333,1.0,18.8467216015,1.0,50.5717297917,1.0,398.947208333,1.0,383.347,1.0,18.38,17.578,16.579,-9999,-9999,1.0,1.0,0.0,-9999,-9999,22.5,1.0,2.46632,1.0,67.1889,1.0,108.922,100.804,116.912,2.16564,21.5801,1.0,34.9842,32.3768,37.5504,1.8152,-3.54715,1.0,0.443354,-3.63724,-3.54715,-3.45226,1.0,1.0,1.0,7.74143,7.90451,8.66029,8.86879,11.437,11.5359,12.0959,12.3312,6.10112,6.21268,6.55476,6.79022,10.1521,10.1521,10.4446,10.5808,-9999,-9999
20080621,15.914,1.0,486.526,110.459,1.0,352.567,1.0,4.835,1.0,97.758,0.0,0.1,1.0,0.939,1.0,0.104618541667,1.0,55.7863508333,1.0,211.264166667,1.0,9.25098045833,1.0,22.197681875,1.0,385.042354167,1.0,402.042,1.0,16.934,16.894,16.797,-9999,-9999,1.0,1.0,0.0,-9999,-9999,21.892,1.0,-1.75077,1.0,26.2342,1.0,42.5291,39.3595,44.8426,1.52042,11.1998,1.0,18.1564,16.8032,19.144,1.38242,-0.871871,1.0,0.363524,-1.13801,-1.09535,-0.943468,1.0,1.0,1.0,6.96143,7.06737,7.62274,8.12554,8.09581,8.2296,8.61533,9.18971,5.21306,5.69872,6.15852,6.35529,7.66362,7.6575,8.05658,8.20508,-9999,-9999
20080622,22.356,1.0,486.437,302.743,1.0,357.718,1.0,13.531,1.0,97.424,0.0,0.0,1.0,1.938,1.0,0.1931975,1.0,178.006724583,1.0,565.598125,1.0,24.9503084167,1.0,61.0584347917,1.0,421.395833333,1.0,390.713,1.0,18.772,17.427,16.924,-9999,-9999,1.0,1.0,0.0,-9999,-9999,21.288,1.0,9.1539,1.0,80.7653,1.0,130.931,122.264,138.053,2.40113,18.0186,1.0,29.2105,27.2769,30.7994,1.6709,-3.043,0.958333,0.370789,-2.98793,-2.8494,-2.71402,0.958333,0.979167,0.9375,9.28312,9.28312,9.97068,10.2602,12.4112,12.0917,12.7172,12.9558,6.20137,5.39413,7.03878,7.64772,10.8204,9.89062,10.8204,11.2306,-9999,-9999
20080623,21.357,1.0,486.285,286.838,1.0,346.4,1.0,12.013,1.0,97.323,0.0,0.5,1.0,2.087,1.0,0.215838958333,1.0,163.769808958,1.0,529.579375,1.0,21.8720145625,1.0,56.7739595833,1.0,412.6944375,1.0,386.589,1.0,20.132,18.976,16.988,-9999,-9999,1.0,1.0,0.0,-9999,-9999,20.456,1.0,4.15766,1.0,77.8362,1.0,120.679,116.778,130.206,2.16773,25.1112,1.0,38.933,37.6746,42.0065,1.7455,-2.96519,0.895833,0.373693,-2.98503,-2.91507,-2.4542,0.895833,0.895833,0.9375,9.02769,8.91229,9.42399,9.85346,12.0248,11.8792,12.2226,12.3679,5.81151,4.94847,6.89148,7.38376,10.3471,9.3591,10.3471,10.7209,-9999,-9999
20080624,17.037,1.0,486.072,325.572,1.0,321.543,1.0,8.411,1.0,97.624,0.0,0.0,1.0,1.012,1.0,0.132693125,1.0,178.791711875,1.0,594.574166667,1.0,24.4148198833,1.0,67.0268264583,1.0,401.296604167,1.0,397.04,1.0,19.222,18.347,16.549,-9999,-9999,1.0,1.0,0.0,-9999,-9999,19.723,1.0,3.3171,1.0,75.5642,1.0,116.937,112.812,126.368,2.34767,49.1621,1.0,76.0794,73.3958,82.2148,1.81958,-4.67031,0.625,0.37121,-4.77273,-4.6708,-4.21983,0.625,0.625,0.708333,7.73382,7.53333,8.01135,8.33657,12.4207,12.3038,12.4473,12.5636,5.55253,5.8551,6.24824,6.62415,11.8132,11.5943,11.8131,12.0363,-9999,-9999
20080625,19.21,1.0,485.796,172.761,1.0,372.693,1.0,5.749,1.0,97.231,0.0,14.5,1.0,1.16,1.0,0.1479,1.0,102.001349271,1.0,325.381458333,1.0,14.4826219792,1.0,36.3688902083,1.0,407.084,1.0,393.425,1.0,19.138,18.504,16.734,-9999,-9999,1.0,1.0,0.0,-9999,-9999,22.218,1.0,3.09915,1.0,40.2653,1.0,62.4283,60.4104,67.3365,1.83889,13.5282,1.0,20.9745,20.2965,22.6235,1.54193,-0.674405,0.791667,0.375819,-0.737528,-0.692434,-0.636013,0.791667,0.770833,0.791667,8.5991,8.30075,8.74412,8.9395,9.23511,8.90854,9.40873,9.65446,6.72109,6.86199,7.12444,7.31379,8.23581,8.20697,8.39886,8.44536,-9999,-9999
20080626,19.337,0.875,485.459,297.649,0.875,335.484,0.875,8.827,0.875,97.541,0.0,0.1,1.0,1.853,1.0,0.196785625,1.0,103.06603225,0.833333333333,376.08175,0.833333333333,16.3913948175,0.833333333333,44.79931,0.833333333333,401.165925,0.833333333333,379.805,1.0,20.38,19.393,16.588,-9999,-9999,0.875,0.875,0.0,-9999,-9999,24.557,0.875,3.30185,0.875,72.6498,1.0,112.638,108.997,121.494,2.20077,30.6296,1.0,47.4889,45.9539,51.2225,2.0199,-3.28454,0.875,0.345118,-3.47765,-3.32403,-3.19902,0.875,0.875,0.895833,8.24985,8.23639,8.28653,8.37452,11.5476,11.3879,11.5498,11.8086,6.79475,6.79475,7.13748,7.23918,11.3046,11.3046,11.5045,11.554,-9999,-9999
20080627,16.871,1.0,485.06,200.981,1.0,322.581,1.0,8.335,1.0,97.334,0.0,0.2,1.0,2.436,1.0,0.254698125,1.0,94.7093083333,1.0,362.405833333,1.0,15.9106697246,1.0,42.7895722917,1.0,385.235520833,1.0,393.64,1.0,17.798,18.047,16.653,-9999,-9999,1.0,1.0,0.0,-9999,-9999,22.991,1.0,-4.45424,1.0,56.2952,1.0,87.2814,84.4602,94.1717,1.99136,2.98412,1.0,4.62665,4.4771,4.99189,1.69041,-3.1127,0.6875,0.272682,-3.15719,-3.08731,-2.84136,0.708333,0.6875,0.916667,7.40842,7.45655,7.53938,7.60165,10.5211,10.3857,10.5211,10.6927,5.62543,5.84685,6.13895,6.27915,9.54719,9.54719,9.72533,9.96468,-9999,-9999
20080628,17.273,1.0,484.6,199.653,1.0,340.324,1.0,6.847,1.0,97.474,0.0,0.0,1.0,2.161,1.0,0.228257916667,1.0,107.995014583,1.0,367.056041667,1.0,16.79984765,1.0,41.4485179792,1.0,390.533375,1.0,388.728,1.0,17.251,17.177,16.718,-9999,-9999,1.0,1.0,0.0,-9999,-9999,21.779,1.0,-0.865482,1.0,46.2741,1.0,71.6101,69.0842,77.4083,1.83079,18.8214,1.0,29.1265,28.0991,31.4848,1.58318,-3.1181,0.729167,0.267317,-3.22519,-3.1181,-2.83777,0.6875,0.729167,0.791667,7.60288,7.63073,7.72237,7.80543,10.7504,10.5589,10.793,10.9307,4.95197,5.20306,5.40238,5.47548,9.27756,9.20445,9.32025,9.39,-9999,-9999
20080629,20.985,1.0,484.078,313.224,1.0,336.568,1.0,12.643,1.0,97.43,0.0,0.0,1.0,1.824,1.0,0.194990625,1.0,172.411034188,1.0,568.393333333,1.0,24.4754148958,1.0,65.63136875,1.0,411.7493125,1.0,387.084,1.0,19.41,18.354,16.852,-9999,-9999,1.0,1.0,0.0,-9999,-9999,20.619,1.0,5.22983,1.0,74.8257,1.0,116.012,111.71,125.17,2.16402,33.206,1.0,51.4834,49.5744,55.5477,1.75583,-2.74756,0.8125,0.240108,-2.74756,-2.67899,-2.43399,0.8125,0.9375,0.833333,8.89472,8.8817,9.01242,9.13092,11.5546,11.2552,11.7238,11.8711,5.39182,5.59388,5.92581,6.02532,9.74226,9.71297,9.9601,9.98964,-9999,-9999
20080630,17.929,1.0,483.495,266.955,1.0,328.962,1.0,8.582,1.0,97.531,0.0,0.0,1.0,1.98,1.0,0.20337,1.0,142.856735,1.0,480.948333333,1.0,20.5687150375,1.0,56.5152616667,1.0,396.544479167,1.0,390.074,1.0,18.877,18.325,16.643,-9999,-9999,1.0,1.0,0.0,-9999,-9999,19.535,1.0,0.84231,1.0,59.2308,1.0,91.6609,88.4277,99.0529,1.82658,35.8936,1.0,55.546,53.5867,60.0255,1.82517,-3.5241,0.895833,0.258689,-3.5241,-3.42827,-3.27779,0.895833,0.6875,1.0,7.93639,7.97578,8.04025,8.13119,11.5069,11.3676,11.415,11.534,4.34558,4.89999,5.43718,5.67463,9.73215,9.61666,9.99169,10.1441,-9999,-9999
20080701,19.139,1.0,482.851,338.996,1.0,322.072,1.0,12.695,1.0,97.626,0.0,0.0,1.0,1.085,1.0,0.111487291667,1.0,182.720371458,1.0,615.654583333,1.0,27.3376008979,1.0,71.2796258333,1.0,407.067354167,1.0,395.522,1.0,19.708,18.663,16.918,-9999,-9999,1.0,1.0,0.0,-9999,-9999,18.825,1.0,5.37618,1.0,76.2311,1.0,117.969,113.808,127.521,2.30488,43.4013,1.0,67.1644,64.7953,72.6026,1.86915,-2.91468,0.8125,0.236581,-3.04184,-2.93048,-2.73622,0.833333,0.8125,0.833333,8.45843,8.46604,8.56502,8.65271,11.4219,11.1147,11.5322,11.6474,4.51605,4.56685,6.1493,6.51022,8.71938,9.00059,9.90516,10.2608,-9999,-9999
20080702,21.611,0.375,482.148,306.053,0.375,338.857,0.375,14.535,0.375,97.153,0.0,0.0,1.0,1.211,1.0,0.127639375,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,403.862,1.0,20.052,18.892,16.689,-9999,-9999,0.375,0.375,0.0,-9999,-9999,18.635,0.354167,6.45477,0.375,79.2909,1.0,122.704,118.376,132.639,2.31184,30.417,1.0,47.0709,45.4106,50.8822,1.82839,-1.9892,0.770833,0.230931,-2.16298,-2.07839,-1.99611,0.708333,0.770833,0.770833,9.34418,9.29551,9.44781,9.53391,11.3654,11.2771,11.5331,11.6897,4.94537,4.94537,7.36788,7.83097,7.148,8.5604,10.0488,10.515,-9999,-9999
20080703,23.654,0.0,481.383,262.585,0.0,371.29,0.0,15.865,0.0,96.696,0.0,0.0,1.0,1.706,1.0,0.190600625,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,402.478,1.0,20.053,18.9,16.85,-9999,-9999,0.0,0.0,0.0,-9999,-9999,18.577,0.0,6.39958,0.0,69.0762,1.0,106.897,103.126,115.552,1.97036,12.4591,1.0,19.2807,18.6006,20.8419,1.46049,-1.54619,0.770833,0.230267,-1.86399,-1.81516,-1.60442,0.791667,0.645833,0.770833,10.0976,9.98115,10.1969,10.2785,11.9616,11.7612,11.8551,11.9616,5.33261,5.61464,8.17759,9.07695,5.90607,8.10454,9.82943,10.4036,-9999,-9999
20080704,16.904,0.0,480.56,129.502,0.0,368.909,0.0,3.879,0.0,96.864,0.0,22.4,1.0,3.011,1.0,0.307724375,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,398.736,1.0,20.053,18.9,16.734,-9999,-9999,0.0,0.0,0.0,-9999,-9999,18.577,0.0,6.39958,0.0,29.1283,1.0,48.7118,43.4866,49.9709,1.21324,8.68669,1.0,14.5269,12.9687,14.9024,1.44867,1.55875,1.0,0.222896,0.979278,1.48607,1.48607,0.875,1.0,1.0,7.7792,7.8751,7.90717,7.94485,6.22045,6.35103,6.45615,6.9204,3.762,3.93345,6.6429,7.00608,4.48511,5.98105,7.19896,7.75017,-9999,-9999
20080705,15.979,0.0,479.677,200.142,0.0,343.163,0.0,6.274,0.0,97.137,0.0,0.0,1.0,2.257,1.0,0.23181125,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,403.522,1.0,19.171,18.478,16.672,-9999,-9999,0.0,0.0,0.0,-9999,-9999,21.018,0.0,3.82414,0.0,41.5817,1.0,64.3485,61.7777,71.3353,1.41562,27.7565,1.0,42.9537,41.2376,47.6175,1.53232,-1.32581,0.833333,0.228744,-1.59319,-1.44694,-1.35425,0.770833,0.833333,0.833333,7.53276,7.62538,7.67027,7.70984,8.85857,9.005,9.09599,9.21857,3.58573,3.90831,6.4788,7.10964,7.17949,8.49875,10.3471,10.884,-9999,-9999
20080706,18.889,0.0,478.734,246.907,0.0,352.806,0.0,9.56,0.0,96.734,0.0,8.3,1.0,1.27,1.0,0.156512916667,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,403.097,1.0,18.931,18.364,16.85,-9999,-9999,0.0,0.0,0.0,-9999,-9999,23.247,0.0,2.56938,0.0,72.1814,1.0,111.702,107.239,124.236,1.67626,15.0558,1.0,23.2991,22.3682,25.9134,1.3737,-2.17572,0.666667,0.235303,-2.87945,-2.34173,-2.17933,0.583333,0.708333,0.666667,8.62397,8.66254,8.7223,8.77187,10.7997,10.8093,11.0448,11.6254,4.2588,5.18325,7.79353,8.29686,7.78148,9.4882,10.9579,11.4682,-9999,-9999
20080707,17.298,0.0,477.734,201.158,0.0,350.508,0.0,5.909,0.0,96.495,0.0,0.2,1.0,1.962,0.979167,0.221052765957,0.979166666667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,378.316,1.0,18.076,17.739,16.734,-9999,-9999,0.0,0.0,0.0,-9999,-9999,26.144,0.0,2.37675,0.0,55.9727,1.0,85.1083,83.1583,96.338,1.47879,5.16926,1.0,7.86002,7.67993,8.89712,1.46149,-0.289211,1.0,0.224651,-2.33664,-0.542867,-0.346282,0.6875,0.979167,1.0,8.0916,8.15636,8.21646,8.24614,8.38082,8.48609,8.70501,10.5886,3.86916,4.52367,7.45516,8.13898,8.49437,9.18452,11.1409,11.528,-9999,-9999
20080708,15.443,0.0,476.675,233.106,0.0,327.372,0.0,5.183,0.0,96.734,0.0,1.8,1.0,2.881,1.0,0.33104125,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,362.14,1.0,18.445,17.819,16.63,-9999,-9999,0.0,0.0,0.0,-9999,-9999,27.469,0.0,4.64111,0.0,77.4183,1.0,117.717,115.02,133.249,1.762,22.7955,1.0,34.6613,33.8672,39.2348,1.89443,-2.10043,1.0,0.232738,-2.10043,-2.09194,-1.92118,1.0,1.0,0.916667,7.50505,7.58186,7.63242,7.67733,9.60548,9.53238,9.61538,9.72385,3.48383,4.04609,7.44742,7.8163,10.2933,10.5574,12.6528,12.9332,-9999,-9999
20080709,14.75,0.0625,475.559,212.581,0.0833333,332.67,0.0625,5.682,0.0625,97.078,0.0,1.9,1.0,2.52,1.0,0.269121458333,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,369.54,1.0,18.401,17.792,16.629,-9999,-9999,0.0625,0.0625,0.0625,-9999,-9999,27.523,0.0625,4.4552,0.0625,60.4693,1.0,101.505,91.0049,104.077,1.47354,28.4366,1.0,47.7345,42.7965,48.9439,1.6606,-1.56564,0.875,0.225662,-1.71273,-1.57371,-1.51736,0.895833,0.875,0.875,7.32658,7.41309,7.45166,7.49435,8.90029,8.91431,8.99382,9.13094,4.23633,4.83822,7.53792,7.78536,10.4054,10.4461,12.251,12.4283,-9999,-9999
20080710,18.14,0.770833,474.384,150.331,0.791667,358.26,0.770833,5.644,0.770833,97.119,0.0,1.6,1.0,1.726,1.0,0.178762291667,1.0,115.962562857,0.583333333333,373.115,0.583333333333,17.5022065045,0.583333333333,42.8518214286,0.583333333333,411.85425,0.583333333333,373.313,1.0,18.444,17.834,16.625,-9999,-9999,0.770833,0.770833,0.770833,-9999,-9999,27.613,0.770833,4.13195,0.770833,37.6682,1.0,63.2309,57.2757,64.833,1.38102,4.69051,1.0,7.87362,7.13206,8.07311,1.39015,-1.03106,0.979167,0.226054,-1.08284,-1.01112,-0.938896,0.9375,0.979167,1.0,8.5846,8.5876,8.70168,8.71787,9.50914,9.53616,9.65218,9.78339,7.24467,7.61423,8.96175,9.09429,9.64316,9.62399,10.4739,10.554,-9999,-9999
20080711,22.237,1.0,473.155,213.124,1.0,369.868,1.0,10.271,1.0,96.765,0.0,3.4,1.0,2.141,0.979167,0.229171914894,0.979166666667,120.571567,1.0,386.841666667,1.0,17.5120616354,1.0,43.9349695833,1.0,418.485375,1.0,371.071,0.979167,19.816,18.771,16.713,-9999,-9999,1.0,1.0,1.0,-9999,-9999,27.015,1.0,6.4251,1.0,68.8129,0.958333,113.414,104.632,118.052,1.56031,-2.78665,1.0,-4.5928,-4.78062,-4.23719,1.69537,-0.854221,0.916667,0.246949,-0.99677,-0.844397,-0.573223,0.9375,0.916667,0.916667,10.1372,10.0946,10.1539,10.2109,10.9866,10.5586,11.0404,11.2243,9.6637,9.6637,10.1164,10.2596,10.6142,10.598,10.698,10.8096,-9999,-9999
20080712,17.804,1.0,471.869,79.275,1.0,354.194,1.0,5.132,1.0,96.756,0.0,0.5,1.0,1.675,1.0,0.17524375,1.0,27.6737222917,1.0,153.522083333,1.0,7.06462975625,1.0,15.0154654167,1.0,390.779145833,1.0,387.379,1.0,18.195,18.272,17.101,-9999,-9999,1.0,1.0,1.0,-9999,-9999,26.705,1.0,-2.38729,1.0,27.4168,1.0,45.1869,41.6881,47.0348,1.45799,-7.18317,1.0,-11.2377,-12.323,-10.9222,1.46056,1.44941,0.958333,0.241959,1.40036,1.46969,1.48906,0.958333,0.958333,0.958333,8.40306,8.40306,8.43808,8.45914,6.93214,6.93382,6.98002,7.0276,6.9239,7.80814,8.02984,8.28139,6.27329,6.13479,6.27257,6.40237,-9999,-9999
20080713,13.64,1.0,470.527,62.494,1.0,351.938,1.0,1.18,1.0,96.984,0.0,10.8,1.0,0.867,1.0,0.0996422916667,1.0,26.7708260417,1.0,120.322916667,1.0,5.47076524521,1.0,12.0957960417,1.0,375.564541667,1.0,414.128,1.0,16.308,16.721,16.712,-9999,-9999,1.0,1.0,1.0,-9999,-9999,29.436,1.0,-5.1095,1.0,7.38345,1.0,11.551,11.1895,12.6666,0.845712,4.60418,1.0,7.203,6.97757,7.89867,1.17569,2.21941,0.770833,0.199421,2.21241,2.24304,2.37397,0.791667,0.791667,0.770833,6.85721,6.8623,6.91461,6.95122,4.6538,4.44771,4.60212,4.684,5.28703,5.9667,6.34928,6.6004,5.08808,4.92447,5.05303,5.19699,-9999,-9999
20080714,17.348,1.0,469.13,221.459,1.0,337.69,1.0,7.043,1.0,97.557,0.0,0.1,1.0,1.85,1.0,0.190916041667,1.0,120.761933542,1.0,374.695625,1.0,17.6508865167,1.0,46.5558416667,1.0,391.831291667,1.0,386.15,1.0,17.518,17.079,16.29,-9999,-9999,1.0,1.0,1.0,-9999,-9999,30.56,1.0,0.792908,1.0,55.8883,1.0,92.112,84.98,95.8789,1.77606,23.0111,1.0,37.9256,34.9891,39.4765,1.60055,-2.2351,0.979167,0.237477,-2.28447,-2.20773,-2.18294,1.0,1.0,0.979167,8.04332,7.95876,8.03619,8.0627,10.2208,10.2128,10.2611,10.285,6.88216,7.0031,7.14115,7.45454,9.99432,9.87966,9.95855,10.1803,-9999,-9999
20080715,18.296,1.0,467.678,277.683,1.0,339.711,1.0,8.35,1.0,98.003,0.0,0.0,1.0,2.251,1.0,0.243857916667,1.0,161.164055833,1.0,480.254375,1.0,21.7325372283,1.0,56.7267458333,1.0,399.503520833,1.0,391.046,1.0,18.386,17.791,16.403,-9999,-9999,1.0,1.0,1.0,-9999,-9999,28.823,1.0,2.20885,1.0,73.3889,1.0,120.955,111.59,125.902,2.37733,32.2307,1.0,53.1209,49.0078,55.2932,1.87894,-3.02848,1.0,0.246004,-3.01407,-2.98187,-2.97373,1.0,1.0,1.0,8.30662,8.15959,8.29942,8.36021,11.328,11.1378,11.3089,11.352,7.44959,7.33244,7.44959,7.66823,10.6427,10.566,10.6887,10.7748,-9999,-9999
20080716,19.134,1.0,466.174,153.96,1.0,376.546,1.0,7.385,1.0,97.461,0.0,2.7,1.0,2.051,1.0,0.226931666667,1.0,95.194332125,1.0,274.28,1.0,12.9862919269,1.0,32.0558317292,1.0,403.25625,1.0,389.868,1.0,18.595,18.181,16.706,-9999,-9999,1.0,1.0,1.0,-9999,-9999,27.433,1.0,1.80114,1.0,46.0564,1.0,75.9076,69.7979,79.0118,1.46629,9.58018,1.0,15.7895,14.5186,16.4352,1.59657,-0.849713,1.0,0.226589,-0.888625,-0.848814,-0.828212,1.0,1.0,1.0,8.50982,8.32259,8.49954,8.57053,9.35665,9.14787,9.35946,9.45818,7.83707,7.79627,7.85871,7.91426,8.33864,8.32643,8.36972,8.40827,-9999,-9999
20080717,15.985,1.0,464.615,154.315,1.0,352.915,1.0,5.608,1.0,97.131,0.0,0.0,1.0,1.534,1.0,0.168586041667,1.0,88.1764178125,1.0,268.335625,1.0,12.7901357979,1.0,31.8953214583,1.0,387.157541667,1.0,385.396,1.0,17.819,17.752,16.752,-9999,-9999,1.0,1.0,1.0,-9999,-9999,26.876,1.0,-1.72798,1.0,37.6014,1.0,58.8255,56.5893,64.5069,1.42625,16.9474,1.0,26.5134,25.5055,29.0741,1.66028,-1.15517,1.0,0.224851,-1.20803,-1.18349,-1.174,1.0,1.0,1.0,7.36298,7.29641,7.36595,7.40271,8.5255,8.49219,8.55113,8.62529,6.85929,6.827,6.87221,6.99557,8.3631,8.36415,8.37505,8.41827,-9999,-9999
