TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,SW_OUT,SW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_1_QC,TS_F_MDS_2_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20020401,15.332,1.0,375.999,297.783,1.0,243.89,0.0,15.103,1.0,84.674,1.0,0.0,1.0,1.908,1.0,0.18525,1.0,103.135875,1.0,67.325,1.0,378.181,0.0,-9999,34.609,-9999,0.0,-9999,3.964,-9999,0.0,5.63833,1.0,7.88158,1.0,10.1773,9.7199,10.8847,0.437003,66.7226,1.0,86.157,82.2851,92.1456,3.2632,-0.0517415,0.916667,0.0496543,-0.075814,-0.0625703,-0.0461568,0.708333,0.791667,0.958333,0.115294,0.118205,0.125539,0.151938,0.159355,0.167834,0.183702,0.218422,0.0186115,0.0253574,0.0798526,0.109536,0.117374,0.116442,0.168875,0.18013,-9999,-9999
20020402,16.472,1.0,378.565,294.008,1.0,248.485,0.0,16.294,1.0,84.575,1.0,0.0,1.0,1.852,1.0,0.190083333333,1.0,103.641666667,1.0,66.1083333333,1.0,377.999,0.0,-9999,34.709,-9999,0.0,-9999,3.982,-9999,0.0,5.67479,1.0,7.97421,1.0,10.337,10.0504,11.0126,0.361058,62.9636,1.0,81.62,79.3567,86.9543,3.30984,-0.0498457,0.916667,0.0505352,-0.0547983,-0.0493992,-0.045475,0.916667,0.958333,0.958333,0.135723,0.138508,0.146977,0.171747,0.18266,0.188268,0.19245,0.221305,0.0349792,0.0358,0.124128,0.215458,0.140943,0.136429,0.223748,0.243826,-9999,-9999
20020403,17.492,1.0,381.109,281.842,1.0,264.19,0.0,17.062,1.0,84.662,1.0,0.0,1.0,2.595,1.0,0.231666666667,1.0,96.9154166667,1.0,63.4833333333,1.0,377.512,0.0,-9999,34.333,-9999,0.0,-9999,4.003,-9999,0.0,5.90396,1.0,8.72987,1.0,11.3166,11.0028,12.0562,0.351891,62.0028,1.0,80.3746,78.1458,85.6275,3.08206,-0.0311577,1.0,0.0510016,-0.0537585,-0.0495463,-0.0383924,1.0,0.875,1.0,0.152976,0.155919,0.162235,0.187317,0.185534,0.196208,0.202772,0.240601,0.059549,0.059549,0.146142,0.25884,0.163452,0.155017,0.240405,0.26852,-9999,-9999
20020404,17.323,1.0,383.631,299.492,1.0,255.436,0.0,16.261,1.0,85.048,1.0,0.0,1.0,1.874,1.0,0.189916666667,1.0,111.603958333,1.0,67.725,1.0,377.582,0.166667,-9999,34.609,-9999,0.0,-9999,3.964,-9999,0.0,7.58708,1.0,8.80308,1.0,11.4115,11.095,12.1573,0.450841,61.428,1.0,79.6295,77.4213,84.8336,3.27171,-0.0759852,1.0,0.0501626,-0.0895578,-0.0658039,-0.0561774,0.958333,1.0,1.0,0.160017,0.159253,0.170196,0.190001,0.218362,0.215529,0.229708,0.279374,0.0813666,0.0813666,0.138438,0.210837,0.207599,0.193533,0.268467,0.27644,-9999,-9999
20020405,17.498,1.0,386.133,281.542,1.0,261.944,0.0,17.231,1.0,84.874,1.0,0.0,1.0,2.221,1.0,0.239916666667,1.0,94.9804166667,1.0,63.55,1.0,377.751,0.541667,-9999,34.709,-9999,0.0,-9999,3.982,-9999,0.0,5.31396,1.0,9.73876,1.0,12.6244,12.1939,13.4495,0.400835,58.9804,1.0,76.4567,73.8493,81.4535,3.32886,-0.143393,0.958333,0.051354,-0.14361,-0.13817,-0.131399,0.958333,0.958333,0.958333,0.172092,0.170167,0.184871,0.198733,0.303989,0.301074,0.320264,0.339665,0.0928279,0.0928279,0.146753,0.177881,0.220532,0.203466,0.255489,0.276807,-9999,-9999
20020406,15.839,1.0,388.612,227.25,1.0,266.267,0.0,13.353,1.0,84.196,1.0,0.0,1.0,3.728,1.0,0.287791666667,1.0,47.2712916667,1.0,52.0416666667,1.0,377.812,0.833333,-9999,34.333,-9999,0.0,-9999,4.003,-9999,0.0,3.05854,1.0,6.068,1.0,7.91767,7.59774,8.98711,0.539255,49.2,1.0,64.1973,61.6033,72.8684,2.94936,-0.0496078,1.0,0.051873,-0.0493551,-0.0478436,-0.0423516,1.0,1.0,1.0,0.163108,0.156803,0.169828,0.177409,0.207829,0.200842,0.214379,0.225094,0.0743626,0.0743626,0.122315,0.145216,0.202269,0.181436,0.22715,0.237239,-9999,-9999
20020407,14.52,1.0,391.069,275.65,1.0,263.804,0.0,11.141,1.0,84.094,1.0,0.0,1.0,2.949,1.0,0.267958333333,1.0,100.438541667,1.0,62.1083333333,1.0,377.92,0.833333,-9999,34.609,-9999,0.0,-9999,3.964,-9999,0.0,3.88667,1.0,8.50863,1.0,11.1196,10.6536,12.629,1.26188,69.7825,1.0,91.1963,87.3746,103.575,3.95301,-0.242967,0.958333,0.0533069,-0.240415,-0.238795,-0.230434,1.0,1.0,1.0,0.158166,0.144439,0.154546,0.163822,0.386831,0.380115,0.394049,0.402261,0.0536505,0.0657203,0.104457,0.116278,0.243739,0.224711,0.2624,0.28958,-9999,-9999
20020408,13.99,1.0,393.501,238.475,1.0,251.128,0.0,12.158,1.0,84.772,1.0,0.0,1.0,1.643,1.0,0.204458333333,1.0,81.6410416667,1.0,55.25,1.0,378.047,0.833333,-9999,34.709,-9999,0.0,-9999,3.982,-9999,0.0,1.34187,1.0,6.14963,1.0,8.02418,7.58397,9.108,0.404123,47.7662,1.0,62.3265,58.9072,70.7449,3.41194,-0.128742,0.958333,0.05064,-0.150367,-0.137258,-0.132898,0.875,1.0,1.0,0.15819,0.140228,0.154469,0.16303,0.284008,0.275496,0.288292,0.313398,0.0310739,0.0524818,0.0868837,0.107451,0.216964,0.203032,0.23727,0.288935,-9999,-9999
20020409,17.381,1.0,395.91,266.45,1.0,274.883,0.0,15.588,1.0,85.277,0.375,0.0,1.0,2.35,1.0,-9999,0.0,-9999,0.0,61.4416666667,1.0,378.097,0.833333,-9999,34.814,-9999,0.0,-9999,3.995,-9999,0.0,6.11999,1.0,11.2637,1.0,14.6972,13.8909,16.6823,0.528533,55.7374,1.0,72.7275,68.7377,82.5508,3.22718,-0.119426,1.0,0.0506821,-0.126332,-0.115231,-0.093288,1.0,0.75,1.0,0.199093,0.180947,0.198119,0.206362,0.303935,0.274235,0.303935,0.328299,0.029807,0.0613137,0.091594,0.120148,0.245446,0.226819,0.266552,0.324566,-9999,-9999
20020410,17.043,1.0,398.294,165.45,1.0,299.962,0.0,13.368,1.0,85.079,0.583333,2.2,1.0,2.863,1.0,-9999,0.0,64.3907857143,0.583333333333,39.1083333333,1.0,377.888,0.833333,-9999,34.81,-9999,0.0,-9999,3.999,-9999,0.0,6.30389,0.958333,7.20268,0.958333,9.26766,8.88264,10.6676,0.667089,37.5835,0.958333,48.3585,46.3495,55.6637,2.96228,-0.0772977,0.916667,0.050874,-0.0877179,-0.0817626,-0.0809024,0.916667,0.875,0.916667,0.202064,0.179528,0.20111,0.208911,0.266626,0.268426,0.281685,0.289814,0.0280611,0.0587017,0.0891129,0.118532,0.159156,0.149424,0.174834,0.224615,-9999,-9999
20020411,13.55,1.0,400.654,281.842,1.0,266.832,0.0,8.498,1.0,85.266,0.916667,0.0,1.0,1.455,1.0,-9999,0.0,97.462,0.916666666667,57.425,1.0,377.779,1.0,-9999,34.581,-9999,0.0,-9999,3.985,-9999,0.0,3.43377,0.958333,21.9254,0.958333,27.6622,27.0393,32.4729,0.707887,71.86,0.958333,90.6625,88.6208,106.429,3.881,-0.117738,0.958333,0.0503564,-0.127848,-0.122533,-0.120963,0.958333,1.0,0.958333,0.175157,0.148802,0.174479,0.176795,0.283273,0.277289,0.296246,0.298269,0.0211533,0.0468724,0.0750136,0.102638,0.274986,0.245879,0.290505,0.347847,-9999,-9999
20020412,12.721,1.0,402.988,115.533,1.0,296.112,0.0,6.203,1.0,85.319,1.0,0.1,1.0,1.507,1.0,0.163875,1.0,38.3252916667,1.0,24.825,1.0,378.431,1.0,-9999,33.885,-9999,0.0,-9999,3.967,-9999,0.0,-3.5245,1.0,17.9992,1.0,22.7087,22.1973,26.807,1.11414,15.4245,1.0,19.4604,19.0222,22.9724,2.53585,-0.0638964,0.958333,0.0501982,-0.0845641,-0.0747212,-0.0629544,1.0,1.0,0.958333,0.170531,0.142616,0.167411,0.170346,0.220631,0.224943,0.233099,0.245252,0.0186167,0.0418708,0.0727393,0.100217,0.12367,0.11326,0.132098,0.184233,-9999,-9999
20020413,14.43,1.0,405.296,311.908,1.0,264.114,0.0,10.312,1.0,85.444,1.0,0.0,1.0,1.627,1.0,0.179166666667,1.0,141.707916667,1.0,67.7583333333,1.0,378.155,1.0,-9999,34.027,-9999,0.0,-9999,3.948,-9999,0.0,6.32838,1.0,16.2299,1.0,20.3215,19.9415,24.1719,1.61665,72.1509,1.0,90.3401,88.651,107.458,4.26461,-0.150506,0.833333,0.0521033,-0.158579,-0.1542,-0.151967,1.0,1.0,0.958333,0.199203,0.170223,0.198261,0.203283,0.341403,0.335223,0.343076,0.357045,0.0228104,0.0512665,0.0775182,0.103712,0.31767,0.274028,0.326653,0.377503,-9999,-9999
20020414,19.593,1.0,407.578,250.325,1.0,272.122,0.0,19.214,1.0,84.842,0.0416667,0.0,1.0,2.731,1.0,-9999,0.0,-9999,0.0,55.6416666667,1.0,377.854,0.958333,-9999,32.321,-9999,0.0,-9999,3.978,-9999,0.0,13.3114,0.583333,10.9094,0.625,13.7638,13.4539,16.2478,0.404673,53.0631,0.583333,66.9473,65.4396,79.0292,3.23036,-0.0802728,0.458333,0.0483037,-0.0992831,-0.084333,-0.082258,0.5,0.5,0.458333,0.269383,0.25275,0.26841,0.279298,0.331224,0.337901,0.350331,0.369182,0.0337155,0.0690474,0.104942,0.116641,0.266573,0.23074,0.27454,0.327112,-9999,-9999
20020415,19.929,1.0,409.834,232.425,1.0,278.166,0.0,18.409,1.0,83.858,0.0,0.0,1.0,6.764,1.0,-9999,-9999,-9999,-9999,53.2916666667,1.0,377.686,0.916667,-9999,32.695,-9999,0.0,-9999,3.956,-9999,0.0,12.0975,0.75,12.4377,0.75,15.692,15.5732,18.5239,0.415413,39.7913,0.75,50.2029,49.8227,59.2629,3.17059,-0.0732754,0.625,0.0478206,-0.0738681,-0.0618279,-0.0480026,0.625,0.666667,0.666667,0.280723,0.263858,0.278067,0.28987,0.312508,0.314359,0.340752,0.354691,0.0333722,0.0679182,0.10574,0.115976,0.255027,0.218181,0.26015,0.309739,-9999,-9999
20020416,12.398,1.0,412.062,285.65,1.0,249.542,0.0,10.945,1.0,84.378,0.0,0.0,1.0,4.08,1.0,-9999,0.0,-9999,0.0,65.8,1.0,378.035,1.0,-9999,35.03,-9999,0.0,-9999,3.858,-9999,0.0,0.253953,0.833333,12.7217,0.791667,16.0261,-9999,-9999,0.907326,65.3887,0.791667,82.373,-9999,-9999,3.32218,-0.201356,0.791667,0.0493628,-0.201009,-0.192245,-0.169692,0.875,0.833333,0.791667,0.190711,0.162447,0.188061,0.19248,0.38388,0.331573,0.372102,0.387424,0.0177946,0.0418791,0.0678392,0.0948184,0.3178,0.267747,0.321113,0.37286,-9999,-9999
20020417,15.075,1.0,414.264,304.3,1.0,252.966,0.0,12.785,1.0,84.33,0.625,0.0,1.0,6.468,1.0,0.585133333333,0.625,71.8806666667,0.625,71.0666666667,1.0,377.934,1.0,-9999,34.599,-9999,0.0,-9999,3.956,-9999,0.0,3.00072,1.0,15.6181,1.0,19.6673,-9999,-9999,1.00359,85.1794,1.0,107.263,-9999,-9999,3.85958,-0.308447,0.958333,0.0502091,-0.328074,-0.310161,-0.304984,1.0,0.958333,0.958333,0.219557,0.213806,0.224692,0.229928,0.523253,0.521069,0.529364,0.557165,0.022743,0.051895,0.079571,0.104555,0.342535,0.284175,0.342535,0.389457,-9999,-9999
20020418,13.728,1.0,416.436,316.508,1.0,237.023,0.0,12.842,1.0,84.402,1.0,0.0,1.0,3.723,1.0,0.348541666667,1.0,110.511958333,1.0,74.575,1.0,378.218,0.958333,-9999,34.117,-9999,0.0,-9999,3.907,-9999,0.0,3.75325,1.0,11.9413,1.0,15.0278,-9999,-9999,0.659984,72.6767,1.0,91.4614,-9999,-9999,4.35784,-0.262903,0.875,0.0518714,-0.268121,-0.266857,-0.252124,0.875,0.916667,0.958333,0.201055,0.202568,0.204489,0.20661,0.46781,0.458576,0.468021,0.469726,0.020545,0.0474044,0.0735221,0.102449,0.36246,0.297448,0.36246,0.403982,-9999,-9999
20020419,14.211,1.0,418.581,318.725,1.0,235.069,0.0,13.759,1.0,84.395,0.125,0.0,1.0,3.039,1.0,-9999,0.0,-9999,0.0,74.9083333333,1.0,378.03,0.958333,-9999,34.856,-9999,0.0,-9999,3.918,-9999,0.0,3.92773,1.0,13.9511,0.958333,17.6015,-9999,-9999,1.27257,70.1946,0.958333,88.5613,-9999,-9999,4.68018,-0.273875,0.875,0.0605742,-0.266407,-0.255193,-0.246773,0.875,0.833333,0.958333,0.204124,0.204196,0.204515,0.204954,0.478804,0.451304,0.460223,0.471444,0.0206694,0.0482266,0.074647,0.102849,0.372794,0.302952,0.372794,0.410342,-9999,-9999
20020420,8.188,1.0,420.696,227.417,1.0,236.705,0.0,6.992,1.0,84.441,0.375,0.0,1.0,4.252,1.0,-9999,0.0,-9999,0.0,54.6666666667,1.0,378.324,0.75,-9999,34.39,-9999,0.0,-9999,3.914,-9999,0.0,-1.72269,0.958333,10.3996,0.708333,13.1207,-9999,-9999,1.16612,64.5855,0.708333,81.4846,-9999,-9999,4.22088,-0.233178,0.75,0.0614268,-0.253835,-0.242276,-0.233178,0.666667,0.708333,0.75,0.136548,0.124058,0.131589,0.13503,0.372984,0.364045,0.372984,0.38492,0.0117067,0.0286092,0.0475392,0.0615017,0.294747,0.24208,0.294747,0.344895,-9999,-9999
20020421,8.67,1.0,422.784,323.833,1.0,223.814,0.0,8.214,1.0,85.203,0.0,0.0,1.0,1.878,1.0,-9999,0.0,-9999,0.0,75.7916666667,1.0,377.96,0.708333,-9999,34.242,-9999,0.0,-9999,3.902,-9999,0.0,0.24053,0.75,10.1472,0.666667,13.6534,-9999,-9999,1.03555,77.3845,0.666667,104.123,-9999,-9999,4.73689,-0.22076,0.75,0.058952,-0.229618,-0.22076,-0.166069,0.75,0.75,0.666667,0.142169,0.133113,0.13817,0.141256,0.363828,0.302087,0.3635,0.368974,0.0129355,0.0316029,0.0511369,0.0634862,0.392876,0.313242,0.389726,0.421263,-9999,-9999
20020422,13.353,1.0,424.842,330.217,1.0,239.835,0.0,13.163,1.0,85.29,0.0,0.0,1.0,2.027,1.0,-9999,-9999,-9999,-9999,77.2666666667,1.0,378.124,0.708333,-9999,34.179,-9999,0.0,-9999,3.881,-9999,0.0,4.26222,0.791667,14.8833,0.708333,20.0447,-9999,-9999,1.42716,83.179,0.708333,112.025,-9999,-9999,5.72785,-0.263105,0.666667,0.0553731,-0.269446,-0.26335,-0.259885,0.666667,0.666667,0.666667,0.189753,0.189759,0.190157,0.192329,0.454252,0.453052,0.454105,0.458744,0.0198168,0.0479043,0.0723981,0.0979811,0.407202,0.321791,0.399982,0.431138,-9999,-9999
20020423,17.45,1.0,426.871,299.4,1.0,258.894,0.0,17.937,1.0,85.122,0.0,0.0,1.0,2.612,1.0,-9999,0.0,-9999,0.0,70.7166666667,1.0,377.619,0.583333,-9999,34.237,-9999,0.0,-9999,3.881,-9999,0.0,5.14488,0.666667,12.096,0.583333,16.2981,-9999,-9999,1.25223,68.0217,0.625,91.6523,-9999,-9999,5.68457,-0.209505,0.625,0.0553731,-0.223695,-0.212976,-0.210327,0.583333,0.625,0.625,0.232447,0.233867,0.237226,0.247599,0.442,0.444235,0.450202,0.477373,0.0263991,0.0597111,0.0939951,0.10819,0.385131,0.303023,0.379342,0.409449,-9999,-9999
20020424,17.411,1.0,428.869,320.008,1.0,261.661,0.0,17.345,1.0,85.493,0.0,0.0,1.0,1.787,1.0,-9999,0.0,-9999,0.0,75.1000416667,1.0,377.607,0.5,-9999,34.353,-9999,0.0,-9999,3.939,-9999,0.0,7.29879,0.583333,13.6207,0.5,18.3423,-9999,-9999,1.29769,64.0862,0.5,86.3018,-9999,-9999,5.90213,-0.188585,0.541667,0.0552918,-0.188839,-0.187387,-0.187021,0.541667,0.541667,0.541667,0.226879,0.22806,0.230899,0.240773,0.411182,0.415049,0.418261,0.425118,0.0254736,0.058569,0.092278,0.107389,0.413493,0.322078,0.401502,0.431467,-9999,-9999
20020425,17.785,1.0,430.838,188.783,1.0,309.383,0.0,14.92,1.0,84.983,0.0,0.0,1.0,2.491,1.0,-9999,0.0,-9999,0.0,44.125,1.0,377.646,0.458333,-9999,33.572,-9999,0.0,-9999,3.971,-9999,0.0,6.21287,0.5,11.2334,0.458333,15.1191,-9999,-9999,1.31512,21.5695,0.458333,29.0305,-9999,-9999,6.07268,-0.140653,0.5,0.0587924,-0.141668,-0.140653,-0.136458,0.5,0.5,0.5,0.226992,0.228196,0.231974,0.240739,0.362298,0.366165,0.37172,0.378397,0.0256116,0.0603709,0.0937716,0.107928,0.286736,0.223148,0.284715,0.319528,-9999,-9999
20020426,17.79,1.0,432.775,241.183,1.0,292.299,0.0,14.409,1.0,84.203,0.0,0.5,1.0,4.493,1.0,-9999,0.0,-9999,0.0,52.1583333333,1.0,377.612,0.0,-9999,34.12,-9999,0.0,-9999,3.938,-9999,0.0,6.21283,0.0416667,12.2163,0.0,16.4329,-9999,-9999,1.64338,42.5047,0.0,57.1755,-9999,-9999,5.78695,-0.133644,0.0,0.0630604,-0.141366,-0.127651,-0.102953,0.0,0.0,0.0,0.223297,0.224423,0.229236,0.237459,0.349837,0.334681,0.348912,0.371294,0.025219,0.0607778,0.093412,0.107925,0.343566,0.265342,0.335863,0.362422,-9999,-9999
20020427,12.522,1.0,434.682,234.717,1.0,273.812,0.0,9.545,1.0,84.331,0.0,0.013,0.958333,4.465,1.0,-9999,0.0,-9999,0.0,54.375,1.0,377.955,0.0,-9999,34.654,-9999,0.0,-9999,3.905,-9999,0.0,-3.19259,0.0416667,10.4002,0.0,13.9759,-9999,-9999,1.3495,44.9439,0.0,60.3962,-9999,-9999,5.4681,-0.147656,0.0,0.083356,-0.142898,-0.137852,-0.123152,0.0,0.0,0.0,0.163813,0.161022,0.163233,0.165178,0.306427,0.284295,0.298214,0.306427,0.0167718,0.0420754,0.064028,0.0870746,0.34751,0.266779,0.338926,0.365604,-9999,-9999
20020428,14.929,1.0,436.558,334.7,1.0,253.978,0.0,13.038,1.0,85.175,0.0,0.0,1.0,2.615,1.0,-9999,0.0,-9999,0.0,78.45,1.0,377.696,0.0,-9999,34.042,-9999,0.0,-9999,3.912,-9999,0.0,3.95757,0.0,14.5281,0.0,19.5034,-9999,-9999,0.357103,77.4295,0.0,103.946,-9999,-9999,5.58732,-0.280359,0.0,-9999,-0.287496,-0.283571,-0.272979,0.0,0.0,0.0,0.187793,0.187849,0.188717,0.195204,0.475269,0.461385,0.472754,0.476758,0.0206562,0.0511142,0.078538,0.103602,0.461883,0.349367,0.43505,0.467691,-9999,-9999
20020429,19.067,1.0,438.402,335.933,1.0,261.753,0.0,19.144,1.0,84.982,0.0,0.0,1.0,2.877,1.0,-9999,-9999,-9999,-9999,79.2583333333,1.0,377.128,0.0,-9999,33.512,-9999,0.0,-9999,3.908,-9999,0.0,8.58664,0.0833333,10.9669,0.0,14.7079,-9999,-9999,0.332568,68.4289,0.0,91.7711,-9999,-9999,8.39871,-0.16063,0.0,-9999,-0.170948,-0.160756,-0.159791,0.0,0.0,0.0,0.228864,0.230557,0.237796,0.250329,0.387962,0.389863,0.402223,0.4127,0.0270881,0.0695909,0.0987913,0.110504,0.47255,0.355126,0.442485,0.475905,-9999,-9999
20020430,19.646,1.0,440.216,339.183,1.0,252.597,0.0,20.216,1.0,84.444,0.0,0.0,1.0,4.558,1.0,-9999,0.0,-9999,0.0,80.6333333333,1.0,377.166,0.0,-9999,33.127,-9999,0.0,-9999,3.921,-9999,0.0,8.40101,0.416667,10.6592,0.0,14.2808,-9999,-9999,0.34166,66.8259,0.0,89.5312,-9999,-9999,8.89151,-0.13429,0.0,-9999,-0.13101,-0.130005,-0.127936,0.0,0.0,0.0,0.230551,0.232301,0.240662,0.254184,0.359225,0.361319,0.366604,0.380786,0.027397,0.0698363,0.101626,0.113261,0.482612,0.360172,0.448385,0.481734,-9999,-9999
20020501,14.695,1.0,441.997,340.325,1.0,238.662,0.0,13.869,1.0,84.26,0.0,0.0,1.0,4.468,1.0,-9999,0.0,-9999,0.0,81.6583333333,1.0,377.687,0.0,-9999,35.035,-9999,0.0,-9999,3.926,-9999,0.0,2.29197,0.583333,16.0832,0.0,21.5261,-9999,-9999,0.360605,67.2678,0.0,90.0326,-9999,-9999,7.52948,-0.288929,0.0,-9999,-0.294059,-0.284778,-0.279543,0.0,0.0,0.0,0.174246,0.172626,0.174161,0.182231,0.458858,0.451371,0.458858,0.482118,0.019101,0.0496236,0.0720168,0.100605,0.490113,0.363426,0.452057,0.484381,-9999,-9999
20020502,12.162,1.0,443.746,284.142,1.0,265.5,0.0,10.729,1.0,84.555,0.0,0.0,1.0,2.142,1.0,-9999,0.0,-9999,0.0,69.1166666667,1.0,377.975,0.0,-9999,35.182,-9999,0.0,-9999,3.958,-9999,0.0,-0.675363,0.541667,10.6389,0.0,14.271,-9999,-9999,0.37206,65.9734,0.0,88.4966,-9999,-9999,5.67454,-0.290383,0.0,-9999,-0.295554,-0.289531,-0.282446,0.0,0.0,0.0,0.149897,0.146939,0.149382,0.154455,0.44224,0.426938,0.43709,0.447677,0.0162208,0.042118,0.0617148,0.0851901,0.441192,0.326289,0.410492,0.440453,-9999,-9999
20020503,15.128,1.0,445.463,336.067,1.0,264.828,0.0,13.615,1.0,84.916,0.0,0.0,1.0,2.026,1.0,-9999,0.0,-9999,0.0,80.225,1.0,377.543,0.0,-9999,34.438,-9999,0.0,-9999,3.925,-9999,0.0,4.52731,0.708333,10.2938,0.0,13.8387,-9999,-9999,1.12532,82.5916,0.0,111.034,-9999,-9999,24.5967,-0.306986,0.0,-9999,-0.316581,-0.313411,-0.308422,0.0,0.0,0.0,0.175118,0.174638,0.175736,0.185992,0.486494,0.483824,0.489211,0.502143,0.0199498,0.0556947,0.0772016,0.10199,0.506485,0.371382,0.463316,0.496303,-9999,-9999
20020504,17.857,1.0,447.148,335.208,1.0,265.191,0.0,16.401,1.0,85.141,0.0,0.0,1.0,2.018,1.0,-9999,0.0,-9999,0.0,79.9666666667,1.0,377.288,0.0,-9999,34.896,-9999,0.0,-9999,3.915,-9999,0.0,2.98326,0.708333,10.1963,0.0,13.6939,-9999,-9999,-9999,80.3607,0.0,107.927,-9999,-9999,-9999,-0.303837,0.0,-9999,-0.304128,-0.300238,-0.29456,0.0,0.0,0.0,0.197697,0.198687,0.202375,0.213265,0.505326,0.49363,0.505135,0.51021,0.0233184,0.0644613,0.0919663,0.103411,0.518603,0.378288,0.472735,0.506269,-9999,-9999
20020505,18.886,1.0,448.8,345.65,1.0,261.6,0.0,19.239,1.0,84.93,0.0,0.0,1.0,2.556,1.0,-9999,0.0,-9999,0.0,82.5666666667,1.0,377.088,0.0,-9999,33.532,-9999,0.0,-9999,3.938,-9999,0.0,5.4781,0.666667,8.60262,0.0,11.5536,-9999,-9999,-9999,85.3943,0.0,114.687,-9999,-9999,-9999,-0.262162,0.0,-9999,-0.272902,-0.26655,-0.259426,0.0,0.0,0.0,0.204849,0.206144,0.21194,0.22559,0.465291,0.473145,0.479616,0.495406,0.0246229,0.0685831,0.0991458,0.108598,0.53176,0.385297,0.480008,0.512073,-9999,-9999
20020506,20.231,1.0,450.419,344.342,1.0,272.786,0.0,21.18,1.0,84.826,0.25,0.0,1.0,2.643,1.0,-9999,-9999,-9999,-9999,82.1083333333,1.0,376.959,0.0,-9999,33.346,-9999,0.0,-9999,3.92,-9999,0.0,6.05261,0.666667,8.6989,0.0,11.7205,-9999,-9999,-9999,82.1998,0.0,110.752,-9999,-9999,-9999,-0.284747,0.0,-9999,-0.280413,-0.272364,-0.267073,0.0,0.0,0.0,0.214767,0.216502,0.224938,0.243034,0.485935,0.488294,0.497885,0.518469,0.0263035,0.0753131,0.107191,0.1121,0.539427,0.38878,0.484648,0.516532,-9999,-9999
20020507,20.723,1.0,452.005,343.592,1.0,268.399,0.0,21.238,1.0,84.232,0.875,0.0,1.0,4.097,1.0,-9999,0.0,70.4338095238,0.875,82.9166666667,1.0,376.819,0.0,-9999,33.404,-9999,0.0,-9999,3.907,-9999,0.0,5.00896,0.875,8.24009,0.0,11.138,-9999,-9999,1.23696,79.8699,0.0,107.959,-9999,-9999,16.9802,-0.156063,0.0,-9999,-0.156293,-0.152756,-0.150371,0.0,0.0,0.0,0.214684,0.216404,0.224331,0.241975,0.365369,0.366366,0.378229,0.401084,0.0263234,0.0760448,0.108678,0.11268,0.546944,0.392129,0.489008,0.520636,-9999,-9999
20020508,12.133,1.0,453.557,335.75,1.0,248.887,0.0,12.165,1.0,84.901,0.208333,0.0,1.0,3.465,1.0,-9999,0.0,-9999,0.0,80.55,1.0,377.734,0.0,-9999,35.298,-9999,0.0,-9999,3.914,-9999,0.0,4.4869,0.75,7.2213,0.0,9.80234,-9999,-9999,0.761712,86.8872,0.0,117.942,-9999,-9999,3.6756,-0.38948,0.0,0.146046,-0.399352,-0.393708,-0.388196,0.0,0.0,0.0,0.132949,0.128812,0.132239,0.13925,0.526943,0.522187,0.526458,0.53004,0.0151433,0.0421868,0.060038,0.0767844,0.541711,0.386355,0.481985,0.512807,-9999,-9999
20020509,14.369,1.0,455.076,361.033,1.0,239.467,0.0,15.601,1.0,84.994,0.0,0.0,1.0,2.424,1.0,-9999,0.0,-9999,0.0,87.1083333333,1.0,377.488,0.0,-9999,34.95,-9999,0.0,-9999,3.962,-9999,0.0,3.01621,0.625,7.71,0.0,10.5191,-9999,-9999,0.727993,99.0809,0.0,135.181,-9999,-9999,3.8713,-0.384121,0.0,0.0988736,-0.394503,-0.384121,-0.375458,0.0,0.0,0.0,0.152732,0.151013,0.153207,0.166922,0.546901,0.531743,0.538694,0.546901,0.018212,0.0553091,0.0765551,0.0871526,0.582503,0.413155,0.514229,0.544976,-9999,-9999
