TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20080208,-1.983,0.0,181.2,124.915,0.604167,217.727,0.0,2.941,0.0,79.686,0.0,0.0,0.0,0.398,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,99.7464,0.0,-9999,-9999,-9999,-9999,36.1875,0.0,-9999,-9999,-9999,-9999,-4.68012,0.0,-9999,-4.80992,-4.76272,-4.7104,0.0,0.0,0.0,2.43806,2.02735,2.12916,2.7228,7.32951,6.74451,6.80301,7.57641,2.03943,1.88017,2.06826,5.51371,5.03953,4.35502,5.03286,6.21823,-9999,0.0
20080209,-1.914,0.0,183.787,126.058,0.604167,225.163,0.0,2.837,0.0,79.563,0.0,0.0,0.0,0.22,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,95.9505,0.0,-9999,-9999,-9999,-9999,29.0368,0.0,-9999,-9999,-9999,-9999,-3.73328,0.0,-9999,-3.94691,-3.76414,-3.57422,0.0,0.0,0.0,2.44557,2.03418,2.13633,2.73264,6.2097,5.9075,6.09809,6.3667,2.04382,1.88423,2.07272,5.52559,5.07539,4.38827,5.06867,6.25994,-9999,0.0
20080210,-2.139,0.0,186.412,128.775,0.604167,225.1,0.0,2.606,0.0,79.409,0.0,0.0,0.0,0.308,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,97.6854,0.0,-9999,-9999,-9999,-9999,32.716,0.0,-9999,-9999,-9999,-9999,-4.23974,0.0,-9999,-4.41588,-4.2538,-4.07246,0.0,0.0,0.0,2.42196,2.0111,2.11214,2.6952,6.90238,6.26491,6.40711,7.04325,2.03164,1.873,2.06037,5.49267,5.15238,4.46192,5.14558,6.3471,-9999,0.0
20080211,-2.854,0.0,189.075,131.189,0.604167,221.498,0.0,2.219,0.0,79.382,0.0,0.0,0.0,0.45,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,99.7464,0.0,-9999,-9999,-9999,-9999,36.1875,0.0,-9999,-9999,-9999,-9999,-4.68012,0.0,-9999,-4.80992,-4.76272,-4.7104,0.0,0.0,0.0,2.3471,1.93618,2.03363,2.57238,7.23854,6.64303,6.70052,7.48593,1.99491,1.83914,2.02312,5.39336,5.22368,4.52921,5.2168,6.4288,-9999,0.0
20080212,-2.935,0.0,191.774,133.497,0.604167,219.606,0.0,2.312,0.0,79.339,0.0,0.0,0.0,0.47,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,95.9505,0.0,-9999,-9999,-9999,-9999,29.0368,0.0,-9999,-9999,-9999,-9999,-3.73328,0.0,-9999,-3.94691,-3.76414,-3.57422,0.0,0.0,0.0,2.33835,1.92896,2.02605,2.56381,6.10248,5.79807,5.99871,6.30881,1.98896,1.83365,2.01708,5.37727,5.28807,4.59099,5.28111,6.50153,-9999,0.0
20080213,-3.742,0.0,194.508,138.847,0.604167,214.92,0.0,2.377,0.0,79.505,0.0,0.0,0.0,0.364,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,97.6854,0.0,-9999,-9999,-9999,-9999,32.716,0.0,-9999,-9999,-9999,-9999,-4.23974,0.0,-9999,-4.41588,-4.2538,-4.07246,0.0,0.0,0.0,2.25341,1.84688,1.94,2.43286,6.73383,6.10324,6.26394,6.88333,1.94413,1.79232,1.97161,5.25607,5.42719,4.7274,5.42009,6.6557,-9999,0.0
20080214,-4.917,0.0,197.277,142.024,0.604167,209.278,0.0,2.498,0.0,79.402,0.0,0.0,0.0,0.534,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,99.7464,0.0,-9999,-9999,-9999,-9999,36.1875,0.0,-9999,-9999,-9999,-9999,-4.68012,0.0,-9999,-4.80992,-4.76272,-4.7104,0.0,0.0,0.0,2.13122,1.73509,1.82273,2.28274,7.02267,6.44992,6.51985,7.18544,1.87217,1.72598,1.89864,5.06152,5.51169,4.80955,5.5045,6.74097,-9999,0.0
20080215,-4.253,0.0,200.078,139.184,0.604167,216.512,0.0,2.245,0.0,79.026,0.0,0.0,0.0,1.034,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,95.9505,0.0,-9999,-9999,-9999,-9999,29.0368,0.0,-9999,-9999,-9999,-9999,-3.73328,0.0,-9999,-3.94691,-3.76414,-3.57422,0.0,0.0,0.0,2.2002,1.79702,1.88772,2.35676,5.96434,5.65974,5.87429,6.2286,1.91415,1.76468,1.94121,5.17501,5.44659,4.74298,5.43947,6.68079,-9999,0.0
20080216,-4.878,0.0,202.912,144.598,0.604167,210.791,0.0,2.229,0.0,79.479,0.0,0.0,0.0,0.414,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,97.6854,0.0,-9999,-9999,-9999,-9999,32.716,0.0,-9999,-9999,-9999,-9999,-4.23974,0.0,-9999,-4.41588,-4.2538,-4.07246,0.0,0.0,0.0,2.13466,1.73231,1.8199,2.28362,6.61508,6.00256,6.16326,6.7436,1.88103,1.73415,1.90763,5.08549,5.58447,4.87899,5.5772,6.81403,-9999,0.0
20080217,-5.076,0.0,205.776,144.878,0.604167,209.815,0.0,2.321,0.0,79.933,0.0,0.0,0.0,0.581,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,99.7464,0.0,-9999,-9999,-9999,-9999,36.1875,0.0,-9999,-9999,-9999,-9999,-4.68012,0.0,-9999,-4.80992,-4.76272,-4.7104,0.0,0.0,0.0,2.11361,1.71097,1.79754,2.24757,7.00506,6.43397,6.50528,7.1615,1.8711,1.72499,1.89755,5.05862,5.59867,4.89076,5.59138,6.83207,-9999,0.0
20080218,-5.173,0.0,208.67,151.639,0.604167,207.193,0.0,2.408,0.0,79.405,0.0,0.0,0.0,0.835,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,95.9505,0.0,-9999,-9999,-9999,-9999,29.0368,0.0,-9999,-9999,-9999,-9999,-3.73328,0.0,-9999,-3.94691,-3.76414,-3.57422,0.0,0.0,0.0,2.10397,1.70579,1.79205,2.24788,5.8681,5.56408,5.75797,6.17157,1.86119,1.71586,1.88751,5.03185,5.76782,5.0582,5.76035,6.9876,-9999,0.0
20080219,-4.61,0.0,211.593,154.344,0.604167,212.533,0.0,2.447,0.0,78.909,0.0,0.0,0.0,0.608,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,97.6854,0.0,-9999,-9999,-9999,-9999,32.716,0.0,-9999,-9999,-9999,-9999,-4.23974,0.0,-9999,-4.41588,-4.2538,-4.07246,0.0,0.0,0.0,2.16335,1.7648,1.85389,2.31415,6.64377,6.02769,6.18839,6.79457,1.89069,1.74305,1.91742,5.11158,5.83635,5.1256,5.82882,7.05161,-9999,0.0
20080220,-3.037,0.0,214.543,92.125,0.604167,262.393,0.0,2.31,0.0,78.772,0.0,0.444,0.0,0.527,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,99.7464,0.0,-9999,-9999,-9999,-9999,36.1875,0.0,-9999,-9999,-9999,-9999,-4.68012,0.0,-9999,-4.80992,-4.76272,-4.7104,0.0,0.0,0.0,2.32789,1.91762,2.01418,2.54275,7.21934,6.62357,6.68437,7.4668,1.98477,1.82978,2.01283,5.36594,4.10986,3.45822,4.10419,5.17915,-9999,0.0
20080221,-0.952,0.0,217.521,115.841,0.583333,263.677,0.0,2.087,0.0,79.029,0.0,0.302,0.0,0.762,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,95.9505,0.0,-9999,-9999,-9999,-9999,29.0368,0.0,-9999,-9999,-9999,-9999,-3.73328,0.0,-9999,-3.94691,-3.76414,-3.57422,0.0,0.0,0.0,2.5464,2.13439,2.24134,2.95977,6.31053,5.99347,6.1928,6.49917,2.09403,1.93051,2.12363,5.66133,4.88433,4.17302,4.87774,6.0806,-9999,0.0
20080222,0.268,0.0,220.523,137.956,0.583333,256.543,0.0,2.276,0.0,79.302,0.0,0.0,0.0,0.771,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,97.6854,0.0,-9999,-9999,-9999,-9999,32.716,0.0,-9999,-9999,-9999,-9999,-4.23974,0.0,-9999,-4.41588,-4.2538,-4.07246,0.0,0.0,0.0,2.67368,2.24242,2.37515,3.32368,7.1541,6.5441,6.62187,7.27892,2.1562,1.98783,2.18668,5.82941,5.45457,4.7359,5.44739,6.70752,-9999,0.0
20080223,1.235,0.0,223.549,149.895,0.5625,246.673,0.0,2.611,0.0,79.372,0.0,0.0,0.0,0.65,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,99.7464,0.0,-9999,-9999,-9999,-9999,36.1875,0.0,-9999,-9999,-9999,-9999,-4.68012,0.0,-9999,-4.80992,-4.76272,-4.7104,0.0,0.0,0.0,2.77307,2.35562,2.48197,3.65681,7.66452,7.09136,7.14885,8.08557,2.20252,2.03053,2.23366,6.0987,5.79528,5.059,5.78773,7.0948,-9999,0.0
20080224,1.274,0.0,226.599,158.797,0.5625,238.847,0.0,2.488,0.0,79.224,0.0,0.0,0.0,0.723,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,95.9505,0.0,-9999,-9999,-9999,-9999,29.0368,0.0,-9999,-9999,-9999,-9999,-3.73328,0.0,-9999,-3.94691,-3.76414,-3.57422,0.0,0.0,0.0,2.77837,2.35717,2.48578,3.63371,6.5425,6.2578,6.43057,6.89085,2.20676,2.03444,2.23796,6.11044,6.03593,5.29143,6.02811,7.32943,-9999,0.0
20080225,0.601,0.0,229.67,149.996,0.5625,237.822,0.0,2.598,0.0,78.928,0.0,0.0,0.0,0.406,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,97.6854,0.0,-9999,-9999,-9999,-9999,32.716,0.0,-9999,-9999,-9999,-9999,-4.23974,0.0,-9999,-4.41588,-4.2538,-4.07246,0.0,0.0,0.0,2.70802,2.27377,2.41195,3.43599,7.18844,6.57276,6.68408,7.3106,2.1723,2.00267,2.20302,5.87295,5.84687,5.09493,5.83923,7.16971,-9999,0.0
20080226,-0.45,0.0,232.762,110.89,0.5625,274.227,0.0,2.094,0.0,78.535,0.0,0.073,0.0,0.668,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,99.7464,0.0,-9999,-9999,-9999,-9999,36.1875,0.0,-9999,-9999,-9999,-9999,-4.68012,0.0,-9999,-4.80992,-4.76272,-4.7104,0.0,0.0,0.0,2.59854,2.17967,2.29689,3.12263,7.48999,6.91042,6.96378,7.78636,2.11876,1.95331,2.14872,5.72819,4.67978,3.9951,4.67346,5.83246,-9999,0.0
20080227,0.576,0.0,235.873,108.158,0.5625,279.472,0.0,1.891,0.0,78.364,0.0,0.626,0.0,1.127,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,95.9505,0.0,-9999,-9999,-9999,-9999,29.0368,0.0,-9999,-9999,-9999,-9999,-3.73328,0.0,-9999,-3.94691,-3.76414,-3.57422,0.0,0.0,0.0,2.70652,2.26986,2.40838,3.39041,6.47065,6.18041,6.34347,6.76318,2.17347,2.00375,2.2042,5.8761,4.66506,3.96034,4.6587,5.83881,-9999,0.0
20080228,0.491,0.0,239.003,139.625,0.5625,263.084,0.0,2.234,0.0,78.669,0.0,0.0,0.0,0.6,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,97.6854,0.0,-9999,-9999,-9999,-9999,32.716,0.0,-9999,-9999,-9999,-9999,-4.23974,0.0,-9999,-4.41588,-4.2538,-4.07246,0.0,0.0,0.0,2.69711,2.26198,2.39947,3.38399,7.17752,6.56367,6.67292,7.30094,2.16793,1.99865,2.19859,5.86114,5.55013,4.81042,5.54281,6.83556,-9999,0.0
20080229,0.407,0.0,242.15,139.625,0.5625,262.11,0.0,2.263,0.0,78.7,0.0,0.0,0.0,0.59,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,99.7464,0.0,-9999,-9999,-9999,-9999,36.1875,0.0,-9999,-9999,-9999,-9999,-4.68012,0.0,-9999,-4.80992,-4.76272,-4.7104,0.0,0.0,0.0,2.68826,2.25459,2.39024,3.36033,7.5797,6.99963,7.05712,7.93341,2.16355,1.9946,2.19413,5.84927,5.5523,4.81175,5.54497,6.83892,-9999,0.0
20080301,-0.263,0.0,245.313,99.605,0.5625,272.013,0.0,1.846,0.0,77.914,0.0,1.042,0.0,2.094,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,95.9505,0.0,6.89307,-9999,-9999,-9999,29.0368,0.0,2.086,-9999,-9999,-9999,-3.73328,0.0,-9999,-3.94691,-3.76414,-3.57422,0.0,0.0,0.0,2.61896,2.19676,2.31602,3.13566,6.38309,6.07797,6.2601,6.61506,2.13104,1.96463,2.16117,5.76138,4.36895,3.68829,4.36294,5.49569,-9999,0.0
20080302,0.389,0.0,248.491,145.176,0.5625,260.386,0.0,2.141,0.0,78.154,0.0,0.014,0.0,1.953,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,97.6854,0.0,7.0177,-9999,-9999,-9999,32.716,0.0,2.35031,-9999,-9999,-9999,-4.23974,0.0,-9999,-4.41588,-4.2538,-4.07246,0.0,0.0,0.0,2.68639,2.25303,2.38825,3.3548,7.16681,6.55472,6.64356,7.29091,2.16265,1.99378,2.19323,5.84687,5.74132,4.98392,5.73377,7.06168,-9999,0.0
20080303,0.606,0.0,251.682,148.59,0.5625,260.291,0.0,2.096,0.0,77.808,0.0,0.548,0.0,1.647,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,99.7464,0.0,61.4605,-9999,-9999,-9999,36.1875,0.0,2.59971,-9999,-9999,-9999,-4.68012,0.0,-9999,-4.80992,-4.76272,-4.7104,0.0,0.0,0.0,2.70927,2.27215,2.41194,3.41216,7.60072,7.02134,7.07883,7.96722,2.17418,2.00441,2.20492,5.87803,5.84275,5.0801,5.83508,7.17687,-9999,0.0
20080304,-3.089,0.0,254.887,151.107,0.5625,254.382,0.0,1.969,0.0,77.391,0.0,1.486,0.0,1.97,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,95.9505,0.0,85.2359,-9999,-9999,-9999,29.0368,0.0,13.9402,-9999,-9999,-9999,-3.73328,0.0,-9999,-3.94691,-3.76414,-3.57422,0.0,0.0,0.0,2.32266,1.91114,2.0074,2.52904,6.08679,5.77942,5.98175,6.30387,1.98356,1.82867,2.0116,5.36266,5.84761,5.10199,5.83997,7.16628,-9999,0.0
20080305,-6.22,0.0,258.102,171.191,0.5625,224.435,0.0,1.922,0.0,77.939,0.0,0.633,0.0,2.682,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,97.6854,0.0,102.729,-9999,-9999,-9999,32.716,0.0,23.7202,-9999,-9999,-9999,-4.23974,0.0,-9999,-4.41588,-4.2538,-4.07246,0.0,0.0,0.0,1.9932,1.59315,1.67398,2.11253,6.47362,5.87646,6.04288,6.59295,1.80917,1.6679,1.83475,4.89119,6.32314,5.57772,6.31503,7.60398,-9999,0.0
20080306,-5.964,0.0,261.328,193.207,0.5625,206.035,0.0,2.357,0.0,78.119,0.0,0.092,0.0,1.829,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,99.7464,0.0,7.16577,-9999,-9999,-9999,36.1875,0.0,2.59971,-9999,-9999,-9999,-4.68012,0.0,-9999,-4.80992,-4.76272,-4.7104,0.0,0.0,0.0,2.02087,1.62272,1.705,2.13803,6.91231,6.34572,6.42774,7.0759,1.82042,1.67827,1.84615,4.9216,6.89431,6.13521,6.88559,8.14432,-9999,0.0
20080307,-2.149,0.0,264.563,139.611,0.5625,251.792,0.0,2.787,0.0,77.599,0.0,0.242,0.0,0.962,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,95.9505,0.0,6.89307,-9999,-9999,-9999,29.0368,0.0,2.086,-9999,-9999,-9999,-3.73328,0.0,-9999,-3.94691,-3.76414,-3.57422,0.0,0.0,0.0,2.42051,2.0112,2.11222,2.69896,6.18464,5.88424,6.07647,6.35085,2.02927,1.87081,2.05796,5.48626,5.60847,4.8493,5.60105,6.91953,-9999,0.0
20080308,-2.373,0.0,267.806,153.98,0.5625,247.85,0.0,2.305,0.0,77.51,0.0,0.0,0.0,0.943,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,97.6854,0.0,60.1906,-9999,-9999,-9999,32.716,0.0,2.35031,-9999,-9999,-9999,-4.23974,0.0,-9999,-4.41588,-4.2538,-4.07246,0.0,0.0,0.0,2.39768,1.98624,2.08609,2.6521,6.8781,6.24005,6.38629,7.02089,2.02033,1.86257,2.04889,5.46207,5.97661,5.21059,5.96879,7.32775,-9999,0.0
20080309,-1.863,0.0,271.056,154.932,0.541667,257.403,0.0,2.057,0.0,77.409,0.0,0.612,0.0,1.068,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,99.7464,0.0,88.6079,-9999,-9999,-9999,36.1875,0.0,17.3731,-9999,-9999,-9999,-4.68012,0.0,-9999,-4.80992,-4.76272,-4.7104,0.0,0.0,0.0,2.45113,2.03908,2.14147,2.73923,7.34257,6.75545,6.81419,7.58947,2.04723,1.88737,2.07618,5.53482,6.04455,5.26532,6.03664,7.41481,-9999,0.0
20080310,-1.89,0.0,274.312,75.192,0.541667,288.904,0.0,1.588,0.0,76.773,0.0,6.961,0.0,2.208,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,95.9505,0.0,100.904,-9999,-9999,-9999,29.0368,0.0,21.0526,-9999,-9999,-9999,-3.73328,0.0,-9999,-3.94691,-3.76414,-3.57422,0.0,0.0,0.0,2.44884,2.03525,2.13748,2.72918,6.21297,5.90951,6.09899,6.37145,2.04773,1.88783,2.07668,5.53615,3.61507,2.97829,3.60991,4.63595,-9999,0.0
20080311,-1.337,0.0,277.572,157.017,0.541667,274.674,0.0,1.992,0.0,76.848,0.0,3.549,0.0,1.495,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,97.6854,0.0,113.363,-9999,-9999,-9999,32.716,0.0,29.0627,-9999,-9999,-9999,-4.23974,0.0,-9999,-4.41588,-4.2538,-4.07246,0.0,0.0,0.0,2.50674,2.09316,2.19816,2.82624,6.98716,6.34697,6.47904,7.12398,2.07616,1.91404,2.10552,5.61304,6.02856,5.26733,6.02071,7.3814,-9999,0.0
20080312,-0.084,0.0,280.836,88.171,0.541667,283.339,0.0,1.752,0.0,77.555,0.0,5.717,0.0,1.827,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,99.7464,0.0,123.512,-9999,-9999,-9999,36.1875,0.0,36.3675,-9999,-9999,-9999,-4.68012,0.0,-9999,-4.80992,-4.76272,-4.7104,0.0,0.0,0.0,2.63761,2.21233,2.33587,3.19334,7.52906,6.9476,7.00276,7.84416,2.1399,1.9728,2.17016,5.78535,4.12292,3.42379,4.1171,5.2525,-9999,0.0
20080313,-1.376,0.0,284.103,180.656,0.541667,247.793,0.0,2.288,0.0,78.118,0.0,0.118,0.0,1.919,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,95.9505,0.0,124.407,-9999,-9999,-9999,29.0368,0.0,31.7214,-9999,-9999,-9999,-3.73328,0.0,-9999,-3.94691,-3.76414,-3.57422,0.0,0.0,0.0,2.50215,2.08992,2.19475,2.83279,6.26629,5.95567,6.15075,6.42463,2.07251,1.91068,2.10182,5.60317,6.64724,5.86835,6.63872,7.98177,-9999,0.0
20080314,1.677,0.0,287.37,184.188,0.541667,251.292,0.0,2.572,0.0,78.149,0.0,0.0,0.0,1.185,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,97.6854,0.0,125.256,-9999,-9999,-9999,32.716,0.0,36.0136,-9999,-9999,-9999,-4.23974,0.0,-9999,-4.41588,-4.2538,-4.07246,0.0,0.0,0.0,2.8193,2.41051,2.53062,3.78849,7.29972,6.66564,6.78564,7.46564,2.22502,2.05127,2.25647,6.16099,6.81685,6.01432,6.80811,8.17874,-9999,0.0
20080315,1.712,0.0,290.639,190.321,0.541667,257.292,0.0,2.461,0.0,77.964,0.0,0.314,0.0,1.071,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,99.7464,0.0,126.754,-9999,-9999,-9999,36.1875,0.0,40.0764,-9999,-9999,-9999,-4.68012,0.0,-9999,-4.80992,-4.76272,-4.7104,0.0,0.0,0.0,2.82291,2.41425,2.53454,3.80106,7.71436,7.14393,7.20142,8.16984,2.22666,2.05279,2.25815,6.16555,6.83872,6.07314,6.83004,8.12144,-9999,0.0
20080316,0.267,0.0,293.906,145.855,0.520833,274.294,0.0,2.005,0.0,77.394,0.0,2.626,0.0,1.239,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,95.9505,0.0,121.03,-9999,-9999,-9999,29.0368,0.0,32.3158,-9999,-9999,-9999,-3.73328,0.0,-9999,-3.94691,-3.76414,-3.57422,0.0,0.0,0.0,2.67448,2.24312,2.37422,3.28954,6.43862,6.14624,6.31261,6.70759,2.1583,1.98977,2.18882,5.83509,5.79319,5.02012,5.78554,7.13875,-9999,0.0
