TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20090823,13.988,1.0,392.432,250.724,1.0,318.178,1.0,2.552,1.0,91.152,1.0,0.1,1.0,1.171,0.979167,0.145769333333,0.9375,126.7335825,1.0,480.596394167,1.0,161.69593375,1.0,17.7004549583,1.0,59.7609396875,1.0,382.407291667,1.0,461.378,1.0,18.479,18.583,17.638,1.0,1.0,1.0,30.045,25.788,15.566,1.0,1.0,1.0,7.14267,1.0,70.6805,1.0,82.319,76.3846,91.5705,2.76938,26.9001,1.0,31.3296,29.071,34.8506,2.33929,-0.91869,1.0,0.52556,-1.47775,-1.05093,-0.215569,1.0,1.0,0.979167,15.1366,13.2443,15.0066,16.9069,15.3991,14.8147,16.0406,17.819,10.2686,8.91628,9.5265,10.2686,13.7485,12.9778,13.4111,13.6327,-9999,-9999
20090824,17.209,1.0,389.684,251.271,1.0,307.887,1.0,6.536,1.0,90.56,1.0,0.0,1.0,0.872,0.979167,0.160120930233,0.895833333333,114.305755833,1.0,500.780746958,1.0,103.704880292,1.0,18.1519028542,1.0,57.60218,1.0,387.250208333,1.0,503.211,1.0,18.443,18.404,17.462,1.0,1.0,1.0,28.673,24.676,15.182,1.0,1.0,1.0,7.44224,1.0,98.8077,1.0,115.078,107.708,128.011,3.68198,2.53163,1.0,2.9485,2.75967,3.27987,1.78604,0.148575,0.979167,0.603452,-0.208471,-0.0189761,0.191771,0.979167,0.979167,0.979167,18.533,16.5392,18.3095,20.4102,17.7265,16.1856,17.7268,20.5431,11.5155,7.83822,9.82266,11.5401,13.3154,11.4408,12.4634,13.0189,-9999,-9999
20090825,18.231,1.0,386.911,231.78,1.0,317.078,1.0,6.514,1.0,90.514,1.0,0.0,1.0,1.116,0.979167,0.18653902439,0.854166666667,103.091764583,1.0,456.186575833,1.0,139.384871667,1.0,16.3029142917,1.0,54.8572145833,1.0,390.91,1.0,497.923,1.0,18.889,18.718,17.617,1.0,1.0,1.0,27.697,23.647,14.695,1.0,1.0,1.0,6.87367,1.0,88.4644,1.0,103.031,96.4329,114.61,3.3428,-5.84979,1.0,-6.81304,-7.57873,-6.37672,1.9206,1.95011,1.0,0.595938,1.36618,1.61592,1.82151,1.0,1.0,1.0,20.0031,18.0067,19.5575,21.5663,17.805,16.4529,17.6995,20.0299,12.3876,7.45682,9.81243,12.1266,13.0767,10.9399,11.9551,12.7076,-9999,-9999
20090826,16.886,1.0,384.112,160.51,1.0,329.223,1.0,3.77,1.0,90.902,1.0,0.0,1.0,0.808,0.979167,0.140134418605,0.895833333333,63.4937266667,1.0,302.687865833,1.0,209.915705417,1.0,11.2013983333,1.0,38.4184595833,1.0,387.820625,1.0,507.374,1.0,18.731,18.6,17.663,1.0,1.0,1.0,27.082,22.657,14.266,1.0,1.0,1.0,2.84239,1.0,54.2245,1.0,63.1533,59.1088,76.9746,2.99688,-0.854594,1.0,-0.995313,-1.21314,-0.931572,1.75545,2.85689,0.979167,0.575447,2.02949,2.43767,2.68503,0.979167,0.958333,0.958333,19.3278,17.3567,18.9569,20.3908,16.5112,15.3272,16.3299,17.8611,13.0846,8.25087,9.25491,11.2989,11.5271,9.67546,10.1759,10.865,-9999,-9999
20090827,17.113,1.0,381.288,218.027,1.0,321.099,1.0,5.138,1.0,91.045,1.0,0.0,1.0,0.803,1.0,0.138108837209,0.895833333333,98.4824420833,1.0,426.5033475,1.0,152.09687875,1.0,15.2358122917,1.0,51.9093012292,1.0,388.734583333,1.0,501.664,1.0,18.28,18.132,17.326,1.0,1.0,1.0,26.624,21.839,13.941,1.0,1.0,1.0,6.9237,1.0,74.0003,1.0,86.6573,84.0964,109.777,3.66061,4.18553,1.0,4.90143,4.75658,6.20912,2.04326,0.987155,1.0,0.511201,0.317938,0.550751,0.674504,1.0,1.0,1.0,20.2921,18.2407,20.1419,20.9613,19.5435,17.5662,19.3347,20.6049,12.3897,8.34902,9.25645,10.7285,12.298,11.3185,11.6303,12.298,-9999,-9999
20090828,18.581,1.0,378.44,194.504,1.0,354.672,1.0,4.705,1.0,90.749,1.0,0.0,1.0,1.063,0.979167,0.177646923077,0.8125,104.010660625,1.0,375.623850833,1.0,174.558374583,1.0,13.353601,1.0,47.1900052083,1.0,397.975208333,1.0,498.859,1.0,18.811,18.501,17.456,1.0,1.0,1.0,26.15,21.332,13.575,1.0,1.0,1.0,7.85579,1.0,78.0166,1.0,95.6141,89.8048,115.736,3.23355,-3.79758,1.0,-4.44712,-5.6336,-4.37139,1.85312,1.56736,0.979167,0.50731,0.979268,1.34187,1.46903,0.979167,0.979167,0.979167,22.2961,20.0754,21.5932,22.2574,21.2142,18.6651,20.2989,21.1876,10.114,7.62882,8.88722,9.94378,10.2669,9.58703,10.1526,10.6125,-9999,-9999
20090829,12.343,1.0,375.568,69.057,1.0,352.85,1.0,1.193,1.0,91.002,1.0,0.0,1.0,1.749,0.979167,0.253621395349,0.895833333333,36.2115360417,1.0,129.010552917,1.0,128.89481375,1.0,4.95421477083,1.0,17.5121327083,1.0,368.18375,1.0,445.854,1.0,17.691,17.878,17.379,1.0,1.0,1.0,27.695,23.02,14.38,1.0,1.0,1.0,-10.3401,1.0,19.1046,1.0,23.4138,21.9913,28.6933,1.56079,-0.509907,1.0,-0.597121,-0.765832,-0.586953,1.35881,2.50457,1.0,0.686728,1.6329,2.27652,2.34147,1.0,1.0,1.0,16.253,14.4028,15.4434,15.4885,14.5218,12.8316,13.0837,13.1737,7.28676,5.27016,6.39592,7.42343,6.36202,5.61038,6.16985,6.60838,-9999,-9999
20090830,11.585,1.0,372.673,254.125,1.0,275.396,1.0,3.702,1.0,91.195,1.0,0.0,1.0,1.055,0.979167,0.139164090909,0.916666666667,103.784461667,1.0,497.496473333,1.0,91.3716545833,1.0,17.7554186667,1.0,63.3600420833,1.0,362.37625,1.0,451.645,1.0,16.374,16.478,16.28,1.0,1.0,1.0,27.571,23.118,14.612,1.0,1.0,1.0,0.568545,1.0,70.8539,1.0,82.9727,80.5207,105.11,2.44862,19.0792,0.979167,22.3425,21.6822,28.3034,1.50556,-0.637981,0.9375,0.706472,-1.36743,-0.794587,-0.535874,0.895833,0.9375,0.979167,14.6584,13.0899,13.9326,14.0183,16.0006,14.4055,14.4911,14.9619,5.97392,5.59462,6.08807,7.32012,12.2089,11.1413,11.363,11.9977,-9999,-9999
20090831,13.985,1.0,369.755,242.78,1.0,282.6,1.0,4.882,1.0,91.07,1.0,0.0,1.0,0.703,0.979167,0.12138047619,0.875,96.796744375,1.0,487.771969792,1.0,88.0878989583,1.0,17.2546387708,1.0,58.7493097917,1.0,369.834375,1.0,480.416,1.0,16.231,16.198,15.892,1.0,1.0,1.0,26.99,22.413,14.265,1.0,1.0,1.0,3.07673,1.0,73.8231,1.0,85.979,80.4728,109.514,3.31734,9.31396,0.979167,10.8476,10.1529,13.817,1.7782,1.22388,0.9375,0.820203,0.592478,1.0116,1.10763,0.9375,0.9375,0.9375,15.7156,14.3422,14.8523,15.2434,15.2013,13.1824,14.2276,14.4242,6.75129,6.92426,7.57113,8.56722,12.3575,11.3333,11.452,12.0294,-9999,-9999
20090901,17.633,1.0,366.817,238.516,1.0,311.637,1.0,8.008,1.0,90.854,1.0,0.0,1.0,0.82,0.958333,0.176517804878,0.854166666667,106.931618958,1.0,482.886965042,1.0,86.2119650417,1.0,16.6081098125,1.0,58.3475555,1.0,384.87375,1.0,485.486,0.979167,16.926,16.62,15.964,1.0,1.0,1.0,26.384,21.693,13.853,1.0,1.0,1.0,7.90031,1.0,86.9016,0.958333,101.211,94.7293,128.916,3.3157,2.06837,0.9375,2.40895,2.25468,3.06837,1.66047,1.37878,0.9375,0.740683,0.233819,1.03148,1.65146,0.958333,0.9375,0.9375,17.3446,16.2091,16.4554,17.1498,16.5972,14.5829,16.0387,16.2433,9.33479,9.33479,10.0432,10.5345,12.2135,11.4118,11.9844,12.1996,-9999,-9999
20090902,17.348,1.0,363.857,181.252,1.0,368.147,1.0,3.326,1.0,90.78,1.0,9.2,1.0,0.969,0.979167,0.18120804878,0.854166666667,108.451451042,1.0,351.730581917,1.0,172.284922333,1.0,12.7270932083,1.0,45.2194510417,1.0,395.728333333,1.0,473.291,1.0,17.959,17.454,16.465,1.0,1.0,1.0,26.741,21.876,13.773,1.0,1.0,1.0,8.32256,1.0,55.6894,1.0,64.4235,59.6772,82.6137,2.88569,4.99081,1.0,5.77356,5.3482,7.40374,1.6258,1.50656,1.0,0.684544,0.99657,1.41344,1.50156,0.979167,1.0,0.916667,15.6627,14.7857,14.9723,15.6609,14.5145,13.3882,13.7963,14.1114,8.01952,8.10014,9.07105,9.6742,11.0027,10.2765,10.6283,10.9577,-9999,-9999
20090903,16.384,1.0,360.877,155.59,1.0,359.359,1.0,3.05,1.0,90.163,1.0,0.1,1.0,0.827,1.0,0.172690652174,0.958333333333,86.8266859167,1.0,299.456496375,1.0,209.007747,1.0,10.9450705208,1.0,37.14679625,1.0,390.975416667,1.0,451.731,1.0,17.792,17.378,16.619,1.0,1.0,1.0,28.517,24.089,14.887,1.0,1.0,1.0,6.43401,1.0,51.4826,1.0,59.557,55.1692,76.373,2.45192,2.70965,1.0,3.13462,2.90368,4.01969,1.59817,0.431033,0.979167,0.741823,-0.0514198,0.168147,0.326935,0.979167,1.0,0.958333,13.4558,12.847,13.2327,13.5121,13.2481,12.8389,13.0666,13.185,5.94633,5.88366,7.3625,8.1479,9.83094,8.30283,8.77915,9.27045,-9999,-9999
20090904,12.725,1.0,357.878,80.617,1.0,377.47,1.0,1.245,1.0,90.2,1.0,9.6,1.0,0.972,1.0,0.161529047619,0.875,63.4766541667,1.0,154.921293437,1.0,135.495550729,1.0,5.80366239583,1.0,20.80624275,1.0,373.804375,1.0,434.784,1.0,16.94,16.908,16.509,1.0,1.0,1.0,29.116,25.178,15.302,1.0,1.0,1.0,-3.76162,1.0,17.7025,1.0,20.4789,18.9702,26.5875,1.62198,5.51357,1.0,6.3783,5.90839,8.28087,1.34363,2.03987,1.0,0.826125,1.76816,1.92796,2.06603,1.0,1.0,1.0,9.79925,9.60915,9.8639,9.98797,7.86333,7.65567,7.84241,8.0678,4.29028,4.21939,5.0039,6.18219,6.42033,5.23043,5.66332,6.13972,-9999,-9999
20090905,9.991,1.0,354.859,269.385,1.0,315.108,1.0,3.439,1.0,91.14,1.0,0.3,1.0,1.271,0.979167,0.212039285714,0.875,158.185245833,1.0,523.610094875,1.0,136.481549042,1.0,18.9133482292,1.0,69.6846950208,1.0,356.622916667,1.0,444.456,1.0,15.91,15.911,15.774,1.0,1.0,1.0,29.944,26.922,16.21,1.0,1.0,1.0,-1.73372,1.0,79.5515,0.979167,92.0281,85.2481,119.479,2.61772,25.3286,1.0,29.3011,27.1423,38.0412,1.66641,-3.78444,0.9375,0.596269,-3.93896,-3.79602,-3.04241,0.9375,0.9375,0.958333,7.01242,6.79425,7.14821,7.93407,10.9683,10.481,10.7563,10.9933,4.43002,4.30784,4.59442,5.55991,11.9669,10.8789,11.1058,11.609,-9999,-9999
20090906,9.285,1.0,351.823,239.534,1.0,256.105,1.0,3.635,1.0,91.487,1.0,0.0,1.0,1.163,0.958333,0.176564761905,0.875,86.2632083333,1.0,466.440790271,1.0,109.771648604,1.0,16.8420150833,1.0,62.9548956667,1.0,346.42125,1.0,463.525,1.0,15.105,15.209,15.242,1.0,1.0,1.0,29.134,25.56,15.819,1.0,1.0,1.0,-6.0652,1.0,68.5785,1.0,79.3341,73.4893,102.999,2.40795,17.5802,1.0,20.3375,18.8391,26.4039,1.68055,-4.08808,0.979167,0.550973,-4.08808,-3.95054,-2.34596,0.979167,0.958333,0.979167,5.30119,5.21144,5.50729,7.0574,9.59537,8.7203,9.14173,9.54768,3.9231,3.4979,4.08679,4.62322,10.4825,9.62912,9.85217,10.3193,-9999,-9999
20090907,10.605,1.0,348.769,206.726,1.0,264.31,1.0,4.592,1.0,91.447,1.0,0.0,1.0,0.615,0.833333,0.110137222222,0.75,67.1442625,1.0,399.59308825,1.0,121.673242417,1.0,14.6604653542,1.0,52.3971844375,1.0,351.494166667,1.0,465.608,0.979167,14.207,14.304,14.541,1.0,1.0,1.0,28.577,24.544,15.409,1.0,1.0,1.0,-3.20437,1.0,61.2414,0.958333,70.4949,65.6268,91.9789,2.38028,6.03262,0.979167,6.94414,6.4646,9.06043,1.65917,-4.74323,0.916667,0.603846,-4.77155,-4.47285,-2.31701,0.916667,0.9375,0.9375,4.14771,4.14771,4.48388,7.06528,9.24256,8.54997,8.98192,9.7166,2.94557,2.34104,2.85633,3.53223,8.71119,7.6577,7.86672,8.21837,-9999,-9999
20090908,11.736,1.0,345.698,223.03,1.0,260.498,1.0,5.859,1.0,91.435,1.0,0.0,1.0,0.692,1.0,0.153273333333,0.9375,73.6556270833,1.0,437.121632479,1.0,107.433999146,1.0,15.9750305625,1.0,56.900028125,1.0,352.972083333,1.0,475.906,1.0,14.142,14.088,14.172,1.0,1.0,1.0,28.066,23.758,15.033,1.0,1.0,1.0,-1.33913,1.0,75.6498,1.0,101.461,81.0669,113.619,2.74908,2.96539,1.0,3.97718,3.17774,4.45374,1.68233,-4.47529,0.958333,0.683264,-4.4795,-4.34687,-3.11168,0.979167,0.979167,0.979167,2.99071,2.87316,3.22548,6.89075,7.68161,6.9387,7.70095,9.37269,3.15935,2.40194,2.9981,3.65726,9.15809,7.96678,8.27177,8.60827,-9999,-9999
20090909,11.176,1.0,342.612,200.113,1.0,269.892,1.0,4.661,1.0,91.28,1.0,0.0,1.0,0.742,0.979167,0.1376025,0.833333333333,67.176,1.0,382.414619375,1.0,150.418665208,1.0,14.3853436042,1.0,50.894832875,1.0,351.93375,1.0,481.714,1.0,13.854,13.792,13.906,1.0,1.0,1.0,27.62,23.099,14.669,1.0,1.0,1.0,-2.19531,1.0,62.0121,1.0,84.1396,66.4526,102.327,2.70221,5.10983,1.0,6.93315,5.47574,8.43177,1.71867,-4.49701,1.0,0.707681,-4.53794,-4.41756,-3.26697,1.0,1.0,1.0,3.38567,2.59136,3.38567,6.22158,7.7572,7.2136,7.77139,8.51032,4.1258,3.35168,4.1812,4.66616,9.94687,8.76264,9.19929,9.56955,-9999,-9999
20090910,12.557,1.0,339.511,163.139,1.0,306.485,1.0,3.612,1.0,91.469,1.0,0.0,1.0,1.047,0.979167,0.152273255814,0.895833333333,63.5920433333,1.0,315.246730542,1.0,149.899666583,1.0,11.9198776042,1.0,42.0976385833,1.0,363.934583333,1.0,475.34,1.0,13.829,13.671,13.718,1.0,1.0,1.0,27.282,22.625,14.385,1.0,1.0,1.0,1.41262,1.0,53.0935,1.0,72.0387,56.8955,85.1642,2.67078,2.36732,1.0,3.21204,2.53684,3.79727,1.86034,-2.89909,0.979167,0.704029,-2.91966,-2.61541,-2.03382,1.0,1.0,0.979167,4.42096,3.74729,4.42645,6.23795,7.30032,6.68561,7.30032,7.82304,5.59835,4.25176,5.17035,5.70896,9.50311,8.7436,9.09757,9.35737,-9999,-9999
20090911,12.409,1.0,336.394,68.982,1.0,354.095,1.0,1.04,1.0,91.485,1.0,9.7,1.0,0.79,0.916667,0.13712425,0.833333333333,35.2115642917,1.0,130.351861917,1.0,105.307688792,1.0,5.1971540625,1.0,18.7286156667,1.0,369.136875,1.0,457.515,1.0,14.098,13.983,13.852,1.0,1.0,1.0,28.563,24.178,14.851,1.0,1.0,1.0,-0.0101068,1.0,15.3124,1.0,20.537,16.4089,24.5617,1.7461,1.36948,1.0,1.83675,1.46755,2.1967,1.31605,1.97818,1.0,0.960437,1.63351,1.81397,2.20888,1.0,1.0,1.0,5.07151,4.5511,5.16669,6.06092,3.25144,2.76797,3.25753,4.42218,5.90401,3.70792,4.69421,5.25576,5.62625,4.50998,5.5079,5.76328,-9999,-9999
20090912,12.832,1.0,333.265,143.348,1.0,337.892,1.0,2.074,1.0,91.09,1.0,0.1,1.0,0.902,0.979167,0.124457142857,0.875,72.2113654167,1.0,275.075097708,1.0,171.293735208,1.0,10.3287119792,1.0,37.1974625,1.0,371.83125,1.0,464.937,1.0,14.506,14.228,13.861,1.0,1.0,1.0,29.262,25.43,15.564,1.0,1.0,1.0,4.98499,1.0,39.4645,1.0,52.0957,42.2905,59.2721,2.33176,10.0823,1.0,13.3092,10.8042,15.1426,1.82274,0.676422,1.0,1.02926,0.131976,0.34085,0.676422,1.0,1.0,1.0,5.99692,5.15981,5.99692,6.87658,5.87627,4.58089,5.42737,6.91765,6.31891,3.80354,4.6359,5.92569,8.33398,7.82322,8.34344,8.91749,-9999,-9999
20090913,12.166,1.0,330.122,86.143,1.0,365.174,1.0,1.063,1.0,90.692,1.0,3.8,1.0,0.874,0.979167,0.125175333333,0.9375,58.2858128958,1.0,162.078330417,1.0,139.260561458,1.0,6.33607391667,1.0,23.460865,1.0,369.570208333,1.0,464.961,1.0,14.466,14.292,13.999,1.0,1.0,1.0,29.229,25.367,15.55,1.0,1.0,1.0,0.92793,1.0,18.082,1.0,22.5693,19.3768,24.5342,1.69499,4.63759,1.0,5.78847,4.96968,6.2924,1.5678,2.2085,1.0,1.18268,1.79898,2.02938,2.34812,1.0,1.0,1.0,6.52249,5.60167,6.52249,7.22521,4.86104,3.23078,4.38688,5.60778,5.25616,4.16256,4.8626,5.39965,6.42273,6.20575,6.46596,6.75399,-9999,-9999
20090914,7.57,1.0,326.967,42.007,1.0,364.502,1.0,0.576,1.0,90.439,1.0,10.2,1.0,0.632,0.895833,0.102412972973,0.770833333333,48.7116458333,1.0,82.0350854583,1.0,81.9621662917,1.0,3.29405370833,1.0,11.04386,1.0,346.753333333,1.0,435.223,1.0,13.222,13.484,13.665,1.0,1.0,1.0,31.801,28.994,16.889,1.0,1.0,1.0,-10.1448,1.0,4.62873,1.0,5.77742,4.78385,6.28039,1.17429,-0.106395,1.0,-0.132799,-0.14436,-0.109961,1.91545,4.48874,1.0,1.21246,4.4835,4.5125,4.8854,1.0,1.0,1.0,5.7684,4.98024,5.7684,6.53546,1.55215,0.0321099,1.27966,1.92677,3.54511,1.96796,2.5418,3.37409,3.88139,3.86962,4.16345,4.44982,-9999,-9999
20090915,10.533,1.0,323.801,144.241,1.0,308.928,1.0,3.159,1.0,90.509,1.0,0.0,1.0,0.888,1.0,0.179015365854,0.854166666667,59.7801283333,1.0,279.595517854,1.0,131.063080354,1.0,10.8632869583,1.0,36.7647341667,1.0,356.624166667,1.0,446.528,1.0,12.657,12.746,12.924,1.0,1.0,1.0,31.869,29.41,17.319,1.0,1.0,1.0,-0.404774,1.0,44.1245,1.0,55.0747,45.7901,59.8693,2.44506,0.749415,1.0,0.935393,0.777703,1.01683,1.8953,-1.67349,0.895833,1.11461,-1.75787,-1.65532,-0.963726,0.895833,0.9375,1.0,9.78006,8.85051,9.83549,10.3674,11.7726,10.5058,11.4807,11.8105,8.32838,1.07557,1.6756,2.72334,6.89879,6.98318,7.19087,7.69204,-9999,-9999
20090916,13.403,1.0,320.624,56.087,1.0,359.959,1.0,2.024,1.0,90.284,1.0,1.8,1.0,0.62,0.916667,0.161331052632,0.791666666667,30.0636266667,1.0,103.866221604,1.0,103.738339104,1.0,4.19091508333,1.0,15.3725819167,1.0,370.61,1.0,458.511,1.0,13.377,13.238,13.057,1.0,1.0,1.0,31.248,28.613,17.065,1.0,1.0,1.0,2.53264,1.0,12.51,1.0,15.6145,12.9822,16.9739,1.40178,-4.55424,1.0,-5.68444,-6.17931,-4.72615,1.54133,4.28234,1.0,1.36272,3.94537,4.10317,4.25413,1.0,1.0,1.0,14.3482,13.5874,14.3652,14.5281,10.2074,9.76876,10.2183,10.5173,9.62852,1.43406,2.32538,3.01118,3.60768,3.81964,4.27084,4.55824,-9999,-9999
20090917,13.376,1.0,317.437,98.903,1.0,350.871,1.0,1.625,1.0,90.401,1.0,2.4,1.0,0.688,1.0,0.10523,0.916666666667,53.3467775,1.0,189.395472854,1.0,167.313027854,1.0,7.55541504167,1.0,23.8099816667,1.0,372.6175,1.0,462.259,1.0,13.577,13.382,13.12,1.0,1.0,1.0,31.282,28.695,17.102,1.0,1.0,1.0,4.14955,1.0,25.7456,1.0,32.1347,28.8644,34.9322,2.1756,4.92524,1.0,6.14751,5.52189,6.6827,1.83332,2.4511,1.0,1.3112,2.42808,2.48684,2.73305,1.0,1.0,1.0,17.2577,16.3922,16.9793,17.2375,14.242,13.8767,14.242,14.8179,5.53069,3.28285,3.66606,5.11491,6.08348,6.11883,6.53938,7.12848,-9999,-9999
20090918,15.353,1.0,314.242,172.652,1.0,340.74,1.0,3.312,1.0,90.656,1.0,0.0,1.0,0.705,0.854167,0.140741944444,0.75,88.2305333333,1.0,346.435219688,1.0,136.827967604,1.0,13.0739108125,1.0,43.2237604167,1.0,381.937291667,1.0,471.165,1.0,14.948,14.313,13.625,1.0,1.0,1.0,31.247,28.709,17.15,1.0,1.0,1.0,9.81408,1.0,48.4751,1.0,61.5123,55.8542,65.7722,2.83259,10.9284,1.0,13.8676,12.592,14.828,1.94415,2.51231,1.0,1.29271,2.3557,2.49884,2.71476,1.0,1.0,1.0,21.8202,19.9301,21.5658,23.0309,18.7261,17.5988,18.7261,20.3365,5.23083,5.2727,6.03705,7.80239,7.93182,7.95189,8.35318,8.98026,-9999,-9999
20090919,14.675,1.0,311.038,198.005,1.0,291.559,1.0,6.266,1.0,90.661,1.0,0.0,1.0,0.863,1.0,0.217338888889,0.9375,70.3566333333,1.0,397.966931667,1.0,99.36790375,1.0,15.0759652083,1.0,50.2327008333,1.0,368.975625,1.0,467.052,1.0,14.596,14.143,13.8,1.0,1.0,1.0,30.455,27.452,16.741,1.0,1.0,1.0,2.96771,1.0,62.17,0.979167,77.5984,64.5168,83.3824,3.02997,-7.06022,1.0,-8.81232,-9.46916,-7.32672,2.45888,7.06323,0.979167,1.55419,6.58584,7.02774,7.20846,0.979167,0.979167,0.979167,24.0004,21.0855,24.0004,26.5306,15.7551,14.4762,16.9577,19.1963,6.61147,6.63346,7.78427,9.89569,7.57695,7.2464,7.88192,8.82292,-9999,-9999
20090920,13.153,1.0,307.827,186.358,1.0,296.144,1.0,3.383,1.0,90.904,1.0,0.0,1.0,0.854,0.958333,0.164438421053,0.791666666667,69.517628125,1.0,369.566041125,1.0,119.968391125,1.0,14.3590920833,1.0,47.5438085,1.0,365.440833333,1.0,478.51,1.0,14.174,13.778,13.674,1.0,1.0,1.0,30.131,26.334,16.332,1.0,1.0,1.0,1.82964,1.0,50.0262,1.0,61.7321,50.7753,66.0379,2.80963,8.71918,1.0,10.7594,8.84973,11.5099,2.20912,4.6551,0.979167,1.47971,3.91859,4.69703,4.9003,1.0,0.9375,1.0,24.0661,20.8778,24.0661,26.9744,17.9687,16.2209,19.4233,21.946,6.5157,6.51066,7.47527,9.34773,7.50756,7.35228,7.56627,8.7163,-9999,-9999
20090921,14.434,1.0,304.61,161.739,1.0,306.607,1.0,3.548,1.0,91.236,1.0,0.1,1.0,0.858,0.958333,0.142632195122,0.854166666667,55.7829966667,1.0,322.242333333,1.0,125.480427083,1.0,12.6078854792,1.0,40.3817725417,1.0,372.180833333,1.0,472.065,1.0,14.764,14.17,13.853,1.0,1.0,1.0,30.324,25.653,16.032,1.0,1.0,1.0,4.19146,1.0,42.912,1.0,49.4443,42.7061,54.453,2.82605,10.6573,1.0,12.2797,10.6062,13.5236,2.28218,7.39599,1.0,1.55924,7.17495,7.40628,7.78196,1.0,1.0,0.979167,25.1643,22.0671,25.1643,28.7108,17.0001,14.956,17.8193,20.9594,7.98178,7.19774,8.01808,9.53599,6.96754,6.1236,6.85944,7.1973,-9999,-9999
20090922,13.843,1.0,301.387,182.941,1.0,294.226,1.0,4.298,1.0,91.522,1.0,0.0,1.0,0.981,0.958333,0.129719534884,0.895833333333,63.143781875,1.0,360.218724792,1.0,112.162458125,1.0,14.8800114167,1.0,46.7902853333,1.0,367.233333333,1.0,489.14,1.0,14.347,13.853,13.767,1.0,1.0,1.0,29.952,25.02,15.687,1.0,1.0,1.0,2.2904,1.0,38.6525,1.0,44.5364,37.2255,49.048,3.21792,19.9874,1.0,23.03,19.2495,25.3629,2.78806,10.1548,1.0,1.39899,10.3953,10.7245,10.8609,1.0,1.0,1.0,23.9022,20.467,23.9022,28.0194,12.7427,9.76957,13.4125,17.2345,6.51051,5.96655,6.51051,7.39435,5.32809,4.39068,4.80561,5.30529,-9999,-9999
20090923,14.009,1.0,298.159,177.816,1.0,299.74,1.0,4.168,1.0,91.564,1.0,0.0,1.0,0.869,0.979167,0.13813325,0.833333333333,63.5216383333,1.0,353.399340625,1.0,105.721032292,1.0,14.8345386875,1.0,36.7342766667,1.0,377.300416667,1.0,500.813,1.0,14.792,14.386,13.856,1.0,1.0,1.0,29.456,24.618,15.431,1.0,1.0,1.0,5.94673,1.0,36.6224,1.0,38.0048,35.2703,45.7108,2.98343,20.1032,1.0,20.862,19.3609,25.092,2.50086,12.2996,1.0,1.45576,10.9923,12.3211,13.2826,1.0,1.0,1.0,23.4449,19.6892,23.4449,28.2265,11.0935,9.0186,10.3809,14.7414,3.37709,3.37987,3.5776,4.26943,1.85019,1.56451,1.82605,2.15693,-9999,-9999
20090924,14.788,1.0,294.929,160.558,1.0,328.608,1.0,3.644,1.0,91.22,1.0,0.0,1.0,1.06,0.9375,0.144967272727,0.916666666667,68.1656670833,1.0,309.764870208,1.0,143.805361875,1.0,13.6155985,1.0,33.5394709792,1.0,387.46125,1.0,494.72,1.0,15.147,14.898,14.119,1.0,1.0,1.0,29.691,24.271,15.295,1.0,1.0,1.0,8.63095,1.0,32.8884,1.0,34.1298,31.6742,41.1299,2.29942,15.3572,1.0,15.9369,14.7902,19.2055,2.02625,10.8503,0.9375,1.39919,10.3471,10.9141,12.8176,1.0,1.0,0.916667,23.5273,19.417,23.5273,29.1822,13.0083,9.43713,12.2345,16.2424,1.81123,2.06252,2.40231,3.51055,0.171734,0.203463,0.265198,1.13631,-9999,-9999
